date,observed,estimate,upper,lower,type
2020-03-01,0,0,0,0,covid
2020-03-02,0,0,0,0,covid
2020-03-03,0,0,0,0,covid
2020-03-04,0,0,0,0,covid
2020-03-05,0,0,0,0,covid
2020-03-06,0,0,0,0,covid
2020-03-07,0,0,0,0,covid
2020-03-08,0,0,0,0,covid
2020-03-09,0,0,0,0,covid
2020-03-10,0,0,0,0,covid
2020-03-11,0,0,0,0,covid
2020-03-12,0,0,0,0,covid
2020-03-13,0,0,0,0,covid
2020-03-14,0,0,0,0,covid
2020-03-15,0,0,0,0,covid
2020-03-16,2,2,2,2,covid
2020-03-17,2,2,2,2,covid
2020-03-18,2,2,2,2,covid
2020-03-19,2,2,2,2,covid
2020-03-20,4,4,4,4,covid
2020-03-21,5,5,5,5,covid
2020-03-22,9,9,9,9,covid
2020-03-23,12,12,12,12,covid
2020-03-24,11,11,11,11,covid
2020-03-25,15,15,15,15,covid
2020-03-26,14,14,14,14,covid
2020-03-27,16,16,16,16,covid
2020-03-28,19,19,19,19,covid
2020-03-29,20,20,20,20,covid
2020-03-30,25,25,25,25,covid
2020-03-31,26,26,26,26,covid
2020-04-01,30,30,30,30,covid
2020-04-02,35,35,35,35,covid
2020-04-03,34,34,34,34,covid
2020-04-04,35,35,35,35,covid
2020-04-05,35,35,35,35,covid
2020-04-06,37,37,37,37,covid
2020-04-07,32,32,32,32,covid
2020-04-08,33,33,33,33,covid
2020-04-09,30,30,30,30,covid
2020-04-10,29,29,29,29,covid
2020-04-11,30,30,30,30,covid
2020-04-12,29,29,29,29,covid
2020-04-13,28,28,28,28,covid
2020-04-14,28,28,28,28,covid
2020-04-15,28,28,28,28,covid
2020-04-16,27,27,27,27,covid
2020-04-17,23,23,23,23,covid
2020-04-18,23,23,23,23,covid
2020-04-19,20,20,20,20,covid
2020-04-20,17,17,17,17,covid
2020-04-21,19,19,19,19,covid
2020-04-22,18,18,18,18,covid
2020-04-23,19,19,19,19,covid
2020-04-24,19,19,19,19,covid
2020-04-25,22,22,22,22,covid
2020-04-26,21,21,21,21,covid
2020-04-27,23,23,23,23,covid
2020-04-28,20,20,20,20,covid
2020-04-29,28,28,28,28,covid
2020-04-30,31,31,31,31,covid
2020-05-01,36,36,36,36,covid
2020-05-02,38,38,38,38,covid
2020-05-03,40,40,40,40,covid
2020-05-04,44,44,44,44,covid
2020-05-05,43,43,43,43,covid
2020-05-06,45,45,45,45,covid
2020-05-07,54,54,54,54,covid
2020-05-08,55,55,55,55,covid
2020-05-09,55,55,55,55,covid
2020-05-10,56,56,56,56,covid
2020-05-11,63,63,63,63,covid
2020-05-12,64,64,65,64,covid
2020-05-13,71,71,75,71,covid
2020-05-14,67,67,72,67,covid
2020-05-15,65,65,74,65,covid
2020-05-16,72,72,86,72,covid
2020-05-17,72,72,88,72,covid
2020-05-18,80,80,99,80,covid
2020-05-19,81,81,104,81,covid
2020-05-20,83,83,112,83,covid
2020-05-21,86,86,119,86,covid
2020-05-22,96,96,132,96,covid
2020-05-23,93,93,138,93,covid
2020-05-24,101,101,147,101,covid
2020-05-25,99,99,146,99,covid
2020-05-26,103,103,149,103,covid
2020-05-27,97,97,140,97,covid
2020-05-28,100,100,156,100,covid
2020-05-29,101,101,170,101,covid
2020-05-30,96,96,173,96,covid
2020-05-31,108,108,186,108,covid
2020-06-01,123,123,210,123,covid
2020-06-02,120,120,209,120,covid
2020-06-03,129,129,227,129,covid
2020-06-04,138,139,237,138,covid
2020-06-05,146,148,252,146,covid
2020-06-06,146,148,257,146,covid
2020-06-07,144,147,265,144,covid
2020-06-08,160,165,285,160,covid
2020-06-09,177,187,316,177,covid
2020-06-10,189,202,338,189,covid
2020-06-11,189,211,361,189,covid
2020-06-12,179,205,381,180,covid
2020-06-13,180,220,404,182,covid
2020-06-14,191,238,437,193,covid
2020-06-15,184,238,456,186,covid
2020-06-16,164,233,468,166,covid
2020-03-01,32,32,32,32,srag
2020-03-02,30,30,30,30,srag
2020-03-03,26,26,26,26,srag
2020-03-04,27,27,27,27,srag
2020-03-05,27,27,27,27,srag
2020-03-06,25,25,25,25,srag
2020-03-07,21,21,21,21,srag
2020-03-08,21,21,21,21,srag
2020-03-09,26,26,26,26,srag
2020-03-10,31,31,31,31,srag
2020-03-11,30,30,30,30,srag
2020-03-12,29,29,29,29,srag
2020-03-13,34,34,34,34,srag
2020-03-14,31,31,31,31,srag
2020-03-15,38,38,38,38,srag
2020-03-16,46,46,46,46,srag
2020-03-17,53,53,53,53,srag
2020-03-18,62,62,62,62,srag
2020-03-19,75,75,75,75,srag
2020-03-20,86,86,86,86,srag
2020-03-21,86,86,86,86,srag
2020-03-22,103,103,103,103,srag
2020-03-23,116,116,116,116,srag
2020-03-24,125,125,125,125,srag
2020-03-25,133,133,133,133,srag
2020-03-26,136,136,136,136,srag
2020-03-27,146,146,146,146,srag
2020-03-28,148,148,148,148,srag
2020-03-29,153,153,153,153,srag
2020-03-30,172,172,172,172,srag
2020-03-31,179,179,179,179,srag
2020-04-01,182,182,182,182,srag
2020-04-02,186,186,186,186,srag
2020-04-03,183,183,183,183,srag
2020-04-04,181,181,181,181,srag
2020-04-05,180,180,180,180,srag
2020-04-06,198,198,198,198,srag
2020-04-07,197,197,197,197,srag
2020-04-08,190,190,190,190,srag
2020-04-09,179,179,179,179,srag
2020-04-10,166,166,166,166,srag
2020-04-11,168,168,168,168,srag
2020-04-12,168,168,168,168,srag
2020-04-13,174,174,174,174,srag
2020-04-14,168,168,168,168,srag
2020-04-15,185,185,185,185,srag
2020-04-16,180,180,180,180,srag
2020-04-17,173,173,173,173,srag
2020-04-18,169,169,169,169,srag
2020-04-19,157,157,157,157,srag
2020-04-20,159,159,159,159,srag
2020-04-21,163,163,163,163,srag
2020-04-22,168,168,168,168,srag
2020-04-23,172,172,172,172,srag
2020-04-24,164,164,164,164,srag
2020-04-25,170,170,170,170,srag
2020-04-26,177,177,177,177,srag
2020-04-27,182,182,182,182,srag
2020-04-28,184,184,184,184,srag
2020-04-29,200,200,200,200,srag
2020-04-30,189,189,189,189,srag
2020-05-01,176,176,176,176,srag
2020-05-02,179,179,179,179,srag
2020-05-03,186,186,186,186,srag
2020-05-04,201,201,201,201,srag
2020-05-05,194,194,194,194,srag
2020-05-06,203,203,203,203,srag
2020-05-07,220,220,220,220,srag
2020-05-08,220,220,220,220,srag
2020-05-09,217,217,217,217,srag
2020-05-10,225,225,225,225,srag
2020-05-11,243,243,243,243,srag
2020-05-12,258,258,258,258,srag
2020-05-13,271,271,271,271,srag
2020-05-14,265,265,268,265,srag
2020-05-15,258,258,265,258,srag
2020-05-16,264,264,272,264,srag
2020-05-17,272,272,285,272,srag
2020-05-18,280,280,295,280,srag
2020-05-19,275,275,295,275,srag
2020-05-20,286,286,310,286,srag
2020-05-21,291,291,322,291,srag
2020-05-22,304,304,342,304,srag
2020-05-23,297,297,347,297,srag
2020-05-24,309,309,361,309,srag
2020-05-25,312,312,366,312,srag
2020-05-26,311,311,373,311,srag
2020-05-27,324,324,397,324,srag
2020-05-28,328,328,404,328,srag
2020-05-29,332,332,416,332,srag
2020-05-30,317,317,403,317,srag
2020-05-31,331,331,424,331,srag
2020-06-01,366,366,469,366,srag
2020-06-02,356,356,459,356,srag
2020-06-03,367,367,477,367,srag
2020-06-04,384,385,496,384,srag
2020-06-05,401,401,525,401,srag
2020-06-06,388,389,527,388,srag
2020-06-07,405,410,559,405,srag
2020-06-08,435,443,599,435,srag
2020-06-09,457,466,637,457,srag
2020-06-10,464,472,661,464,srag
2020-06-11,433,451,648,433,srag
2020-06-12,420,449,644,420,srag
2020-06-13,428,462,666,431,srag
2020-06-14,447,492,716,449,srag
2020-06-15,461,522,752,465,srag
2020-06-16,467,544,793,472,srag
2020-06-17,445,550,811,458,srag
2020-06-18,406,535,820,422,srag
