date,observed,estimate,upper,lower,type
2020-03-01,10,10,10,10,srag
2020-03-02,10,10,10,10,srag
2020-03-03,7,7,7,7,srag
2020-03-04,5,5,5,5,srag
2020-03-05,6,6,6,6,srag
2020-03-06,7,7,7,7,srag
2020-03-07,7,7,7,7,srag
2020-03-08,8,8,8,8,srag
2020-03-09,10,10,10,10,srag
2020-03-10,10,10,10,10,srag
2020-03-11,9,9,9,9,srag
2020-03-12,9,9,9,9,srag
2020-03-13,10,10,10,10,srag
2020-03-14,9,9,9,9,srag
2020-03-15,10,10,10,10,srag
2020-03-16,13,13,13,13,srag
2020-03-17,17,17,17,17,srag
2020-03-18,19,19,19,19,srag
2020-03-19,20,20,20,20,srag
2020-03-20,24,24,24,24,srag
2020-03-21,26,26,26,26,srag
2020-03-22,36,36,36,36,srag
2020-03-23,42,42,42,42,srag
2020-03-24,43,43,43,43,srag
2020-03-25,49,49,49,49,srag
2020-03-26,44,44,44,44,srag
2020-03-27,41,41,41,41,srag
2020-03-28,43,43,43,43,srag
2020-03-29,44,44,44,44,srag
2020-03-30,49,49,49,49,srag
2020-03-31,55,55,55,55,srag
2020-04-01,57,57,57,57,srag
2020-04-02,57,57,57,57,srag
2020-04-03,58,58,58,58,srag
2020-04-04,57,57,57,57,srag
2020-04-05,57,57,57,57,srag
2020-04-06,66,66,66,66,srag
2020-04-07,61,61,61,61,srag
2020-04-08,66,66,66,66,srag
2020-04-09,64,64,64,64,srag
2020-04-10,60,60,60,60,srag
2020-04-11,60,60,60,60,srag
2020-04-12,64,64,64,64,srag
2020-04-13,67,67,67,67,srag
2020-04-14,66,66,66,66,srag
2020-04-15,68,68,68,68,srag
2020-04-16,67,67,67,67,srag
2020-04-17,64,64,64,64,srag
2020-04-18,60,60,60,60,srag
2020-04-19,56,56,56,56,srag
2020-04-20,54,54,54,54,srag
2020-04-21,49,49,49,49,srag
2020-04-22,53,53,53,53,srag
2020-04-23,53,53,53,53,srag
2020-04-24,52,52,52,52,srag
2020-04-25,54,54,54,54,srag
2020-04-26,55,55,55,55,srag
2020-04-27,55,55,55,55,srag
2020-04-28,51,51,51,51,srag
2020-04-29,59,59,59,59,srag
2020-04-30,54,54,54,54,srag
2020-05-01,54,54,54,54,srag
2020-05-02,58,58,58,58,srag
2020-05-03,61,61,61,61,srag
2020-05-04,63,63,63,63,srag
2020-05-05,66,66,66,66,srag
2020-05-06,69,69,69,69,srag
2020-05-07,75,75,75,75,srag
2020-05-08,79,79,79,79,srag
2020-05-09,86,86,86,86,srag
2020-05-10,81,81,81,81,srag
2020-05-11,86,86,86,86,srag
2020-05-12,91,91,91,91,srag
2020-05-13,91,91,91,91,srag
2020-05-14,92,92,92,92,srag
2020-05-15,85,85,85,85,srag
2020-05-16,88,88,88,88,srag
2020-05-17,92,92,92,92,srag
2020-05-18,93,93,93,93,srag
2020-05-19,89,89,89,89,srag
2020-05-20,94,94,94,94,srag
2020-05-21,88,88,88,88,srag
2020-05-22,83,83,83,83,srag
2020-05-23,88,88,88,88,srag
2020-05-24,89,89,89,89,srag
2020-05-25,90,90,90,90,srag
2020-05-26,87,87,87,87,srag
2020-05-27,87,87,87,87,srag
2020-05-28,91,91,91,91,srag
2020-05-29,89,89,89,89,srag
2020-05-30,91,91,91,91,srag
2020-05-31,101,101,101,101,srag
2020-06-01,116,116,116,116,srag
2020-06-02,109,109,109,109,srag
2020-06-03,117,117,117,117,srag
2020-06-04,126,126,126,126,srag
2020-06-05,133,133,133,133,srag
2020-06-06,129,129,129,129,srag
2020-06-07,130,130,130,130,srag
2020-06-08,128,128,128,128,srag
2020-06-09,132,132,132,132,srag
2020-06-10,147,147,147,147,srag
2020-06-11,151,151,151,151,srag
2020-06-12,159,159,159,159,srag
2020-06-13,152,152,152,152,srag
2020-06-14,153,153,153,153,srag
2020-06-15,166,166,166,166,srag
2020-06-16,159,159,159,159,srag
2020-06-17,164,164,164,164,srag
2020-06-18,167,167,167,167,srag
2020-06-19,170,170,170,170,srag
2020-06-20,184,184,184,184,srag
2020-06-21,189,189,189,189,srag
2020-06-22,196,196,196,196,srag
2020-06-23,190,190,190,190,srag
2020-06-24,195,195,195,195,srag
2020-06-25,191,191,191,191,srag
2020-06-26,183,183,183,183,srag
2020-06-27,188,188,188,188,srag
2020-06-28,187,187,187,187,srag
2020-06-29,205,205,205,205,srag
2020-06-30,209,209,209,209,srag
2020-07-01,222,222,222,222,srag
2020-07-02,231,231,231,231,srag
2020-07-03,245,245,245,245,srag
2020-07-04,234,234,234,234,srag
2020-07-05,240,240,240,240,srag
2020-07-06,255,255,255,255,srag
2020-07-07,258,258,258,258,srag
2020-07-08,262,262,262,262,srag
2020-07-09,273,273,273,273,srag
2020-07-10,283,283,283,283,srag
2020-07-11,285,285,285,285,srag
2020-07-12,284,284,284,284,srag
2020-07-13,286,286,286,286,srag
2020-07-14,291,291,291,291,srag
2020-07-15,302,302,302,302,srag
2020-07-16,295,295,295,295,srag
2020-07-17,294,294,294,294,srag
2020-07-18,283,283,283,283,srag
2020-07-19,292,292,292,292,srag
2020-07-20,304,304,304,304,srag
2020-07-21,308,308,308,308,srag
2020-07-22,299,299,299,299,srag
2020-07-23,294,294,294,294,srag
2020-07-24,306,306,306,306,srag
2020-07-25,303,303,303,303,srag
2020-07-26,305,305,305,305,srag
2020-07-27,335,335,335,335,srag
2020-07-28,329,329,329,329,srag
2020-07-29,319,319,319,319,srag
2020-07-30,318,318,318,318,srag
2020-07-31,325,325,325,325,srag
2020-08-01,323,323,323,323,srag
2020-08-02,335,335,335,335,srag
2020-08-03,338,338,338,338,srag
2020-08-04,331,331,331,331,srag
2020-08-05,325,325,325,325,srag
2020-08-06,313,313,313,313,srag
2020-08-07,320,320,320,320,srag
2020-08-08,316,316,316,316,srag
2020-08-09,334,334,334,334,srag
2020-08-10,339,339,339,339,srag
2020-08-11,338,338,338,338,srag
2020-08-12,345,345,345,345,srag
2020-08-13,360,360,360,360,srag
2020-08-14,351,351,351,351,srag
2020-08-15,340,340,340,340,srag
2020-08-16,356,356,356,356,srag
2020-08-17,360,360,360,360,srag
2020-08-18,357,357,357,357,srag
2020-08-19,363,363,363,363,srag
2020-08-20,359,359,359,359,srag
2020-08-21,361,361,361,361,srag
2020-08-22,367,367,367,367,srag
2020-08-23,364,364,364,364,srag
2020-08-24,365,365,365,365,srag
2020-08-25,357,357,357,357,srag
2020-08-26,361,361,361,361,srag
2020-08-27,361,361,361,361,srag
2020-08-28,361,361,361,361,srag
2020-08-29,355,355,355,355,srag
2020-08-30,359,359,359,359,srag
2020-08-31,358,358,358,358,srag
2020-09-01,359,359,359,359,srag
2020-09-02,355,355,355,355,srag
2020-09-03,344,344,344,344,srag
2020-09-04,356,356,356,356,srag
2020-09-05,351,351,351,351,srag
2020-09-06,347,347,347,347,srag
2020-09-07,343,343,343,343,srag
2020-09-08,349,349,349,349,srag
2020-09-09,348,348,348,348,srag
2020-09-10,345,345,345,345,srag
2020-09-11,341,341,341,341,srag
2020-09-12,343,343,344,343,srag
2020-09-13,342,342,343,342,srag
2020-09-14,342,342,343,342,srag
2020-09-15,338,338,341,338,srag
2020-09-16,328,328,335,328,srag
2020-09-17,328,328,336,328,srag
2020-09-18,317,317,328,317,srag
2020-09-19,315,315,327,315,srag
2020-09-20,326,326,343,326,srag
2020-09-21,337,337,356,337,srag
2020-09-22,329,329,349,329,srag
2020-09-23,325,325,347,325,srag
2020-09-24,325,325,349,325,srag
2020-09-25,330,330,356,330,srag
2020-09-26,317,317,345,317,srag
2020-09-27,330,330,360,330,srag
2020-09-28,343,343,374,343,srag
2020-09-29,351,351,386,351,srag
2020-09-30,367,367,407,367,srag
2020-10-01,381,381,424,381,srag
2020-10-02,378,379,424,378,srag
2020-10-03,372,374,422,372,srag
2020-10-04,384,386,440,384,srag
2020-10-05,377,379,437,377,srag
2020-10-06,373,374,437,373,srag
2020-10-07,378,381,450,378,srag
2020-10-08,381,387,458,381,srag
2020-10-09,371,379,454,371,srag
2020-10-10,367,377,456,368,srag
2020-10-11,359,372,458,361,srag
2020-10-12,352,366,457,355,srag
2020-10-13,354,370,465,361,srag
2020-10-14,351,375,470,358,srag
2020-10-15,363,394,493,373,srag
2020-10-16,363,404,502,375,srag
2020-10-17,357,407,515,369,srag
