"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-04-09,1,NA,NA,NA,1,NA,NA,NA
2020-04-10,2,NA,NA,NA,2,NA,NA,NA
2020-04-17,3,NA,NA,NA,3,NA,NA,NA
2020-04-21,5,NA,NA,NA,5,NA,NA,NA
2020-04-22,6,NA,NA,NA,6,NA,NA,NA
2020-04-23,7,NA,NA,NA,7,NA,NA,NA
2020-04-24,11,NA,NA,NA,11,NA,NA,NA
2020-04-25,12,NA,NA,NA,12,NA,NA,NA
2020-04-26,13,NA,NA,NA,13,NA,NA,NA
2020-04-28,19,NA,NA,NA,19,NA,NA,NA
2020-04-29,24,NA,NA,NA,24,NA,NA,NA
2020-04-30,25,NA,NA,NA,25,NA,NA,NA
2020-05-01,30,NA,NA,NA,30,NA,NA,NA
2020-05-02,35,NA,NA,NA,35,NA,NA,NA
2020-05-03,39,NA,NA,NA,39,NA,NA,NA
2020-05-04,45,NA,NA,NA,45,NA,NA,NA
2020-05-05,51,NA,NA,NA,51,NA,NA,NA
2020-05-06,52,NA,NA,NA,52,NA,NA,NA
2020-05-07,54,NA,NA,NA,55,NA,NA,NA
2020-05-08,62,NA,NA,NA,63,NA,NA,NA
2020-05-09,70,NA,NA,NA,72,NA,NA,NA
2020-05-10,74,NA,NA,NA,77,NA,NA,NA
2020-05-11,77,NA,NA,NA,80,NA,NA,NA
2020-05-12,83,NA,NA,NA,85,NA,NA,NA
2020-05-13,85,NA,NA,NA,86,NA,NA,NA
2020-05-14,87,NA,NA,NA,88,NA,NA,NA
2020-05-15,92,NA,NA,NA,93,NA,NA,NA
2020-05-16,96,NA,NA,NA,96,NA,NA,NA
2020-05-17,101,NA,NA,NA,100,NA,NA,NA
2020-05-18,106,NA,NA,NA,104,NA,NA,NA
2020-05-19,108,NA,NA,NA,105,NA,NA,NA
2020-05-20,109,NA,NA,NA,105,NA,NA,NA
2020-05-21,112,NA,NA,NA,107,NA,NA,NA
2020-05-22,115,NA,NA,NA,109,NA,NA,NA
2020-05-23,116,NA,NA,NA,109,NA,NA,NA
2020-05-24,119,NA,NA,NA,113,NA,NA,NA
2020-05-25,121,NA,NA,NA,114,NA,NA,NA
2020-05-26,124,NA,NA,NA,116,NA,NA,NA
2020-05-27,125,NA,NA,NA,116,NA,NA,NA
2020-05-28,127,NA,NA,NA,117,NA,NA,NA
2020-05-29,128,NA,NA,NA,117,NA,NA,NA
2020-05-30,129,NA,NA,NA,117,NA,NA,NA
2020-05-31,130,NA,NA,NA,117,NA,NA,NA
2020-06-01,131,NA,NA,NA,117,NA,NA,NA
2020-06-02,132,NA,NA,NA,117,NA,NA,NA
2020-06-03,133,NA,NA,NA,117,NA,NA,NA
2020-06-04,134,NA,NA,NA,117,NA,NA,NA
2020-06-05,135,NA,NA,NA,117,NA,NA,NA
2020-06-06,136,NA,NA,NA,117,NA,NA,NA
2020-06-07,137,NA,NA,NA,117,NA,NA,NA
2020-06-08,138,NA,NA,NA,117,NA,NA,NA
2020-06-09,139,NA,NA,NA,118,NA,NA,NA
2020-06-10,140,140,110,252,118,118,118,118
2020-06-11,NA,141,110,257,NA,118,118,119
2020-06-12,NA,142,110,263,NA,118,118,120
2020-06-13,NA,143,110,269,NA,119,118,121
2020-06-14,NA,144,110,274,NA,119,118,122
2020-06-15,NA,145,110,280,NA,119,118,122
2020-06-16,NA,146,110,286,NA,119,118,123
2020-06-17,NA,147,110,293,NA,119,118,123
2020-06-18,NA,148,110,299,NA,119,118,124
2020-06-19,NA,149,110,306,NA,119,118,124
2020-06-20,NA,151,110,312,NA,119,118,124
2020-06-21,NA,152,110,319,NA,119,118,124
