date,observed,estimate,upper,lower,type
2020-03-01,138,138,138,138,srag
2020-03-02,145,145,145,145,srag
2020-03-03,157,157,157,157,srag
2020-03-04,165,165,165,165,srag
2020-03-05,167,167,167,167,srag
2020-03-06,171,171,171,171,srag
2020-03-07,178,178,178,178,srag
2020-03-08,186,186,186,186,srag
2020-03-09,208,208,208,208,srag
2020-03-10,224,224,224,224,srag
2020-03-11,257,257,257,257,srag
2020-03-12,320,320,320,320,srag
2020-03-13,370,370,370,370,srag
2020-03-14,410,410,410,410,srag
2020-03-15,490,490,490,490,srag
2020-03-16,625,625,625,625,srag
2020-03-17,783,783,783,783,srag
2020-03-18,1027,1027,1027,1027,srag
2020-03-19,1335,1335,1335,1335,srag
2020-03-20,1667,1667,1667,1667,srag
2020-03-21,1929,1929,1929,1929,srag
2020-03-22,2113,2113,2113,2113,srag
2020-03-23,2434,2434,2434,2434,srag
2020-03-24,2689,2689,2689,2689,srag
2020-03-25,2962,2962,2962,2962,srag
2020-03-26,3308,3308,3308,3308,srag
2020-03-27,3620,3620,3620,3620,srag
2020-03-28,3819,3819,3819,3819,srag
2020-03-29,4004,4004,4004,4004,srag
2020-03-30,4377,4377,4377,4377,srag
2020-03-31,4597,4597,4597,4597,srag
2020-04-01,4753,4753,4753,4753,srag
2020-04-02,4920,4920,4920,4920,srag
2020-04-03,4942,4942,4942,4942,srag
2020-04-04,4954,4954,4954,4954,srag
2020-04-05,4941,4941,4941,4941,srag
2020-04-06,5094,5094,5094,5094,srag
2020-04-07,5186,5186,5186,5186,srag
2020-04-08,5173,5173,5173,5173,srag
2020-04-09,5235,5235,5235,5235,srag
2020-04-10,5197,5197,5197,5197,srag
2020-04-11,5188,5188,5188,5188,srag
2020-04-12,5242,5242,5242,5242,srag
2020-04-13,5429,5429,5429,5429,srag
2020-04-14,5542,5542,5542,5542,srag
2020-04-15,5641,5641,5641,5641,srag
2020-04-16,5698,5698,5698,5698,srag
2020-04-17,5792,5792,5792,5792,srag
2020-04-18,5728,5728,5728,5728,srag
