date,observed,estimate,upper,lower,type
2020-03-01,1,1,1,1,covid
2020-03-02,2,2,2,2,covid
2020-03-03,2,2,2,2,covid
2020-03-04,2,2,2,2,covid
2020-03-05,1,1,1,1,covid
2020-03-06,1,1,1,1,covid
2020-03-07,4,4,4,4,covid
2020-03-08,5,5,5,5,covid
2020-03-09,6,6,6,6,covid
2020-03-10,7,7,7,7,covid
2020-03-11,11,11,11,11,covid
2020-03-12,21,21,21,21,covid
2020-03-13,29,29,29,29,covid
2020-03-14,39,39,39,39,covid
2020-03-15,53,53,53,53,covid
2020-03-16,70,70,70,70,covid
2020-03-17,96,96,96,96,covid
2020-03-18,130,130,130,130,covid
2020-03-19,179,179,179,179,covid
2020-03-20,217,217,217,217,covid
2020-03-21,264,264,264,264,covid
2020-03-22,308,308,308,308,covid
2020-03-23,382,382,382,382,covid
2020-03-24,438,438,438,438,covid
2020-03-25,488,488,488,488,covid
2020-03-26,554,554,554,554,covid
2020-03-27,635,635,635,635,covid
2020-03-28,697,697,697,697,covid
2020-03-29,753,753,753,753,covid
2020-03-30,814,814,814,814,covid
2020-03-31,874,874,874,874,covid
2020-04-01,921,921,921,921,covid
2020-04-02,962,962,962,962,covid
2020-04-03,988,988,988,988,covid
2020-04-04,977,977,977,977,covid
2020-04-05,992,992,992,992,covid
2020-04-06,1019,1019,1019,1019,covid
2020-04-07,1022,1022,1022,1022,covid
2020-04-08,1021,1021,1021,1021,covid
2020-04-09,1040,1040,1040,1040,covid
2020-04-10,1048,1048,1048,1048,covid
2020-04-11,1041,1041,1041,1041,covid
2020-04-12,1066,1066,1066,1066,covid
2020-04-13,1093,1093,1093,1093,covid
2020-04-14,1110,1110,1110,1110,covid
2020-04-15,1128,1128,1128,1128,covid
2020-04-16,1149,1149,1149,1149,covid
2020-04-17,1179,1179,1179,1179,covid
2020-04-18,1195,1195,1195,1195,covid
2020-04-19,1225,1225,1225,1225,covid
2020-04-20,1258,1258,1258,1258,covid
2020-04-21,1282,1282,1282,1282,covid
2020-04-22,1346,1346,1346,1346,covid
2020-04-23,1367,1367,1367,1367,covid
2020-04-24,1375,1375,1375,1375,covid
2020-04-25,1366,1366,1366,1366,covid
2020-04-26,1400,1400,1400,1400,covid
2020-04-27,1445,1445,1445,1445,covid
2020-04-28,1488,1488,1488,1488,covid
2020-04-29,1530,1530,1530,1530,covid
2020-04-30,1565,1565,1565,1565,covid
2020-05-01,1602,1602,1602,1602,covid
2020-05-02,1623,1623,1623,1623,covid
2020-05-03,1637,1637,1637,1637,covid
2020-05-04,1686,1686,1686,1686,covid
2020-05-05,1690,1690,1690,1690,covid
2020-05-06,1709,1709,1709,1709,covid
2020-05-07,1718,1718,1718,1718,covid
2020-05-08,1742,1742,1742,1742,covid
2020-05-09,1742,1742,1742,1742,covid
2020-05-10,1758,1758,1758,1758,covid
2020-05-11,1819,1819,1819,1819,covid
2020-05-12,1862,1862,1862,1862,covid
2020-05-13,1897,1897,1897,1897,covid
2020-05-14,1923,1923,1923,1923,covid
2020-05-15,1944,1944,1944,1944,covid
2020-05-16,1953,1953,1953,1953,covid
2020-05-17,1970,1970,1970,1970,covid
2020-05-18,2018,2018,2018,2018,covid
2020-05-19,2051,2051,2052,2051,covid
2020-05-20,2096,2096,2097,2096,covid
2020-05-21,2108,2109,2111,2108,covid
2020-05-22,2120,2121,2123,2120,covid
2020-05-23,2114,2115,2121,2114,covid
2020-05-24,2160,2161,2171,2160,covid
2020-05-25,2196,2198,2211,2196,covid
2020-05-26,2229,2231,2249,2229,covid
2020-05-27,2226,2228,2250,2226,covid
2020-05-28,2228,2231,2256,2228,covid
2020-05-29,2220,2223,2254,2220,covid
2020-05-30,2201,2208,2237,2201,covid
2020-05-31,2203,2211,2247,2203,covid
2020-06-01,2239,2247,2292,2239,covid
2020-06-02,2255,2264,2312,2255,covid
2020-06-03,2247,2258,2314,2247,covid
2020-06-04,2247,2264,2326,2247,covid
2020-06-05,2253,2274,2334,2253,covid
2020-06-06,2224,2248,2316,2224,covid
2020-06-07,2200,2231,2293,2201,covid
2020-06-08,2210,2247,2303,2212,covid
2020-06-09,2184,2228,2286,2187,covid
2020-06-10,2161,2208,2275,2164,covid
2020-06-11,2142,2197,2266,2146,covid
2020-06-12,2105,2165,2233,2110,covid
2020-06-13,2094,2160,2225,2100,covid
2020-06-14,2072,2144,2226,2085,covid
2020-06-15,2051,2133,2228,2065,covid
2020-06-16,2015,2108,2200,2034,covid
2020-06-17,1986,2093,2195,2014,covid
2020-06-18,1971,2101,2202,2007,covid
2020-06-19,1953,2105,2208,1995,covid
2020-06-20,1929,2106,2223,1983,covid
2020-06-21,1911,2115,2245,1974,covid
2020-06-22,1897,2118,2285,1979,covid
2020-06-23,1864,2114,2297,1962,covid
2020-03-01,78,78,78,78,srag
2020-03-02,83,83,83,83,srag
2020-03-03,87,87,87,87,srag
2020-03-04,93,93,93,93,srag
2020-03-05,92,92,92,92,srag
2020-03-06,97,97,97,97,srag
2020-03-07,105,105,105,105,srag
2020-03-08,109,109,109,109,srag
2020-03-09,116,116,116,116,srag
2020-03-10,118,118,118,118,srag
2020-03-11,125,125,125,125,srag
2020-03-12,154,154,154,154,srag
2020-03-13,170,170,170,170,srag
2020-03-14,186,186,186,186,srag
2020-03-15,221,221,221,221,srag
2020-03-16,283,283,283,283,srag
2020-03-17,330,330,330,330,srag
2020-03-18,424,424,424,424,srag
2020-03-19,530,530,530,530,srag
2020-03-20,625,625,625,625,srag
2020-03-21,731,731,731,731,srag
2020-03-22,804,804,804,804,srag
2020-03-23,928,928,928,928,srag
2020-03-24,1020,1020,1020,1020,srag
2020-03-25,1104,1104,1104,1104,srag
2020-03-26,1212,1212,1212,1212,srag
2020-03-27,1324,1324,1324,1324,srag
2020-03-28,1399,1399,1399,1399,srag
2020-03-29,1455,1455,1455,1455,srag
2020-03-30,1534,1534,1534,1534,srag
2020-03-31,1623,1623,1623,1623,srag
2020-04-01,1685,1685,1685,1685,srag
2020-04-02,1745,1745,1745,1745,srag
2020-04-03,1779,1779,1779,1779,srag
2020-04-04,1770,1770,1770,1770,srag
2020-04-05,1791,1791,1791,1791,srag
2020-04-06,1826,1826,1826,1826,srag
2020-04-07,1828,1828,1828,1828,srag
2020-04-08,1828,1828,1828,1828,srag
2020-04-09,1848,1848,1848,1848,srag
2020-04-10,1848,1848,1848,1848,srag
2020-04-11,1849,1849,1849,1849,srag
2020-04-12,1883,1883,1883,1883,srag
2020-04-13,1913,1913,1913,1913,srag
2020-04-14,1942,1942,1942,1942,srag
2020-04-15,1965,1965,1965,1965,srag
2020-04-16,1994,1994,1994,1994,srag
2020-04-17,2024,2024,2024,2024,srag
2020-04-18,2031,2031,2031,2031,srag
2020-04-19,2063,2063,2063,2063,srag
2020-04-20,2093,2093,2093,2093,srag
2020-04-21,2147,2147,2147,2147,srag
2020-04-22,2231,2231,2231,2231,srag
2020-04-23,2288,2288,2288,2288,srag
2020-04-24,2309,2309,2309,2309,srag
2020-04-25,2309,2309,2309,2309,srag
2020-04-26,2350,2350,2350,2350,srag
2020-04-27,2430,2430,2430,2430,srag
2020-04-28,2487,2487,2487,2487,srag
2020-04-29,2549,2549,2549,2549,srag
2020-04-30,2607,2607,2607,2607,srag
2020-05-01,2668,2668,2668,2668,srag
2020-05-02,2706,2706,2706,2706,srag
2020-05-03,2741,2741,2741,2741,srag
2020-05-04,2810,2810,2810,2810,srag
2020-05-05,2850,2850,2850,2850,srag
2020-05-06,2915,2915,2915,2915,srag
2020-05-07,2962,2962,2962,2962,srag
2020-05-08,2992,2992,2992,2992,srag
2020-05-09,3000,3000,3000,3000,srag
2020-05-10,3027,3027,3027,3027,srag
2020-05-11,3154,3154,3154,3154,srag
