date,observed,estimate,upper,lower,type
2020-03-01,0,0,0,0,covid
2020-03-02,0,0,0,0,covid
2020-03-03,0,0,0,0,covid
2020-03-04,0,0,0,0,covid
2020-03-05,0,0,0,0,covid
2020-03-06,0,0,0,0,covid
2020-03-07,0,0,0,0,covid
2020-03-08,0,0,0,0,covid
2020-03-09,0,0,0,0,covid
2020-03-10,0,0,0,0,covid
2020-03-11,0,0,0,0,covid
2020-03-12,0,0,0,0,covid
2020-03-13,0,0,0,0,covid
2020-03-14,0,0,0,0,covid
2020-03-15,1,1,1,1,covid
2020-03-16,3,3,3,3,covid
2020-03-17,4,4,4,4,covid
2020-03-18,6,6,6,6,covid
2020-03-19,9,9,9,9,covid
2020-03-20,10,10,10,10,covid
2020-03-21,10,10,10,10,covid
2020-03-22,11,11,11,11,covid
2020-03-23,12,12,12,12,covid
2020-03-24,14,14,14,14,covid
2020-03-25,19,19,19,19,covid
2020-03-26,23,23,23,23,covid
2020-03-27,34,34,34,34,covid
2020-03-28,41,41,41,41,covid
2020-03-29,47,47,47,47,covid
2020-03-30,52,52,52,52,covid
2020-03-31,52,52,52,52,covid
2020-04-01,57,57,57,57,covid
2020-04-02,67,67,67,67,covid
2020-04-03,68,68,68,68,covid
2020-04-04,65,65,65,65,covid
2020-04-05,67,67,67,67,covid
2020-04-06,64,64,64,64,covid
2020-04-07,63,63,63,63,covid
2020-04-08,62,62,62,62,covid
2020-04-09,68,68,68,68,covid
2020-04-10,69,69,69,69,covid
2020-04-11,67,67,67,67,covid
2020-04-12,65,65,65,65,covid
2020-04-13,72,72,72,72,covid
2020-04-14,69,69,69,69,covid
2020-04-15,70,70,70,70,covid
2020-04-16,73,73,73,73,covid
2020-04-17,76,76,76,76,covid
2020-04-18,75,75,75,75,covid
2020-04-19,82,82,82,82,covid
2020-04-20,82,82,82,82,covid
2020-04-21,80,80,80,80,covid
2020-04-22,93,93,93,93,covid
2020-04-23,98,98,98,98,covid
2020-04-24,107,107,107,107,covid
2020-04-25,110,110,110,110,covid
2020-04-26,112,112,112,112,covid
2020-04-27,111,111,111,111,covid
2020-04-28,112,112,112,112,covid
2020-04-29,114,114,114,114,covid
2020-04-30,120,120,120,120,covid
2020-05-01,120,120,120,120,covid
2020-05-02,125,125,125,125,covid
2020-05-03,126,126,126,126,covid
2020-05-04,133,133,133,133,covid
2020-05-05,132,132,132,132,covid
2020-05-06,137,137,137,137,covid
2020-05-07,138,138,138,138,covid
2020-05-08,137,137,137,137,covid
2020-05-09,136,136,136,136,covid
2020-05-10,142,142,142,142,covid
2020-05-11,149,149,149,149,covid
2020-05-12,146,146,146,146,covid
2020-05-13,143,143,143,143,covid
2020-05-14,153,153,153,153,covid
2020-05-15,156,156,156,156,covid
2020-05-16,160,160,160,160,covid
2020-05-17,164,164,164,164,covid
2020-05-18,175,175,175,175,covid
2020-05-19,181,181,181,181,covid
2020-05-20,190,190,190,190,covid
2020-05-21,197,197,197,197,covid
2020-05-22,204,204,204,204,covid
2020-05-23,213,213,213,213,covid
2020-05-24,212,212,212,212,covid
2020-05-25,216,216,216,216,covid
2020-05-26,219,219,219,219,covid
2020-05-27,220,220,220,220,covid
2020-05-28,223,223,223,223,covid
2020-05-29,225,225,225,225,covid
2020-05-30,230,230,230,230,covid
2020-05-31,237,237,237,237,covid
2020-06-01,249,249,249,249,covid
2020-06-02,249,249,249,249,covid
2020-06-03,259,259,259,259,covid
2020-06-04,268,268,268,268,covid
2020-06-05,270,270,270,270,covid
2020-06-06,275,275,275,275,covid
2020-06-07,273,273,273,273,covid
2020-06-08,283,283,283,283,covid
2020-06-09,300,300,300,300,covid
2020-06-10,332,332,332,332,covid
2020-06-11,342,342,342,342,covid
2020-06-12,357,357,357,357,covid
2020-06-13,363,363,363,363,covid
2020-06-14,370,370,370,370,covid
2020-06-15,384,384,384,384,covid
2020-06-16,387,387,387,387,covid
2020-06-17,380,380,380,380,covid
2020-06-18,392,392,392,392,covid
2020-06-19,400,400,400,400,covid
2020-06-20,402,402,402,402,covid
2020-06-21,414,414,414,414,covid
2020-06-22,423,423,423,423,covid
2020-06-23,429,429,429,429,covid
2020-06-24,431,431,431,431,covid
2020-06-25,438,438,438,438,covid
2020-06-26,457,457,457,457,covid
2020-06-27,452,452,452,452,covid
2020-06-28,460,460,460,460,covid
2020-06-29,460,460,460,460,covid
2020-06-30,477,477,477,477,covid
2020-07-01,485,485,485,485,covid
2020-07-02,484,484,484,484,covid
2020-07-03,477,477,477,477,covid
2020-07-04,487,487,487,487,covid
2020-07-05,481,481,481,481,covid
2020-07-06,490,490,490,490,covid
2020-07-07,479,479,479,479,covid
2020-07-08,474,474,474,474,covid
2020-07-09,482,482,482,482,covid
2020-07-10,486,486,486,486,covid
2020-07-11,493,493,493,493,covid
2020-07-12,494,494,494,494,covid
2020-07-13,501,501,501,501,covid
2020-07-14,507,507,507,507,covid
2020-07-15,512,512,512,512,covid
2020-07-16,527,527,527,527,covid
2020-07-17,540,540,541,540,covid
2020-07-18,521,521,522,521,covid
2020-07-19,529,529,530,529,covid
2020-07-20,555,555,557,555,covid
2020-07-21,551,551,556,551,covid
2020-07-22,543,543,548,543,covid
2020-07-23,525,525,531,525,covid
2020-07-24,534,534,541,534,covid
2020-07-25,527,527,535,527,covid
2020-07-26,515,515,524,515,covid
2020-07-27,519,519,532,519,covid
2020-07-28,509,509,523,509,covid
2020-07-29,484,484,504,484,covid
2020-07-30,480,480,503,480,covid
2020-07-31,461,461,484,461,covid
2020-08-01,448,448,471,448,covid
2020-08-02,442,443,466,442,covid
2020-08-03,442,443,472,442,covid
2020-08-04,431,432,463,431,covid
2020-08-05,422,423,458,422,covid
2020-08-06,409,412,454,409,covid
2020-08-07,400,403,446,400,covid
2020-08-08,390,395,439,390,covid
2020-08-09,382,390,435,382,covid
2020-08-10,378,390,432,378,covid
2020-08-11,363,378,426,363,covid
2020-08-12,364,382,439,364,covid
2020-08-13,351,372,431,353,covid
2020-08-14,343,363,430,347,covid
2020-08-15,338,364,432,343,covid
2020-08-16,338,370,449,344,covid
2020-08-17,335,377,453,341,covid
2020-08-18,334,387,462,341,covid
2020-08-19,329,389,479,340,covid
2020-03-01,24,24,24,24,srag
2020-03-02,25,25,25,25,srag
2020-03-03,24,24,24,24,srag
2020-03-04,23,23,23,23,srag
2020-03-05,23,23,23,23,srag
2020-03-06,23,23,23,23,srag
2020-03-07,24,24,24,24,srag
2020-03-08,26,26,26,26,srag
2020-03-09,27,27,27,27,srag
2020-03-10,28,28,28,28,srag
2020-03-11,31,31,31,31,srag
2020-03-12,34,34,34,34,srag
2020-03-13,36,36,36,36,srag
2020-03-14,43,43,43,43,srag
2020-03-15,48,48,48,48,srag
2020-03-16,58,58,58,58,srag
2020-03-17,65,65,65,65,srag
2020-03-18,76,76,76,76,srag
2020-03-19,94,94,94,94,srag
2020-03-20,99,99,99,99,srag
2020-03-21,106,106,106,106,srag
2020-03-22,124,124,124,124,srag
2020-03-23,135,135,135,135,srag
2020-03-24,144,144,144,144,srag
2020-03-25,152,152,152,152,srag
2020-03-26,169,169,169,169,srag
2020-03-27,177,177,177,177,srag
2020-03-28,180,180,180,180,srag
2020-03-29,188,188,188,188,srag
2020-03-30,202,202,202,202,srag
2020-03-31,204,204,204,204,srag
2020-04-01,206,206,206,206,srag
2020-04-02,234,234,234,234,srag
2020-04-03,232,232,232,232,srag
2020-04-04,234,234,234,234,srag
2020-04-05,250,250,250,250,srag
2020-04-06,249,249,249,249,srag
2020-04-07,240,240,240,240,srag
2020-04-08,221,221,221,221,srag
2020-04-09,231,231,231,231,srag
2020-04-10,228,228,228,228,srag
2020-04-11,230,230,230,230,srag
2020-04-12,226,226,226,226,srag
2020-04-13,234,234,234,234,srag
2020-04-14,226,226,226,226,srag
2020-04-15,228,228,228,228,srag
2020-04-16,230,230,230,230,srag
2020-04-17,229,229,229,229,srag
2020-04-18,226,226,226,226,srag
2020-04-19,243,243,243,243,srag
2020-04-20,250,250,250,250,srag
2020-04-21,249,249,249,249,srag
2020-04-22,273,273,273,273,srag
2020-04-23,274,274,274,274,srag
2020-04-24,280,280,280,280,srag
2020-04-25,278,278,278,278,srag
2020-04-26,282,282,282,282,srag
2020-04-27,287,287,287,287,srag
2020-04-28,287,287,287,287,srag
2020-04-29,290,290,290,290,srag
2020-04-30,294,294,294,294,srag
2020-05-01,291,291,291,291,srag
2020-05-02,303,303,303,303,srag
2020-05-03,310,310,310,310,srag
2020-05-04,325,325,325,325,srag
2020-05-05,327,327,327,327,srag
2020-05-06,339,339,339,339,srag
2020-05-07,336,336,336,336,srag
2020-05-08,335,335,335,335,srag
2020-05-09,333,333,333,333,srag
2020-05-10,349,349,349,349,srag
2020-05-11,358,358,358,358,srag
2020-05-12,360,360,360,360,srag
2020-05-13,365,365,365,365,srag
2020-05-14,390,390,390,390,srag
2020-05-15,398,398,398,398,srag
2020-05-16,403,403,403,403,srag
2020-05-17,414,414,414,414,srag
2020-05-18,439,439,439,439,srag
2020-05-19,438,438,438,438,srag
2020-05-20,452,452,452,452,srag
2020-05-21,458,458,458,458,srag
2020-05-22,468,468,468,468,srag
2020-05-23,478,478,478,478,srag
2020-05-24,473,473,473,473,srag
2020-05-25,475,475,475,475,srag
2020-05-26,476,476,476,476,srag
2020-05-27,478,478,478,478,srag
2020-05-28,484,484,484,484,srag
2020-05-29,481,481,481,481,srag
2020-05-30,483,483,483,483,srag
2020-05-31,494,494,494,494,srag
2020-06-01,515,515,515,515,srag
2020-06-02,513,513,513,513,srag
2020-06-03,524,524,524,524,srag
2020-06-04,535,535,535,535,srag
2020-06-05,541,541,541,541,srag
