"estimativa","ic.inf","ic.sup","data"
1.22443320549598,0.741544734205882,2.83682773717448,2020-03-15
1.52221221632522,0.953386525801926,3.3524268925225,2020-03-16
2.01901546404856,1.24440368633732,4.90155899904917,2020-03-19
2.47048449864306,1.51096736930052,6.33538381058822,2020-03-20
3.21913638725281,1.88240607082134,10.419596439629,2020-03-21
3.78425032625183,2.15834548377459,14.4185483379737,2020-03-22
4.9087751636005,2.58696297727457,42.3146758338388,2020-03-23
7.73637215929281,3.33162378024339,-24.9458625823167,2020-03-25
10.0795051056245,3.81507707041129,-15.9717605194252,2020-03-26
9.56679217790593,3.83188628437856,-19.662696696596,2020-03-27
6.50853640552534,3.30029670466392,175.798756938837,2020-03-29
5.61912101574432,3.122873870277,26.8973170968005,2020-03-30
6.71972144750582,3.52091701157239,67.889417124775,2020-03-31
9.60318214291043,4.28632384776391,-41.1204283981156,2020-04-01
17.1515090393262,5.47278040113538,-15.2113754006491,2020-04-02
23.3848155618962,6.07014914210683,-12.6661292649308,2020-04-03
25.5921016620101,6.27058377469139,-12.3319313229667,2020-04-05
24.771608141997,6.29475543383391,-12.8387353250545,2020-04-06
22.7106583026443,6.22194217210618,-13.8106167684494,2020-04-07
16.9559676746217,5.75904867926435,-18.0618047722935,2020-04-08
16.8898040367722,5.81869104054047,-18.8205154897516,2020-04-09
18.2877037317824,6.05848156657706,-18.044623657164,2020-04-10
19.7441520538794,6.2876686385164,-17.3917640355246,2020-04-11
21.3874192377234,6.53080551440782,-16.8384867293418,2020-04-12
20.2850878822741,6.49093409566132,-18.1022821147815,2020-04-13
17.0705310947876,6.20446244724625,-22.8533043200869,2020-04-14
16.1741570234536,6.154654634062,-25.9305160089483,2020-04-15
13.7487859612943,5.84784299038134,-39.6125727266819,2020-04-16
14.0415587621021,5.9770376479848,-40.6506823598869,2020-04-17
16.231703515871,6.43484823933022,-31.2860705090826,2020-04-18
17.3166597585052,6.67887645060554,-29.3883113704416,2020-04-19
22.0818445513654,7.38458648147621,-22.3753229478239,2020-04-20
23.4657134130487,7.60555365715499,-21.6862491133242,2020-04-21
23.4686958182661,7.69085857542013,-22.3868006336197,2020-04-22
18.4162689712269,7.1356605747038,-31.8722249756762,2020-04-23
14.5931735732713,6.55306707467795,-65.1515874751203,2020-04-24
12.5230458627632,6.17330678102005,-485.738096881023,2020-04-25
13.5660121825323,6.50094304180769,-161.284508203845,2020-04-26
14.5087393954397,6.80367796359736,-111.644574212379,2020-04-27
17.6506245986455,7.51589398076852,-51.0113195131694,2020-04-28
19.8135036585923,7.97539755552581,-41.1073503379901,2020-04-29
22.2316200543067,8.42463645156626,-34.9212751787224,2020-04-30
17.5327060979768,7.74282348854664,-66.862703462114,2020-05-01
13.610969448256,6.93912080385325,335.33823054672,2020-05-02
12.3576623197495,6.67469798633796,82.0828187082979,2020-05-03
11.6872287689697,6.55112039463547,53.6449839723238,2020-05-04
14.3816627104217,7.42121969544738,225.22011535596,2020-05-05
16.8456683854602,8.11663620895301,-228.400532144366,2020-05-06
22.4575012767849,9.32917360663394,-55.3686355557842,2020-05-07
25.6748191046271,9.94538192753144,-44.2667489381988,2020-05-08
22.5232139011722,9.51741206204687,-61.7082550413255,2020-05-09
18.5882514554459,8.81360765240176,-172.818616080939,2020-05-10
15.0685573589747,8.01085026002377,125.151643074188,2020-05-11
13.3599977663811,7.58120557406978,55.8762147896768,2020-05-12
12.4216543824645,7.34697303454232,39.996730872387,2020-05-13
13.6082906666771,7.82918554961784,51.7280760550163,2020-05-14
14.9538921117074,8.35034021883177,71.0904215552781,2020-05-15
17.0437537551472,9.05995222610819,142.158047556289,2020-05-16
18.3394281502081,9.50565847584857,255.596809291154,2020-05-17
18.6922858278847,9.6835269301442,264.341045699706,2020-05-18
21.3315438399968,10.4436301060718,-513.433614851668,2020-05-19
19.5890967084105,10.0944136156978,324.475197547679,2020-05-20
18.1308938030608,9.77718408914342,123.747293919862,2020-05-21
16.473739648747,9.35333907361316,68.7494367796575,2020-05-22
17.316659758505,9.69904714478167,80.371458919091,2020-05-23
20.4604357797152,10.7081727716022,227.101171068812,2020-05-24
22.1501471574622,11.249816556345,695.176480528813,2020-05-25
22.7176626145062,11.4880476783667,976.402557220782,2020-05-26
20.4904724342436,10.9686630678776,154.464245439793,2020-05-27
20.7483752512851,11.1253482890525,152.831954219033,2020-05-28
24.9134360750693,12.3119016767846,-1091.6566929734,2020-05-29
28.8679968545076,13.3026022226111,-170.396008878234,2020-05-30
28.6924749287918,13.3634028146494,-195.949834815814,2020-05-31
19.3302740716029,10.9848025829918,80.2371896040596,2020-06-01
15.1735328422083,9.56986036583528,36.5569872098951,2020-06-02
13.9321739395476,9.12970152555679,29.3577507416796,2020-06-03
15.3821839310532,9.81004351039175,35.5605150697214,2020-06-04
18.5978422321876,11.1257254205502,56.5394490160772,2020-06-05
18.9866244914098,11.3508030190232,57.9194983769811,2020-06-06
19.8597379186217,11.7448932079949,64.1508836397278,2020-06-07
19.5286752319971,11.7076869826343,58.7389476452205,2020-06-08
20.3087011841316,12.0698680927708,63.8889015050946,2020-06-09
20.2870771987603,12.148792413142,61.3700366839566,2020-06-10
20.7898823440972,12.4087403571769,63.9655132949841,2020-06-11
21.8972985409492,12.8801470666508,72.9073260528207,2020-06-12
22.9670609237257,13.3313332038055,82.7270671345037,2020-06-13
24.0724407241947,13.7865805130884,94.6532372986404,2020-06-14
22.6300952743148,13.3821369084806,73.1605475641036,2020-06-15
22.5537303555095,13.4377232782257,70.0453443151799,2020-06-16
22.0553445196691,13.3418235456135,63.511201392047,2020-06-17
20.3912078994014,12.7937537848727,50.1613562052316,2020-06-18
19.3696488243755,12.4618691338082,43.4270070436929,2020-06-19
19.1139283377162,12.4298490013898,41.3197870279717,2020-06-20
21.1980518560678,13.3610784052448,51.2319305048228,2020-06-21
24.2134197706811,14.5915646785841,71.0285908065049,2020-06-22
29.3061436384951,16.3930804981531,137.854956856389,2020-06-23
34.7249723883291,18.056496603423,450.006302502451,2020-06-24
32.127823532517,17.4203116025285,205.929070632971,2020-06-25
29.7933185541808,16.7961955955135,131.556648998406,2020-06-26
27.2067872594596,16.0143206203776,90.2766246042141,2020-06-27
25.6754707644812,15.5502656680798,73.539082788139,2020-06-28
28.6562780289577,16.6873263478108,101.254269846458,2020-06-29
27.9274436042002,16.5209187958591,90.1392760177148,2020-06-30
26.5292237526795,16.1022853519019,75.2166300219333,2020-07-01
25.0101272763637,15.6125960933716,62.7887969186705,2020-07-02
22.5458080303888,14.6871203431877,48.4688052354541,2020-07-03
23.7400446162317,15.2627540991717,53.3718438445816,2020-07-04
25.1253985284256,15.9064768443944,59.7297417924927,2020-07-05
26.4170755716448,16.5023644722488,66.1402395899762,2020-07-06
28.5575756619394,17.3978311582337,79.5995238840027,2020-07-07
27.752531280242,17.1759500933446,72.1920111744745,2020-07-08
27.5992356202518,17.2014134127799,69.7434698384926,2020-07-09
27.7670888959366,17.3479306431742,69.4879971439325,2020-07-10
28.6046608619049,17.7478060562048,73.6358278738333,2020-07-11
32.2455921961686,19.1761329725688,101.198209090259,2020-07-12
32.9874948776968,19.5269176256788,106.121138903036,2020-07-13
34.014489250978,19.9658254772675,114.703454755044,2020-07-14
33.3908567351942,19.8303105606831,105.551839630307,2020-07-15
37.2290490937897,21.2110533927282,151.955668457931,2020-07-16
42.2279944465318,22.8409638569936,278.944315653236,2020-07-17
47.5365274037463,24.3974303785876,918.714849444279,2020-07-18
54.9840918926526,26.3197961778982,-618.397342634244,2020-07-19
52.2704452991571,25.7692364061769,-1850.70611769658,2020-07-20
55.999362955778,26.7321930750179,-591.526394650782,2020-07-21
62.1038098800442,28.129137438963,-299.074981357246,2020-07-22
70.9103320083915,29.9021482435257,-191.000826785719,2020-07-23
77.2010366176369,31.0640051447465,-159.154260559836,2020-07-24
68.4146609551196,29.6169104062952,-220.811010731247,2020-07-25
63.1017365660429,28.6528767910478,-312.181756050507,2020-07-26
