date,observed,estimate,upper,lower,type
2020-03-01,0,0,0,0,covid
2020-03-02,0,0,0,0,covid
2020-03-03,0,0,0,0,covid
2020-03-04,0,0,0,0,covid
2020-03-05,0,0,0,0,covid
2020-03-06,0,0,0,0,covid
2020-03-07,0,0,0,0,covid
2020-03-08,0,0,0,0,covid
2020-03-09,0,0,0,0,covid
2020-03-10,0,0,0,0,covid
2020-03-11,0,0,0,0,covid
2020-03-12,0,0,0,0,covid
2020-03-13,0,0,0,0,covid
2020-03-14,0,0,0,0,covid
2020-03-15,0,0,0,0,covid
2020-03-16,0,0,0,0,covid
2020-03-17,0,0,0,0,covid
2020-03-18,0,0,0,0,covid
2020-03-19,1,1,1,1,covid
2020-03-20,3,3,3,3,covid
2020-03-21,3,3,3,3,covid
2020-03-22,3,3,3,3,covid
2020-03-23,5,5,5,5,covid
2020-03-24,8,8,8,8,covid
2020-03-25,12,12,12,12,covid
2020-03-26,16,16,16,16,covid
2020-03-27,19,19,19,19,covid
2020-03-28,20,20,20,20,covid
2020-03-29,25,25,25,25,covid
2020-03-30,26,26,26,26,covid
2020-03-31,25,25,25,25,covid
2020-04-01,25,25,25,25,covid
2020-04-02,26,26,26,26,covid
2020-04-03,29,29,29,29,covid
2020-04-04,29,29,29,29,covid
2020-04-05,29,29,29,29,covid
2020-04-06,31,31,31,31,covid
2020-04-07,30,30,30,30,covid
2020-04-08,29,29,29,29,covid
2020-04-09,27,27,27,27,covid
2020-04-10,26,26,26,26,covid
2020-04-11,22,22,22,22,covid
2020-04-12,24,24,24,24,covid
2020-04-13,22,22,22,22,covid
2020-04-14,25,25,25,25,covid
2020-04-15,21,21,21,21,covid
2020-04-16,22,22,22,22,covid
2020-04-17,26,26,26,26,covid
2020-04-18,27,27,27,27,covid
2020-04-19,28,28,28,28,covid
2020-04-20,32,32,32,32,covid
2020-04-21,32,32,32,32,covid
2020-04-22,34,34,34,34,covid
2020-04-23,38,38,38,38,covid
2020-04-24,40,40,40,40,covid
2020-04-25,39,39,39,39,covid
2020-04-26,40,40,40,40,covid
2020-04-27,45,45,48,45,covid
2020-04-28,46,46,51,46,covid
2020-04-29,45,45,52,45,covid
2020-04-30,47,47,59,47,covid
2020-05-01,49,49,63,49,covid
2020-05-02,48,48,66,48,covid
2020-05-03,51,51,74,51,covid
2020-05-04,50,50,75,50,covid
2020-05-05,52,52,79,52,covid
2020-05-06,60,60,92,60,covid
2020-05-07,66,66,101,66,covid
2020-05-08,62,62,102,62,covid
2020-05-09,58,58,106,58,covid
2020-05-10,61,61,113,61,covid
2020-05-11,64,64,123,64,covid
2020-05-12,60,60,124,60,covid
2020-05-13,60,60,129,60,covid
2020-05-14,60,60,135,60,covid
2020-05-15,65,65,147,65,covid
2020-05-16,71,71,159,71,covid
2020-05-17,70,70,168,70,covid
2020-05-18,75,75,184,75,covid
2020-05-19,76,77,194,76,covid
2020-05-20,80,81,207,80,covid
2020-05-21,83,84,210,83,covid
2020-05-22,84,85,220,84,covid
2020-05-23,83,84,237,83,covid
2020-05-24,78,79,244,78,covid
2020-05-25,78,81,257,78,covid
2020-03-01,9,9,9,9,srag
2020-03-02,10,10,10,10,srag
2020-03-03,10,10,10,10,srag
2020-03-04,10,10,10,10,srag
2020-03-05,10,10,10,10,srag
2020-03-06,10,10,10,10,srag
2020-03-07,10,10,10,10,srag
2020-03-08,10,10,10,10,srag
2020-03-09,11,11,11,11,srag
2020-03-10,11,11,11,11,srag
2020-03-11,14,14,14,14,srag
2020-03-12,16,16,16,16,srag
2020-03-13,16,16,16,16,srag
2020-03-14,18,18,18,18,srag
2020-03-15,19,19,19,19,srag
2020-03-16,24,24,24,24,srag
2020-03-17,27,27,27,27,srag
2020-03-18,31,31,31,31,srag
2020-03-19,35,35,35,35,srag
2020-03-20,38,38,38,38,srag
2020-03-21,42,42,42,42,srag
2020-03-22,50,50,50,50,srag
2020-03-23,60,60,60,60,srag
2020-03-24,66,66,66,66,srag
2020-03-25,65,65,65,65,srag
2020-03-26,67,67,67,67,srag
2020-03-27,81,81,81,81,srag
2020-03-28,84,84,84,84,srag
2020-03-29,92,92,92,92,srag
2020-03-30,90,90,90,90,srag
2020-03-31,95,95,95,95,srag
2020-04-01,98,98,98,98,srag
2020-04-02,96,96,96,96,srag
2020-04-03,101,101,101,101,srag
2020-04-04,107,107,107,107,srag
2020-04-05,102,102,102,102,srag
2020-04-06,114,114,114,114,srag
2020-04-07,108,108,108,108,srag
2020-04-08,107,107,107,107,srag
2020-04-09,105,105,105,105,srag
2020-04-10,102,102,102,102,srag
2020-04-11,99,99,99,99,srag
2020-04-12,104,104,104,104,srag
2020-04-13,100,100,100,100,srag
2020-04-14,96,96,96,96,srag
2020-04-15,97,97,97,97,srag
2020-04-16,104,104,104,104,srag
2020-04-17,113,113,113,113,srag
2020-04-18,119,119,119,119,srag
2020-04-19,121,121,121,121,srag
2020-04-20,127,127,128,127,srag
2020-04-21,132,132,134,132,srag
2020-04-22,135,135,138,135,srag
2020-04-23,145,145,149,145,srag
2020-04-24,153,153,157,153,srag
2020-04-25,148,148,153,148,srag
2020-04-26,144,144,153,144,srag
2020-04-27,152,152,167,152,srag
2020-04-28,157,157,178,157,srag
2020-04-29,163,163,188,163,srag
2020-04-30,170,170,199,170,srag
2020-05-01,169,169,202,169,srag
2020-05-02,160,160,202,160,srag
2020-05-03,166,166,216,166,srag
2020-05-04,164,164,217,164,srag
2020-05-05,168,168,228,168,srag
2020-05-06,172,172,234,172,srag
2020-05-07,187,187,256,187,srag
2020-05-08,177,177,250,177,srag
2020-05-09,176,176,260,176,srag
2020-05-10,186,186,282,186,srag
2020-05-11,197,197,300,197,srag
2020-05-12,205,205,316,205,srag
2020-05-13,206,206,322,206,srag
2020-05-14,220,220,348,220,srag
2020-05-15,229,230,366,229,srag
2020-05-16,234,236,374,234,srag
2020-05-17,237,239,380,237,srag
2020-05-18,246,248,412,246,srag
2020-05-19,253,257,435,253,srag
2020-05-20,260,268,450,260,srag
2020-05-21,274,287,488,274,srag
2020-05-22,281,294,512,281,srag
2020-05-23,284,299,535,284,srag
2020-05-24,283,307,560,283,srag
2020-05-25,291,325,592,291,srag
2020-05-26,288,331,619,288,srag
2020-05-27,294,346,653,294,srag
