"t_start","t_end","Mean.R","Std.R","Quantile.0.025.R","Quantile.0.05.R","Quantile.0.25.R","Median.R","Quantile.0.75.R","Quantile.0.95.R","Quantile.0.975.R","data"
15,22,1.92840996138007,0.342757117499675,1.32460960366019,1.40685505864574,1.68821541927758,1.90581341755543,2.14699451107519,2.52577850560305,2.66071465825542,2020-03-15
22,29,1.8739398825968,0.233759638773603,1.45870998671364,1.51803044316385,1.71080917573261,1.85777854891157,2.02126625547354,2.28164688355544,2.37644532343983,2020-03-22
29,36,1.42503320373638,0.124822196711356,1.19769697741873,1.23048195580479,1.33829485521364,1.41925456662513,1.50401847339915,1.63994556111452,1.68682238545356,2020-03-29
36,43,1.70452347923536,0.121825056238256,1.48018310036614,1.51398809714391,1.61996546637847,1.69972605838086,1.78273593193615,1.9134843966051,1.95935750114278,2020-04-05
43,50,1.57382511373461,0.100564706144471,1.39609425433981,1.42119092416819,1.50409290196045,1.56671029812136,1.63654983164195,1.75014665722417,1.79416878874405,2020-04-12
50,57,1.29824319693757,0.0582845405554936,1.19447881092392,1.20980419666172,1.25803266741365,1.29450476639928,1.33443046106488,1.39992957643396,1.42405078043837,2020-04-19
57,64,1.18695121448543,0.0374854855115263,1.11745961591805,1.12800102501811,1.16141903336901,1.18529656593461,1.21099910618807,1.25074275755156,1.26530693655694,2020-04-26
64,71,1.093804710502,0.0281358056922155,1.04052914857531,1.04881052812583,1.07453988580828,1.0931241596296,1.11221199710791,1.14108103048025,1.15135908087936,2020-05-03
71,78,1.01684322344418,0.0225072059725191,0.973758179648267,0.980554073537704,1.00139828760237,1.01653139049721,1.03184033544336,1.05439428704661,1.06180112747502,2020-05-10
78,85,0.96677857697669,0.0212198613493935,0.925537903088288,0.932277864568465,0.952296373924956,0.966608754404072,0.981098647957559,1.00194311479605,1.0087262832709,2020-05-17
85,92,0.902066044304135,0.0226101667064232,0.858308111242214,0.865282521529161,0.886728561053765,0.901696117889815,0.917128439849472,0.939695212935349,0.94726970301524,2020-05-24
92,99,0.867362795840442,0.0262984604353765,0.81630298066772,0.824370679164241,0.849562391976243,0.867090202711927,0.884817330695237,0.9107864161159,0.919255080714808,2020-05-31
99,106,0.9189246967826,0.0286888361401792,0.862313284827605,0.871956159703131,0.899840834746697,0.918649861709018,0.938191952096096,0.966451269102007,0.975472601454605,2020-06-07
106,113,0.916381119987971,0.0284199771765678,0.861851546496778,0.870198875683335,0.896846432045939,0.916224446147821,0.935267843879724,0.963458126417728,0.972787772801691,2020-06-14
113,120,0.914088594612205,0.0314901435381338,0.85313659238928,0.862760670772067,0.8926917780193,0.913793504441192,0.935149487067971,0.966702830160405,0.976767902914198,2020-06-21
120,127,0.920082295889567,0.0325123699516202,0.857324507167104,0.867262793848187,0.897909209275644,0.919540047277891,0.941776594749156,0.97444784981622,0.984812729943726,2020-06-28
127,134,1.01381708646092,0.0351992204797848,0.945977508753251,0.956805269902975,0.989987754657099,1.01319059257277,1.03734273096034,1.07267249213069,1.08405258738149,2020-07-05
134,141,1.04087308182775,0.0350755014623579,0.973119112328002,0.983728666872937,1.01710502261417,1.04062036663462,1.06400555531568,1.0994703573649,1.1111936693275,2020-07-12
141,148,1.00546313104693,0.0333221039198509,0.941044002510991,0.951415930464599,0.982804816571102,1.00501121125393,1.02773760176766,1.060975208408,1.07180307924099,2020-07-19
148,155,0.939981232146277,0.0324125158143943,0.877683131418701,0.887462615544701,0.917931466030375,0.939601969005103,0.961582307929331,0.993730993585608,1.00446418246791,2020-07-26
155,162,0.859956039539849,0.0347900738994768,0.79351846724215,0.803629404224077,0.83643779277826,0.859534467414367,0.88269333484731,0.918479293571391,0.929818592234643,2020-08-02
162,169,0.863308851794338,0.0403811134168422,0.785551564598449,0.797753525112326,0.835952535513807,0.862676477945131,0.890186040932021,0.930506206239313,0.943615830382116,2020-08-09
169,176,0.943180457526251,0.0439210694967747,0.858482009618063,0.871980844812152,0.913213916369032,0.942842203841672,0.972321424168814,1.01599783729149,1.03123775585361,2020-08-16
176,183,0.918536801960139,0.0442986326417898,0.832853973644389,0.846496264998661,0.8883714075248,0.918064338897791,0.948056879777839,0.991947485111769,1.00669594810632,2020-08-23
183,190,0.87751536056914,0.0479822947199841,0.786238795039268,0.800382838872492,0.844670813180634,0.876632600197875,0.909165615191408,0.95873748099315,0.973601963888623,2020-08-30
190,197,0.957823820192351,0.0540162752443277,0.854635845827976,0.870055294614947,0.920830530544783,0.95699429690364,0.99357640324361,1.04810031433476,1.06636309798669,2020-09-06
197,204,0.95557278492367,0.0545531764025665,0.852273077708935,0.867802232421119,0.918231156699794,0.954489024789857,0.991466296992853,1.04680842016888,1.06635738465301,2020-09-13
204,211,0.896672251899199,0.0561724900822338,0.788814502496061,0.806052984241635,0.85834113060862,0.895581254025689,0.934039571074223,0.990737060155001,1.00996353859435,2020-09-20
211,218,0.890091634930747,0.0617959880020934,0.773833284706951,0.790876038656341,0.847551919971379,0.888435487490793,0.930981799033693,0.99433484588655,1.01576485712776,2020-09-27
218,225,1.06515726695358,0.0705661394386744,0.931083628568619,0.951997028140721,1.01651632541789,1.06345136243382,1.1121352660526,1.18372028006367,1.20660207645138,2020-10-04
225,232,1.03997887629743,0.0665605887182092,0.914865031452567,0.933164562460935,0.994006982176268,1.03854151801805,1.08418617691742,1.15153166035548,1.17581900752758,2020-10-11
232,239,1.08778168888062,0.0659039569628111,0.962404241491215,0.981483566008559,1.0421765188272,1.08618594990683,1.13185566340775,1.19780133804527,1.22103368730212,2020-10-18
239,246,1.10690226302537,0.0629009261826883,0.98790027068208,1.00694471056285,1.06353994852205,1.10528791015253,1.14868594091838,1.21218695053246,1.23483553498689,2020-10-25
246,253,1.13688652797244,0.0588596814807214,1.02450541372004,1.04198151388698,1.0968127368999,1.13553102466652,1.17619512628413,1.23556050437187,1.25473687891705,2020-11-01
253,260,1.02733157239213,0.0509981666167395,0.92947707024194,0.944554902427047,0.992541065623921,1.02657746395896,1.06137479885316,1.11201732943271,1.12920862984225,2020-11-08
260,267,1.00440025687292,0.0490730709345132,0.910159605894179,0.924846552934308,0.97071176010495,1.00364316668437,1.03729782945197,1.08614560060451,1.10268079630815,2020-11-15
267,274,1.05778887283885,0.0499323097009828,0.962300061661565,0.976817543718701,1.02386445308781,1.05713222951658,1.09091144590252,1.14100219871977,1.15841683550047,2020-11-22
274,281,1.01463381180422,0.0472703286199745,0.924433872868759,0.938268816460236,0.982232993625324,1.01397601184245,1.04623299189881,1.09362940622816,1.10912111659723,2020-11-29
281,288,1.11979986009219,0.0492950862324354,1.02535433057272,1.04038992186624,1.08612191278712,1.11894099312681,1.15278336958128,1.20171753127828,1.21792049663261,2020-12-06
288,295,1.04040956266611,0.0445885744414298,0.954923821240554,0.968022756359247,1.00967572757368,1.0400459933855,1.07047198215442,1.11400565323973,1.12858799970995,2020-12-13
295,302,0.94184544440424,0.0408962016309053,0.86295481952586,0.87549267514537,0.91383938596336,0.941414169427272,0.969218336232515,1.00997139906273,1.02304268100131,2020-12-20
302,309,0.933813903129615,0.0431287243782319,0.85153978064479,0.863806384427456,0.904409532752287,0.933167748385993,0.962690461322076,1.0060284585493,1.01988385577209,2020-12-27
309,316,1.02780905083772,0.0469770875941903,0.938412034149465,0.95179952801109,0.99569455556978,1.02693269011943,1.05916593974709,1.10665840491516,1.12216324051491,2021-01-03
316,323,0.973695008570288,0.0445144968836873,0.888867650903495,0.902199018797797,0.9433471888097,0.972799249275284,1.00340906901432,1.0478942897742,1.06277361438741,2021-01-10
323,330,0.921743543684017,0.0457900278739449,0.83391829978511,0.84801721447424,0.890428271942155,0.921046007234196,0.952200213820396,0.998695075778946,1.01422912158781,2021-01-17
330,337,1.00442846430663,0.0496915031597587,0.909737596182921,0.923912793616259,0.970434011412607,1.00355306595517,1.03748207541645,1.08762433353213,1.10445552306595,2021-01-24
337,344,0.974462303604714,0.0485224508172033,0.882296800719543,0.896237647938684,0.941462546538416,0.973448164719076,1.00654951445164,1.05586440033464,1.07228766224849,2021-01-31
344,351,1.07433472011526,0.0520079436338835,0.975416849525703,0.990448143343611,1.03902786286335,1.07343460596775,1.10907614575498,1.16147697617019,1.17877365153334,2021-02-07
351,358,1.07935867269398,0.0497672936546722,0.984238601072987,0.998715482818629,1.04513876669998,1.07874766276169,1.11234443002796,1.16253945416392,1.17924229823819,2021-02-14
358,365,1.04054882403767,0.0451350713609906,0.954398543173884,0.967731756305753,1.00965170960398,1.03982313068176,1.07073282474535,1.11553209953444,1.13113194612309,2021-02-21
365,372,1.13106866943653,0.0467626904004866,1.04251636327009,1.05543496840014,1.09862593176135,1.13063618084818,1.16219144737191,1.20894025484281,1.22468944978625,2021-02-28
372,379,1.26160236854148,0.0507414329708467,1.16512416210137,1.17970504290334,1.22694807993567,1.26062682741271,1.29497274585428,1.34653978829727,1.36415734078669,2021-03-07
379,386,1.16425298406559,0.042751234329648,1.08541952542103,1.09657578757997,1.13493504131701,1.1625581830782,1.19198653867098,1.23720500038033,1.2526433483455,2021-03-14
386,393,1.03409653576299,0.0310138522915298,0.974154918126464,0.983743828221914,1.01307058999967,1.03368089896154,1.05472798837021,1.08610007061926,1.09675510683744,2021-03-21
