"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-15,8,NA,8,193.9,NA,NA
2020-03-22,53,NA,53,338.8,NA,NA
2020-03-29,149,NA,149,537.3,NA,NA
2020-04-05,344,NA,344,759.9,NA,NA
2020-04-12,511,NA,511,955.5,NA,NA
2020-04-19,864,NA,864,1118.3,NA,NA
2020-04-26,1451,NA,1451,1260.4,NA,NA
2020-05-03,1986,NA,1986,1373.6,NA,NA
2020-05-10,2228,NA,2228,1442.1,NA,NA
2020-05-17,1961,NA,1961,1480.4,NA,NA
2020-05-24,1636,NA,1636,1468.4,NA,NA
2020-05-31,1474,NA,1474,1391.2,NA,NA
2020-06-07,1281,NA,1281,1259.8,NA,NA
2020-06-14,1029,NA,1029,1101.4,NA,NA
2020-06-21,894,NA,894,961.7,NA,NA
2020-06-28,744,NA,744,852.5,NA,NA
2020-07-05,679,NA,679,759.4,NA,NA
2020-07-12,672,NA,672,686.4,NA,NA
2020-07-19,644,NA,644,637.1,NA,NA
2020-07-26,564,NA,564,601,NA,NA
2020-08-02,544,NA,544,584.3,NA,NA
2020-08-09,543,NA,543,562.9,NA,NA
2020-08-16,551,NA,551,545.1,NA,NA
2020-08-23,536,NA,536,527.6,NA,NA
2020-08-30,533,NA,533,514.9,NA,NA
2020-09-06,577,NA,577,499.2,NA,NA
2020-09-13,481,NA,465,482.4,NA,NA
2020-09-20,NA,494,494,461.1,491,499
2020-09-27,NA,469,469,438.2,463,477
2020-10-04,NA,437,437,416.2,429,447
2020-10-11,NA,387,387,383.6,378,400
2020-10-18,NA,375,375,374.555555555556,363,389
2020-10-25,NA,338,338,359.625,322,356
2020-11-01,NA,307,307,344,287,329
2020-11-08,NA,313,313,328.5,285,344
2020-11-15,NA,251,251,316.8,203,304
