date,observed,estimate,upper,lower,type
2020-03-01,3,3,3,3,covid
2020-03-02,3,3,3,3,covid
2020-03-03,5,5,5,5,covid
2020-03-04,8,8,8,8,covid
2020-03-05,8,8,8,8,covid
2020-03-06,8,8,8,8,covid
2020-03-07,13,13,13,13,covid
2020-03-08,14,14,14,14,covid
2020-03-09,16,16,16,16,covid
2020-03-10,21,21,21,21,covid
2020-03-11,29,29,29,29,covid
2020-03-12,47,47,47,47,covid
2020-03-13,66,66,66,66,covid
2020-03-14,92,92,92,92,covid
2020-03-15,131,131,131,131,covid
2020-03-16,169,169,169,169,covid
2020-03-17,246,246,246,246,covid
2020-03-18,352,352,352,352,covid
2020-03-19,470,470,470,470,covid
2020-03-20,617,617,617,617,covid
2020-03-21,734,734,734,734,covid
2020-03-22,854,854,854,854,covid
2020-03-23,1022,1022,1022,1022,covid
2020-03-24,1218,1218,1218,1218,covid
2020-03-25,1433,1433,1433,1433,covid
2020-03-26,1704,1704,1704,1704,covid
2020-03-27,1966,1966,1966,1966,covid
2020-03-28,2180,2180,2180,2180,covid
2020-03-29,2376,2376,2376,2376,covid
2020-03-30,2687,2687,2687,2687,covid
2020-03-31,2917,2917,2917,2917,covid
2020-04-01,3068,3068,3068,3068,covid
2020-04-02,3250,3250,3250,3250,covid
2020-04-03,3323,3323,3323,3323,covid
2020-04-04,3370,3370,3370,3370,covid
2020-04-05,3414,3414,3414,3414,covid
2020-04-06,3548,3548,3548,3548,covid
2020-04-07,3649,3649,3649,3649,covid
2020-04-08,3681,3681,3681,3681,covid
2020-04-09,3726,3726,3726,3726,covid
2020-04-10,3729,3729,3729,3729,covid
2020-04-11,3738,3738,3738,3738,covid
2020-04-12,3812,3812,3812,3812,covid
2020-04-13,3957,3957,3957,3957,covid
2020-04-14,4032,4032,4032,4032,covid
2020-04-15,4145,4145,4145,4145,covid
2020-04-16,4208,4208,4208,4208,covid
2020-04-17,4344,4344,4344,4344,covid
2020-04-18,4412,4412,4412,4412,covid
2020-04-19,4526,4526,4526,4526,covid
2020-04-20,4744,4744,4744,4744,covid
2020-04-21,4924,4924,4924,4924,covid
2020-04-22,5291,5291,5291,5291,covid
2020-04-23,5518,5518,5518,5518,covid
2020-04-24,5734,5734,5734,5734,covid
2020-04-25,5838,5838,5838,5838,covid
2020-04-26,6063,6063,6063,6063,covid
2020-04-27,6350,6350,6350,6350,covid
2020-04-28,6479,6479,6479,6479,covid
2020-04-29,6608,6608,6608,6608,covid
2020-04-30,6783,6783,6783,6783,covid
2020-05-01,6849,6849,6849,6849,covid
2020-05-02,6995,6995,6995,6995,covid
2020-05-03,7134,7134,7134,7134,covid
2020-05-04,7354,7354,7354,7354,covid
2020-05-05,7469,7469,7469,7469,covid
2020-05-06,7537,7537,7537,7537,covid
2020-05-07,7618,7618,7618,7618,covid
2020-05-08,7642,7642,7642,7642,covid
2020-05-09,7598,7598,7598,7598,covid
2020-05-10,7698,7698,7698,7698,covid
2020-05-11,8044,8044,8044,8044,covid
