date,observed,estimate,upper,lower,type
2020-03-01,1,1,1,1,covid
2020-03-02,2,2,2,2,covid
2020-03-03,2,2,2,2,covid
2020-03-04,2,2,2,2,covid
2020-03-05,1,1,1,1,covid
2020-03-06,1,1,1,1,covid
2020-03-07,4,4,4,4,covid
2020-03-08,5,5,5,5,covid
2020-03-09,6,6,6,6,covid
2020-03-10,7,7,7,7,covid
2020-03-11,11,11,11,11,covid
2020-03-12,23,23,23,23,covid
2020-03-13,31,31,31,31,covid
2020-03-14,41,41,41,41,covid
2020-03-15,59,59,59,59,covid
2020-03-16,75,75,75,75,covid
2020-03-17,106,106,106,106,covid
2020-03-18,151,151,151,151,covid
2020-03-19,204,204,204,204,covid
2020-03-20,249,249,249,249,covid
2020-03-21,297,297,297,297,covid
2020-03-22,347,347,347,347,covid
2020-03-23,429,429,429,429,covid
2020-03-24,496,496,496,496,covid
2020-03-25,559,559,559,559,covid
2020-03-26,639,639,639,639,covid
2020-03-27,728,728,728,728,covid
2020-03-28,809,809,809,809,covid
2020-03-29,881,881,881,881,covid
2020-03-30,962,962,962,962,covid
2020-03-31,1055,1055,1055,1055,covid
2020-04-01,1111,1111,1111,1111,covid
2020-04-02,1173,1173,1173,1173,covid
2020-04-03,1221,1221,1221,1221,covid
2020-04-04,1218,1218,1218,1218,covid
2020-04-05,1241,1241,1241,1241,covid
2020-04-06,1294,1294,1294,1294,covid
2020-04-07,1308,1308,1308,1308,covid
2020-04-08,1318,1318,1318,1318,covid
2020-04-09,1336,1336,1336,1336,covid
2020-04-10,1342,1342,1342,1342,covid
2020-04-11,1325,1325,1325,1325,covid
2020-04-12,1365,1365,1365,1365,covid
2020-04-13,1410,1410,1410,1410,covid
2020-04-14,1434,1434,1434,1434,covid
2020-04-15,1461,1461,1461,1461,covid
2020-04-16,1490,1490,1490,1490,covid
2020-04-17,1523,1523,1523,1523,covid
2020-04-18,1544,1544,1544,1544,covid
2020-04-19,1558,1558,1558,1558,covid
2020-04-20,1600,1600,1600,1600,covid
2020-04-21,1636,1636,1636,1636,covid
2020-04-22,1719,1719,1719,1719,covid
2020-04-23,1761,1761,1761,1761,covid
2020-04-24,1779,1779,1779,1779,covid
2020-04-25,1784,1784,1784,1784,covid
2020-04-26,1842,1842,1842,1842,covid
2020-04-27,1896,1896,1896,1896,covid
2020-04-28,1942,1942,1942,1942,covid
2020-04-29,1998,1998,1998,1998,covid
2020-04-30,2040,2040,2040,2040,covid
2020-05-01,2068,2068,2068,2068,covid
2020-05-02,2093,2093,2093,2093,covid
2020-05-03,2112,2112,2112,2112,covid
2020-05-04,2195,2195,2195,2195,covid
2020-05-05,2208,2208,2208,2208,covid
2020-05-06,2235,2235,2235,2235,covid
2020-05-07,2252,2252,2252,2252,covid
2020-05-08,2267,2267,2267,2267,covid
2020-05-09,2259,2259,2259,2259,covid
2020-05-10,2285,2285,2285,2285,covid
2020-05-11,2371,2371,2371,2371,covid
2020-05-12,2448,2448,2448,2448,covid
2020-05-13,2498,2498,2498,2498,covid
2020-05-14,2529,2529,2529,2529,covid
2020-05-15,2526,2526,2526,2526,covid
2020-05-16,2549,2549,2549,2549,covid
2020-05-17,2558,2558,2558,2558,covid
2020-05-18,2628,2628,2628,2628,covid
2020-05-19,2661,2661,2661,2661,covid
2020-05-20,2710,2710,2710,2710,covid
2020-05-21,2720,2720,2720,2720,covid
2020-05-22,2736,2736,2736,2736,covid
2020-05-23,2711,2711,2711,2711,covid
2020-05-24,2770,2770,2770,2770,covid
2020-05-25,2832,2832,2833,2832,covid
2020-05-26,2863,2863,2864,2863,covid
2020-05-27,2871,2871,2874,2871,covid
2020-05-28,2874,2874,2881,2874,covid
2020-05-29,2877,2879,2888,2877,covid
2020-05-30,2843,2845,2858,2843,covid
2020-05-31,2846,2850,2867,2846,covid
2020-06-01,2873,2879,2898,2873,covid
2020-06-02,2870,2877,2901,2870,covid
2020-06-03,2865,2872,2904,2865,covid
2020-06-04,2869,2878,2915,2869,covid
2020-06-05,2872,2881,2923,2872,covid
2020-06-06,2863,2875,2919,2864,covid
2020-06-07,2841,2856,2913,2842,covid
2020-06-08,2874,2892,2956,2875,covid
2020-06-09,2851,2876,2941,2852,covid
2020-06-10,2851,2881,2951,2854,covid
2020-06-11,2828,2863,2933,2830,covid
2020-06-12,2808,2849,2927,2814,covid
2020-06-13,2783,2829,2918,2789,covid
2020-06-14,2759,2815,2914,2767,covid
2020-06-15,2738,2805,2915,2747,covid
2020-06-16,2704,2787,2892,2717,covid
2020-06-17,2663,2755,2860,2682,covid
2020-06-18,2634,2734,2861,2655,covid
2020-06-19,2588,2699,2841,2616,covid
2020-06-20,2537,2654,2807,2565,covid
2020-06-21,2487,2614,2788,2522,covid
2020-06-22,2483,2621,2814,2534,covid
2020-06-23,2432,2582,2792,2487,covid
2020-06-24,2383,2543,2771,2442,covid
2020-06-25,2319,2502,2742,2388,covid
2020-06-26,2272,2476,2726,2352,covid
2020-06-27,2237,2469,2735,2336,covid
2020-06-28,2209,2474,2745,2325,covid
2020-06-29,2189,2484,2782,2331,covid
2020-06-30,2154,2478,2795,2317,covid
2020-03-01,102,102,102,102,srag
2020-03-02,107,107,107,107,srag
2020-03-03,115,115,115,115,srag
2020-03-04,121,121,121,121,srag
2020-03-05,126,126,126,126,srag
2020-03-06,130,130,130,130,srag
2020-03-07,136,136,136,136,srag
2020-03-08,146,146,146,146,srag
2020-03-09,150,150,150,150,srag
2020-03-10,156,156,156,156,srag
2020-03-11,163,163,163,163,srag
2020-03-12,193,193,193,193,srag
2020-03-13,210,210,210,210,srag
2020-03-14,234,234,234,234,srag
2020-03-15,274,274,274,274,srag
2020-03-16,336,336,336,336,srag
2020-03-17,399,399,399,399,srag
2020-03-18,513,513,513,513,srag
2020-03-19,629,629,629,629,srag
2020-03-20,744,744,744,744,srag
2020-03-21,861,861,861,861,srag
2020-03-22,934,934,934,934,srag
2020-03-23,1077,1077,1077,1077,srag
2020-03-24,1194,1194,1194,1194,srag
2020-03-25,1302,1302,1302,1302,srag
2020-03-26,1438,1438,1438,1438,srag
2020-03-27,1590,1590,1590,1590,srag
2020-03-28,1691,1691,1691,1691,srag
2020-03-29,1783,1783,1783,1783,srag
2020-03-30,1907,1907,1907,1907,srag
2020-03-31,2045,2045,2045,2045,srag
2020-04-01,2124,2124,2124,2124,srag
2020-04-02,2214,2214,2214,2214,srag
2020-04-03,2278,2278,2278,2278,srag
2020-04-04,2279,2279,2279,2279,srag
2020-04-05,2303,2303,2303,2303,srag
2020-04-06,2377,2377,2377,2377,srag
2020-04-07,2404,2404,2404,2404,srag
2020-04-08,2419,2419,2419,2419,srag
2020-04-09,2432,2432,2432,2432,srag
2020-04-10,2430,2430,2430,2430,srag
2020-04-11,2421,2421,2421,2421,srag
2020-04-12,2485,2485,2485,2485,srag
2020-04-13,2540,2540,2540,2540,srag
2020-04-14,2584,2584,2584,2584,srag
2020-04-15,2622,2622,2622,2622,srag
2020-04-16,2643,2643,2643,2643,srag
2020-04-17,2685,2685,2685,2685,srag
2020-04-18,2688,2688,2688,2688,srag
2020-04-19,2701,2701,2701,2701,srag
2020-04-20,2746,2746,2746,2746,srag
2020-04-21,2803,2803,2803,2803,srag
2020-04-22,2916,2916,2916,2916,srag
2020-04-23,3001,3001,3001,3001,srag
2020-04-24,3036,3036,3036,3036,srag
2020-04-25,3058,3058,3058,3058,srag
2020-04-26,3126,3126,3126,3126,srag
2020-04-27,3230,3230,3230,3230,srag
2020-04-28,3289,3289,3289,3289,srag
2020-04-29,3373,3373,3373,3373,srag
2020-04-30,3445,3445,3445,3445,srag
2020-05-01,3499,3499,3499,3499,srag
2020-05-02,3543,3543,3543,3543,srag
2020-05-03,3582,3582,3582,3582,srag
