date,observed,estimate,upper,lower,type
2020-03-01,7,7,7,7,srag
2020-03-02,7,7,7,7,srag
2020-03-03,9,9,9,9,srag
2020-03-04,9,9,9,9,srag
2020-03-05,9,9,9,9,srag
2020-03-06,8,8,8,8,srag
2020-03-07,9,9,9,9,srag
2020-03-08,9,9,9,9,srag
2020-03-09,9,9,9,9,srag
2020-03-10,9,9,9,9,srag
2020-03-11,9,9,9,9,srag
2020-03-12,10,10,10,10,srag
2020-03-13,10,10,10,10,srag
2020-03-14,9,9,9,9,srag
2020-03-15,8,8,8,8,srag
2020-03-16,10,10,10,10,srag
2020-03-17,9,9,9,9,srag
2020-03-18,12,12,12,12,srag
2020-03-19,16,16,16,16,srag
2020-03-20,26,26,26,26,srag
2020-03-21,29,29,29,29,srag
2020-03-22,27,27,27,27,srag
2020-03-23,29,29,29,29,srag
2020-03-24,37,37,37,37,srag
2020-03-25,41,41,41,41,srag
2020-03-26,48,48,48,48,srag
2020-03-27,48,48,48,48,srag
2020-03-28,54,54,54,54,srag
2020-03-29,55,55,55,55,srag
2020-03-30,61,61,61,61,srag
2020-03-31,66,66,66,66,srag
2020-04-01,74,74,74,74,srag
2020-04-02,70,70,70,70,srag
2020-04-03,77,77,77,77,srag
2020-04-04,82,82,82,82,srag
2020-04-05,85,85,85,85,srag
2020-04-06,85,85,85,85,srag
2020-04-07,85,85,85,85,srag
2020-04-08,95,95,95,95,srag
2020-04-09,99,99,99,99,srag
2020-04-10,100,100,100,100,srag
2020-04-11,103,103,103,103,srag
2020-04-12,101,101,101,101,srag
2020-04-13,96,96,96,96,srag
2020-04-14,107,107,107,107,srag
2020-04-15,118,118,118,118,srag
2020-04-16,124,124,124,124,srag
2020-04-17,121,121,121,121,srag
2020-04-18,130,130,130,130,srag
2020-04-19,133,133,133,133,srag
2020-04-20,139,139,139,139,srag
2020-04-21,144,144,144,144,srag
2020-04-22,156,156,156,156,srag
2020-04-23,155,155,155,155,srag
2020-04-24,154,154,154,154,srag
2020-04-25,154,154,154,154,srag
2020-04-26,157,157,157,157,srag
2020-04-27,175,175,175,175,srag
2020-04-28,184,184,184,184,srag
2020-04-29,187,187,187,187,srag
2020-04-30,181,181,181,181,srag
2020-05-01,186,186,186,186,srag
2020-05-02,190,190,190,190,srag
2020-05-03,186,186,186,186,srag
2020-05-04,198,198,198,198,srag
2020-05-05,213,213,213,213,srag
2020-05-06,211,211,211,211,srag
2020-05-07,208,208,208,208,srag
2020-05-08,218,218,218,218,srag
2020-05-09,224,224,224,224,srag
2020-05-10,238,238,238,238,srag
2020-05-11,238,238,238,238,srag
2020-05-12,239,239,239,239,srag
2020-05-13,256,256,256,256,srag
2020-05-14,268,268,268,268,srag
2020-05-15,266,266,266,266,srag
2020-05-16,267,267,267,267,srag
2020-05-17,267,267,267,267,srag
2020-05-18,272,272,272,272,srag
2020-05-19,267,267,267,267,srag
2020-05-20,277,277,277,277,srag
2020-05-21,278,278,278,278,srag
2020-05-22,296,296,296,296,srag
2020-05-23,308,308,308,308,srag
2020-05-24,305,305,305,305,srag
2020-05-25,311,311,311,311,srag
2020-05-26,319,319,319,319,srag
2020-05-27,319,319,319,319,srag
2020-05-28,334,334,334,334,srag
2020-05-29,340,340,340,340,srag
2020-05-30,342,342,342,342,srag
2020-05-31,334,334,334,334,srag
2020-06-01,342,342,342,342,srag
2020-06-02,337,337,337,337,srag
2020-06-03,348,348,348,348,srag
2020-06-04,348,348,348,348,srag
2020-06-05,350,350,350,350,srag
2020-06-06,352,352,352,352,srag
2020-06-07,346,346,346,346,srag
2020-06-08,354,354,354,354,srag
2020-06-09,346,346,346,346,srag
2020-06-10,349,349,349,349,srag
2020-06-11,347,347,347,347,srag
2020-06-12,348,348,348,348,srag
2020-06-13,355,355,355,355,srag
2020-06-14,349,349,349,349,srag
2020-06-15,351,351,351,351,srag
2020-06-16,347,347,347,347,srag
2020-06-17,336,336,336,336,srag
2020-06-18,341,341,341,341,srag
2020-06-19,365,365,365,365,srag
2020-06-20,353,353,353,353,srag
2020-06-21,342,342,342,342,srag
2020-06-22,347,347,347,347,srag
2020-06-23,356,356,356,356,srag
2020-06-24,352,352,352,352,srag
2020-06-25,346,346,346,346,srag
2020-06-26,343,343,343,343,srag
2020-06-27,339,339,339,339,srag
2020-06-28,336,336,336,336,srag
2020-06-29,336,336,336,336,srag
2020-06-30,330,330,330,330,srag
2020-07-01,326,326,326,326,srag
2020-07-02,326,326,326,326,srag
2020-07-03,328,328,328,328,srag
2020-07-04,327,327,327,327,srag
2020-07-05,328,328,328,328,srag
2020-07-06,323,323,323,323,srag
2020-07-07,326,326,326,326,srag
2020-07-08,335,335,335,335,srag
2020-07-09,332,332,332,332,srag
2020-07-10,337,337,337,337,srag
2020-07-11,343,343,343,343,srag
2020-07-12,345,345,345,345,srag
2020-07-13,344,344,344,344,srag
2020-07-14,342,342,342,342,srag
2020-07-15,344,344,344,344,srag
2020-07-16,349,349,349,349,srag
2020-07-17,345,345,345,345,srag
2020-07-18,337,337,337,337,srag
2020-07-19,337,337,337,337,srag
2020-07-20,343,343,343,343,srag
2020-07-21,339,339,339,339,srag
2020-07-22,345,345,345,345,srag
2020-07-23,357,357,357,357,srag
2020-07-24,352,352,352,352,srag
2020-07-25,355,355,355,355,srag
2020-07-26,350,350,350,350,srag
2020-07-27,354,354,354,354,srag
2020-07-28,363,363,363,363,srag
2020-07-29,372,372,372,372,srag
2020-07-30,363,363,363,363,srag
2020-07-31,366,366,366,366,srag
2020-08-01,364,364,364,364,srag
2020-08-02,358,358,358,358,srag
2020-08-03,357,357,357,357,srag
2020-08-04,350,350,350,350,srag
2020-08-05,351,351,351,351,srag
2020-08-06,349,349,349,349,srag
2020-08-07,348,348,348,348,srag
2020-08-08,350,350,350,350,srag
2020-08-09,344,344,344,344,srag
2020-08-10,349,349,349,349,srag
2020-08-11,350,350,350,350,srag
2020-08-12,356,356,356,356,srag
2020-08-13,364,364,364,364,srag
2020-08-14,356,356,356,356,srag
2020-08-15,355,355,355,355,srag
2020-08-16,351,351,351,351,srag
2020-08-17,356,356,356,356,srag
2020-08-18,351,351,351,351,srag
2020-08-19,358,358,358,358,srag
2020-08-20,356,356,356,356,srag
2020-08-21,358,358,358,358,srag
2020-08-22,356,356,356,356,srag
2020-08-23,345,345,347,345,srag
2020-08-24,351,351,357,351,srag
2020-08-25,350,350,362,350,srag
2020-08-26,350,350,366,350,srag
2020-08-27,346,348,367,346,srag
2020-08-28,354,359,381,354,srag
2020-08-29,356,363,391,356,srag
2020-08-30,362,370,408,362,srag
2020-08-31,365,373,417,365,srag
2020-09-01,361,371,416,361,srag
2020-09-02,360,373,415,360,srag
2020-09-03,365,376,429,365,srag
2020-09-04,369,379,435,369,srag
2020-09-05,367,378,440,368,srag
2020-09-06,365,384,445,366,srag
2020-09-07,365,390,453,366,srag
2020-09-08,366,391,460,367,srag
2020-09-09,363,394,467,364,srag
2020-09-10,366,400,479,367,srag
2020-09-11,370,409,495,373,srag
2020-09-12,366,413,498,369,srag
2020-09-13,366,419,508,370,srag
2020-09-14,368,420,521,372,srag
2020-09-15,367,420,531,373,srag
2020-09-16,361,417,542,367,srag
2020-09-17,362,420,559,369,srag
2020-09-18,364,432,576,372,srag
2020-09-19,362,434,587,369,srag
2020-09-20,361,440,591,369,srag
2020-09-21,362,445,607,371,srag
2020-09-22,357,446,617,368,srag
2020-09-23,353,452,628,365,srag
2020-09-24,355,454,642,370,srag
2020-09-25,356,469,665,376,srag
