"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-17,1,NA,1,1.4,NA,NA
2020-03-19,1,NA,1,1.5,NA,NA
2020-03-20,3,NA,3,1.5,NA,NA
2020-03-22,3,NA,3,1.6,NA,NA
2020-03-24,1,NA,1,1.6,NA,NA
2020-03-25,1,NA,1,2,NA,NA
2020-03-28,2,NA,2,2.1,NA,NA
2020-03-29,1,NA,1,2.2,NA,NA
2020-04-01,2,NA,2,2.4,NA,NA
2020-04-02,1,NA,1,2.6,NA,NA
2020-04-03,5,NA,5,2.9,NA,NA
2020-04-04,2,NA,2,3.2,NA,NA
2020-04-05,4,NA,4,4.4,NA,NA
2020-04-06,5,NA,5,5.2,NA,NA
2020-04-07,3,NA,3,6.2,NA,NA
2020-04-08,4,NA,4,7.1,NA,NA
2020-04-09,5,NA,5,8,NA,NA
2020-04-10,13,NA,13,9.1,NA,NA
2020-04-11,10,NA,10,10.1,NA,NA
2020-04-12,11,NA,11,11.8,NA,NA
2020-04-13,14,NA,14,14.1,NA,NA
2020-04-14,11,NA,11,15.5,NA,NA
2020-04-15,15,NA,15,17.4,NA,NA
2020-04-16,15,NA,15,17.9,NA,NA
2020-04-17,20,NA,20,18.7,NA,NA
2020-04-18,27,NA,27,19.6,NA,NA
2020-04-19,19,NA,19,21.1,NA,NA
2020-04-20,32,NA,32,22.3,NA,NA
2020-04-21,15,NA,15,23,NA,NA
2020-04-22,19,NA,19,22.6,NA,NA
2020-04-23,23,NA,23,22.8,NA,NA
2020-04-24,26,NA,26,22.8,NA,NA
2020-04-25,27,NA,27,22.7,NA,NA
2020-04-26,22,NA,22,28,NA,NA
2020-04-27,16,NA,16,29.9,NA,NA
2020-04-28,29,NA,29,31.4,NA,NA
2020-04-29,19,NA,19,32.6,NA,NA
2020-04-30,31,NA,31,33.5,NA,NA
2020-05-01,68,NA,68,35.8,NA,NA
2020-05-02,38,NA,38,38.7,NA,NA
2020-05-03,38,NA,38,39.6,NA,NA
2020-05-04,38,NA,38,41.5,NA,NA
2020-05-05,36,NA,36,44.2,NA,NA
2020-05-06,45,NA,45,42,NA,NA
2020-05-07,45,NA,45,41.5,NA,NA
2020-05-08,38,NA,38,40.1,NA,NA
2020-05-09,38,NA,38,40.8,NA,NA
2020-05-10,58,NA,58,43.3,NA,NA
2020-05-11,46,NA,46,43,NA,NA
2020-05-12,33,NA,33,41.8,NA,NA
2020-05-13,24,NA,24,42.2,NA,NA
2020-05-14,45,NA,45,42.2,NA,NA
2020-05-15,61,NA,61,42.6,NA,NA
2020-05-16,42,NA,42,40.9,NA,NA
2020-05-17,33,NA,33,41.3,NA,NA
2020-05-18,42,NA,42,41.8,NA,NA
2020-05-19,38,NA,38,40.4,NA,NA
2020-05-20,62,NA,62,37.5,NA,NA
2020-05-21,29,NA,29,37.1,NA,NA
2020-05-22,37,NA,37,37.1,NA,NA
2020-05-23,29,NA,29,35.9,NA,NA
2020-05-24,31,NA,31,35.2,NA,NA
2020-05-25,32,NA,32,31.7,NA,NA
2020-05-26,38,NA,38,31.2,NA,NA
2020-05-27,33,NA,33,31.4,NA,NA
2020-05-28,30,NA,30,30.2,NA,NA
2020-05-29,31,NA,31,29.3,NA,NA
2020-05-30,30,NA,27,28.8,NA,NA
2020-05-31,NA,24,24,28.3,24,26
2020-06-01,NA,39,39,26.8,39,41
2020-06-02,NA,17,17,25.8,17,20
2020-06-03,NA,22,22,24.9,21,25
2020-06-04,NA,27,27,23.5,26,31
2020-06-05,NA,33,33,24.5,31,37
2020-06-06,NA,18,18,22.8,16,22
2020-06-07,NA,20,20,23.7,18,25
2020-06-08,NA,22,22,22.9,19,27
2020-06-09,NA,13,13,22.5,10,18
2020-06-10,NA,34,34,22,31,40
2020-06-11,NA,22,22,22.7,19,28
2020-06-12,NA,26,26,22.9,23,32
2020-06-13,NA,14,14,23.5,11,19
2020-06-14,NA,23,23,24.6,19,29
2020-06-15,NA,28,28,23.9,23.9750000000002,35
2020-06-16,NA,25,25,23.2,21,32
2020-06-17,NA,22,22,22.2,17,29
2020-06-18,NA,28,28,22.2,23,35
2020-06-19,NA,24,24,21.1,19,31
2020-06-20,NA,27,27,20.1,21,34
2020-06-21,NA,15,15,19.3,10,22
2020-06-22,NA,16,16,18.9,11,23
2020-06-23,NA,14,14,17.9,9,21
2020-06-24,NA,12,12,18.4,7,20
2020-06-25,NA,18,18,18.7,12,26
2020-06-26,NA,17,17,20.7,11,26
2020-06-27,NA,18,18,22.3,12,28
2020-06-28,NA,18,18,23.5,11,30
2020-06-29,NA,29,29,25,19,43
2020-06-30,NA,30,30,26.1,19,47
2020-07-01,NA,35,35,27.2,23,56
2020-07-02,NA,32,32,28.1,20,52
2020-07-03,NA,26,26,29.2,14,45
2020-07-04,NA,27,27,29.2222222222222,14,47
2020-07-05,NA,29,29,29.125,16,52
2020-07-06,NA,28,28,28.2857142857143,13,53
2020-07-07,NA,27,27,27.6666666666667,11,55
2020-07-08,NA,29,29,28,12,63
