"estimativa","ic.inf","ic.sup","data"
1.97612910632502,0.907067309963998,-33.7545327025318,2020-03-28
2.33821929803558,1.09680587772936,-48.7503337211042,2020-03-30
2.27467744976689,1.1768538551685,17.7684282372787,2020-03-31
2.6210822478391,1.35834300633797,22.315531481125,2020-04-01
2.89025939867449,1.52367694743328,20.6620755501569,2020-04-02
3.89779781252275,1.88083697902409,-91.6891089712983,2020-04-03
5.11954954159054,2.24338668531521,-19.9310298398133,2020-04-04
5.50747200791639,2.40417292950697,-20.5029666583872,2020-04-05
6.59187932784507,2.69635371258622,-15.5030838529381,2020-04-09
5.18522781203636,2.50452330035722,-97.5967279224794,2020-04-10
5.26674176134646,2.60692004675477,-1032.74973420662,2020-04-11
5.89234946417926,2.83815275393901,-94.2008745491682,2020-04-12
7.82910932235441,3.32108724711418,-22.6887127564155,2020-04-13
12.0516495738547,4.02602086407275,-12.2707597027811,2020-04-14
11.5100545139788,4.04868973961646,-13.8287796768188,2020-04-15
8.75611124997639,3.72470798576076,-25.6758653085934,2020-04-16
6.79142359460659,3.38667644922598,1864.90731330247,2020-04-17
5.75864166620917,3.18371214009907,28.8987187041671,2020-04-18
5.94667004410251,3.32190305054031,27.3940749698164,2020-04-19
6.98325257377114,3.71685902104681,54.6852745518365,2020-04-20
8.82982475744612,4.28387334966062,-159.902588205391,2020-04-21
10.2924644510953,4.70967757874964,-57.211237953867,2020-04-22
11.4988118043812,5.03514374925096,-41.2806839002597,2020-04-23
13.1539759479982,5.41750052272686,-31.0845341536945,2020-04-24
12.2567995536698,5.34767259748736,-42.6494890345084,2020-04-25
12.1444481026995,5.41829508131337,-51.231778679528,2020-04-26
11.2659673689557,5.30930351421318,-95.6181256218047,2020-04-27
8.16290340018644,4.58245495038926,36.6966861458552,2020-04-28
7.0772106522894,4.29646703082367,19.8670812266432,2020-04-29
6.09058246063209,3.97891658859919,12.8927258851456,2020-04-30
5.98259663956488,4.00284033121649,11.7716936013838,2020-05-01
7.18412661904209,4.60106452225509,16.2863743833021,2020-05-02
7.54533670022507,4.83063949441604,17.1362231842845,2020-05-03
7.67880730543044,4.97061020177898,16.7939273805173,2020-05-04
7.83509210708913,5.11375180488096,16.67946341914,2020-05-05
7.43012782685761,5.01218300108886,14.3072189757292,2020-05-06
7.59725188519423,5.16516657475746,14.3148795133064,2020-05-07
7.29997773657806,5.10023503901949,12.8038474892179,2020-05-08
7.37508870604596,5.20573630757112,12.6157123970644,2020-05-09
7.94214666574842,5.55958070328909,13.8690414859345,2020-05-10
8.36499224569072,5.83936441016423,14.7118418857794,2020-05-11
9.50743821061631,6.45808749573282,17.9776737539339,2020-05-12
9.76069220370606,6.65057458122733,18.3022551956071,2020-05-13
9.94141774696887,6.81312033923477,18.3513427186458,2020-05-14
9.68736721741674,6.76644007375468,17.0209142753504,2020-05-15
9.25634508378393,6.62079994056958,15.3582259949974,2020-05-16
9.64536064401981,6.88881023829168,16.0604807590665,2020-05-17
10.4799666306296,7.37998007084689,18.0498211580674,2020-05-18
11.2832397555423,7.84816029150487,20.0436765091308,2020-05-19
12.2012790071199,8.36146784202642,22.5381266334122,2020-05-20
12.3773195194649,8.51987954585148,22.5946570206571,2020-05-21
12.5951820225834,8.69771072327258,22.7998878812812,2020-05-22
12.3750340181149,8.66634872742941,21.6136623059094,2020-05-23
13.3701297931834,9.21610634284569,24.3209406110658,2020-05-24
14.227440530246,9.69542964690952,26.6925782551123,2020-05-25
14.9742089206662,10.116709634654,28.780971053148,2020-05-26
15.9020381749907,10.6141714391958,31.6635467603019,2020-05-27
14.8286954993675,10.1951534360778,27.1634585787445,2020-05-28
14.954721721257,10.3313215232993,27.0497636010685,2020-05-29
14.7352935526671,10.2976783936303,25.8776209491499,2020-05-30
15.3991857551274,10.6902687514921,27.5057091802443,2020-05-31
17.4430840013741,11.7187477263286,34.0785294306467,2020-06-01
18.8439755203071,12.4194705129229,39.0127635035299,2020-06-02
20.3122375675832,13.1248585165123,44.8703841438686,2020-06-03
20.7844002798192,13.4006312089449,46.2604307567511,2020-06-04
20.8837221706658,13.5214728161165,45.8179979172076,2020-06-05
21.3778015919644,13.8092858031436,47.2751678020073,2020-06-06
21.567127775227,13.9654393346274,47.3021579035625,2020-06-07
22.4203358833155,14.3994278416443,50.5842632362102,2020-06-08
25.2056780693038,15.5850486261741,65.8195493161711,2020-06-09
27.3119374590596,16.4545930237081,80.2333020864646,2020-06-10
28.3431808332732,16.9106507675183,87.4298214001738,2020-06-11
30.2521436537933,17.6595023723991,105.352608498323,2020-06-12
32.4611304966563,18.4731229093447,133.57491081494,2020-06-13
39.2242071873134,20.5796591036398,416.160282778282,2020-06-14
45.3920915592136,22.2584537613735,-1160.90420626364,2020-06-15
44.7957652730657,22.2057552310045,-2621.27580414224,2020-06-16
40.3406091253806,21.1369991704839,440.011268432493,2020-06-17
38.594239408973,20.7269169783013,279.317811060083,2020-06-18
37.5994247421511,20.5205324451614,223.911208718851,2020-06-19
39.1975844535027,21.0759149326429,279.240359050321,2020-06-20
41.7170430414952,21.872352359682,449.045957283548,2020-06-21
42.2524711077731,22.1046538197507,476.245258451008,2020-06-22
44.859952216823,22.8900501784216,1110.68527423794,2020-06-23
44.2569820774468,22.8185831839899,729.434988217465,2020-06-24
48.1787747199661,23.9035182641738,-3135.33644709991,2020-06-25
60.4429695027746,26.6715450791082,-227.217409141161,2020-06-26
69.834437972176,28.4521260024209,-153.727817738266,2020-06-27
73.4077516380646,29.1236491593089,-141.066795808091,2020-06-28
66.5531469784343,28.0579829065462,-178.998229359704,2020-06-29
57.5911647132694,26.4086615522268,-318.900718209441,2020-06-30
57.053620150026,26.3816873559626,-351.209477212695,2020-07-01
58.715061448426,26.8150244176078,-309.90446049328,2020-07-02
65.2985723788068,28.1939374017668,-206.719047685869,2020-07-03
88.2939290330351,31.8606904820555,-114.506550839863,2020-07-04
109.286119707527,34.3237162870004,-92.3167968604573,2020-07-05
108.365461232027,34.316321565789,-93.6061242343575,2020-07-06
98.4247843732514,33.3277042928178,-103.270436058852,2020-07-07
83.403496277288,31.4837381918468,-128.5237274114,2020-07-08
82.6222267457072,31.4504161402054,-131.794618267696,2020-07-09
89.4868492112387,32.4785284824855,-118.509713388985,2020-07-10
95.4879641576613,33.3168357554598,-110.276204608309,2020-07-11
102.254138221314,34.1887929737029,-103.213080706599,2020-07-12
93.2392239016287,33.1976895569057,-115.331001157039,2020-07-13
87.8181465959419,32.5594172069696,-125.992651331921,2020-07-14
97.0294576827424,33.822316347984,-111.702056566,2020-07-15
