date,observed,estimate,upper,lower,type
2020-03-08,14,14,14,14,covid
2020-03-09,16,16,16,16,covid
2020-03-10,20,20,20,20,covid
2020-03-11,27,27,27,27,covid
2020-03-12,39,39,39,39,covid
2020-03-13,54,54,54,54,covid
2020-03-14,78,78,78,78,covid
2020-03-15,110,110,110,110,covid
2020-03-16,144,144,144,144,covid
2020-03-17,204,204,204,204,covid
2020-03-18,284,284,285,284,covid
2020-03-19,369,369,371,369,covid
2020-03-20,474,475,479,474,covid
2020-03-21,570,571,584,570,covid
2020-03-22,669,672,690,669,covid
2020-03-23,794,801,830,794,covid
2020-03-24,936,950,989,936,covid
2020-03-25,1098,1118,1175,1098,covid
2020-03-26,1280,1309,1380,1282,covid
2020-03-27,1459,1502,1590,1461,covid
2020-03-28,1612,1663,1779,1616,covid
2020-03-29,1741,1813,1953,1747,covid
2020-03-30,1942,2033,2198,1948,covid
2020-03-31,2087,2199,2401,2096,covid
2020-04-01,2177,2311,2548,2188,covid
2020-04-02,2284,2438,2724,2305,covid
2020-04-03,2337,2525,2842,2368,covid
2020-04-04,2374,2587,2946,2417,covid
2020-04-05,2412,2648,3038,2461,covid
2020-04-06,2488,2754,3188,2551,covid
2020-04-07,2548,2855,3319,2622,covid
2020-04-08,2542,2884,3382,2629,covid
2020-04-09,2545,2926,3471,2642,covid
2020-04-10,2533,2972,3539,2644,covid
2020-04-11,2559,3057,3647,2689,covid
2020-04-12,2587,3161,3777,2743,covid
2020-04-13,2637,3264,3924,2812,covid
2020-04-14,2658,3345,4044,2855,covid
2020-04-15,2672,3428,4186,2894,covid
2020-04-16,2645,3463,4266,2901,covid
2020-04-17,2635,3538,4379,2927,covid
2020-04-18,2571,3534,4435,2904,covid
2020-04-19,2546,3589,4545,2924,covid
2020-04-20,2555,3670,4692,2991,covid
2020-04-21,2535,3728,4841,3011,covid
2020-04-22,2517,3797,4999,3026,covid
2020-04-23,2441,3807,5093,2992,covid
2020-03-08,223,223,223,223,srag
2020-03-09,243,243,243,243,srag
2020-03-10,257,257,257,257,srag
2020-03-11,282,282,282,282,srag
2020-03-12,336,336,336,336,srag
2020-03-13,383,383,383,383,srag
2020-03-14,434,434,434,434,srag
2020-03-15,508,508,508,508,srag
2020-03-16,646,646,646,646,srag
2020-03-17,814,814,814,814,srag
2020-03-18,1059,1059,1060,1059,srag
2020-03-19,1352,1352,1355,1352,srag
2020-03-20,1691,1691,1697,1691,srag
2020-03-21,2000,2001,2014,2000,srag
2020-03-22,2228,2229,2254,2228,srag
2020-03-23,2582,2586,2625,2582,srag
2020-03-24,2917,2923,2978,2917,srag
2020-03-25,3269,3276,3346,3269,srag
2020-03-26,3720,3730,3810,3720,srag
2020-03-27,4123,4140,4234,4123,srag
2020-03-28,4440,4461,4574,4440,srag
2020-03-29,4739,4773,4900,4739,srag
2020-03-30,5235,5278,5421,5235,srag
2020-03-31,5616,5668,5829,5616,srag
2020-04-01,5916,5971,6160,5916,srag
2020-04-02,6224,6284,6501,6224,srag
2020-04-03,6439,6510,6748,6439,srag
2020-04-04,6644,6728,6980,6644,srag
2020-04-05,6782,6877,7159,6782,srag
2020-04-06,7070,7182,7475,7070,srag
2020-04-07,7318,7439,7752,7318,srag
2020-04-08,7489,7622,7964,7489,srag
2020-04-09,7672,7815,8176,7672,srag
2020-04-10,7769,7935,8314,7775,srag
2020-04-11,7949,8130,8551,7956,srag
2020-04-12,8114,8320,8771,8125,srag
2020-04-13,8431,8670,9133,8449,srag
2020-04-14,8725,9003,9493,8755,srag
2020-04-15,9006,9310,9853,9051,srag
2020-04-16,9216,9568,10172,9281,srag
2020-04-17,9475,9892,10516,9572,srag
2020-04-18,9620,10118,10783,9752,srag
2020-04-19,9832,10413,11147,10032,srag
2020-04-20,10188,10900,11685,10452,srag
2020-04-21,10521,11377,12219,10890,srag
2020-04-22,10965,12024,12894,11444,srag
2020-04-23,11259,12535,13458,11883,srag
2020-04-24,11299,12801,13850,12076,srag
