"estimate","lower","upper","onset_date","n.reported"
5,5,5,2020-03-03,5
2,2,4,2020-03-04,2
5,5,8,2020-03-05,5
10,9,13,2020-03-06,9
9,8,13,2020-03-07,8
18,16,24,2020-03-08,16
32,28,41,2020-03-09,28
40,34,52,2020-03-10,34
49,41,64,2020-03-11,40
69,57,90,2020-03-12,53
89,73,120,2020-03-13,65
123,101,165,2020-03-14,84
116,93,158,2020-03-15,72
150,119,201,2020-03-16,89
155,122,209.025,2020-03-17,84
166,129,223,2020-03-18,82
181,140,245,2020-03-19,78
287,222,381.025,2020-03-20,115
270,203,361,2020-03-21,88
309,230.975,421,2020-03-22,82
403,301,552,2020-03-23,92
373,271,515,2020-03-24,63
391,285,552,2020-03-25,52
519,369,732,2020-03-26,55
449,304,651.025,2020-03-27,28
552,355,836,2020-03-28,25
736,452,1166,2020-03-29,19
862,478.975,1491.025,2020-03-30,12
848,400.975,1825.05,2020-03-31,3
822,317,2157.075,2020-04-01,NA
