"estimate","lower","upper","onset_date","n.reported"
442,442,442,2020-04-08,442
450,446,462,2020-04-09,446
575,570,594,2020-04-10,569
411,406,428,2020-04-11,405
460,454,478,2020-04-12,452
493,486,513,2020-04-13,483
479,472,500,2020-04-14,468
594,585,620,2020-04-15,579
512,504,536,2020-04-16,498
566,556,593,2020-04-17,549
587,576,616,2020-04-18,568
520,511,548,2020-04-19,502
803,789,841.025,2020-04-20,773
544,533,573,2020-04-21,521
591,579,621.025,2020-04-22,564
611,598,642,2020-04-23,580
627,613,658,2020-04-24,591
667,652,700,2020-04-25,626
554,540,582,2020-04-26,515
640,624,672,2020-04-27,591
561,546,591,2020-04-28,512
513,497,540,2020-04-29,461
645,625,679,2020-04-30,573
866,841,909,2020-05-01,759
568,547,599,2020-05-02,482
592,569,626,2020-05-03,489
642,615,679,2020-05-04,510
635,606,673,2020-05-05,486
572,542,610,2020-05-06,413
620,585,662,2020-05-07,420
571,534,615,2020-05-08,355
530,491,576.025,2020-05-09,292
727,672,789,2020-05-10,355
575,521,639,2020-05-11,225
575,514,645,2020-05-12,192
556,488,634,2020-05-13,147
455,383,536,2020-05-14,83
382,304,473.025,2020-05-15,42
370,274.975,495,2020-05-16,20
390,255,592,2020-05-17,6
