date,observed,estimate,upper,lower,type
2020-03-01,0,0,0,0,covid
2020-03-02,0,0,0,0,covid
2020-03-03,0,0,0,0,covid
2020-03-04,0,0,0,0,covid
2020-03-05,0,0,0,0,covid
2020-03-06,0,0,0,0,covid
2020-03-07,0,0,0,0,covid
2020-03-08,0,0,0,0,covid
2020-03-09,0,0,0,0,covid
2020-03-10,0,0,0,0,covid
2020-03-11,0,0,0,0,covid
2020-03-12,0,0,0,0,covid
2020-03-13,0,0,0,0,covid
2020-03-14,0,0,0,0,covid
2020-03-15,0,0,0,0,covid
2020-03-16,0,0,0,0,covid
2020-03-17,0,0,0,0,covid
2020-03-18,0,0,0,0,covid
2020-03-19,0,0,0,0,covid
2020-03-20,0,0,0,0,covid
2020-03-21,0,0,0,0,covid
2020-03-22,0,0,0,0,covid
2020-03-23,0,0,0,0,covid
2020-03-24,0,0,0,0,covid
2020-03-25,0,0,0,0,covid
2020-03-26,0,0,0,0,covid
2020-03-27,0,0,0,0,covid
2020-03-28,0,0,0,0,covid
2020-03-29,1,1,1,1,covid
2020-03-30,1,1,1,1,covid
2020-03-31,0,0,0,0,covid
2020-04-01,1,1,1,1,covid
2020-04-02,1,1,1,1,covid
2020-04-03,1,1,1,1,covid
2020-04-04,1,1,1,1,covid
2020-04-05,2,2,2,2,covid
2020-04-06,1,1,1,1,covid
2020-04-07,1,1,1,1,covid
2020-04-08,1,1,1,1,covid
2020-04-09,3,3,3,3,covid
2020-04-10,2,2,2,2,covid
2020-04-11,3,3,3,3,covid
2020-04-12,3,3,3,3,covid
2020-04-13,2,2,2,2,covid
2020-04-14,3,4,3,3,covid
2020-04-15,3,4,4,3,covid
2020-04-16,3,4,5,3,covid
2020-04-17,2,3,5,2,covid
2020-04-18,2,4,7,2,covid
2020-04-19,3,5,8,4,covid
2020-04-20,3,7,9,5,covid
2020-04-21,4,8,11,8,covid
2020-04-22,3,7,10,9,covid
2020-04-23,4,9,12,10,covid
2020-04-24,4,9,15,11,covid
2020-04-25,4,11,16,12,covid
2020-04-26,4,11,22,14,covid
2020-04-27,4,12,23,15,covid
2020-04-28,4,12,24,15,covid
2020-04-29,5,15,27,16,covid
2020-04-30,6,16,30,17,covid
2020-05-01,6,18,34,16,covid
2020-05-02,6,17,41,16,covid
2020-05-03,6,18,43,17,covid
2020-05-04,6,18,49,16,covid
2020-05-05,6,18,51,17,covid
2020-05-06,6,18,54,17,covid
2020-05-07,6,20,58,18,covid
2020-05-08,9,26,66,22,covid
2020-05-09,8,25,69,21,covid
2020-05-10,12,28,78,26,covid
2020-05-11,12,27,82,26,covid
2020-05-12,13,27,81,26,covid
2020-05-13,13,27,76,26,covid
2020-05-14,14,28,79,26,covid
2020-05-15,12,26,83,24,covid
2020-05-16,12,26,85,23,covid
2020-05-17,12,24,87,23,covid
2020-05-18,13,25,91,24,covid
2020-05-19,12,23,98,23,covid
2020-05-20,9,20,105,20,covid
2020-05-21,8,18,111,19,covid
2020-03-01,2,2,2,2,srag
2020-03-02,2,2,2,2,srag
2020-03-03,3,3,3,3,srag
2020-03-04,3,3,3,3,srag
2020-03-05,2,2,2,2,srag
2020-03-06,4,4,4,4,srag
2020-03-07,4,4,4,4,srag
2020-03-08,4,4,4,4,srag
2020-03-09,6,6,6,6,srag
2020-03-10,8,8,8,8,srag
2020-03-11,10,10,10,10,srag
2020-03-12,15,15,15,15,srag
2020-03-13,12,12,12,12,srag
2020-03-14,14,14,14,14,srag
2020-03-15,18,18,18,18,srag
2020-03-16,23,23,23,23,srag
2020-03-17,27,27,27,27,srag
2020-03-18,30,30,30,30,srag
2020-03-19,23,23,23,23,srag
2020-03-20,27,27,27,27,srag
2020-03-21,26,26,26,26,srag
2020-03-22,29,29,29,29,srag
2020-03-23,33,33,33,33,srag
2020-03-24,34,34,34,34,srag
2020-03-25,28,28,28,28,srag
2020-03-26,30,30,30,30,srag
2020-03-27,29,29,29,29,srag
2020-03-28,32,32,32,32,srag
2020-03-29,34,34,34,34,srag
2020-03-30,35,35,35,35,srag
2020-03-31,36,36,36,36,srag
2020-04-01,37,37,37,37,srag
2020-04-02,36,36,36,36,srag
2020-04-03,38,38,38,38,srag
2020-04-04,34,34,34,34,srag
2020-04-05,37,37,37,37,srag
2020-04-06,41,41,41,41,srag
2020-04-07,44,44,44,44,srag
2020-04-08,43,43,43,43,srag
2020-04-09,42,42,42,42,srag
2020-04-10,39,39,39,39,srag
2020-04-11,44,44,44,44,srag
2020-04-12,42,42,42,42,srag
2020-04-13,36,36,36,36,srag
2020-04-14,33,33,33,33,srag
2020-04-15,33,33,33,33,srag
2020-04-16,27,27,27,27,srag
2020-04-17,24,24,24,24,srag
2020-04-18,24,24,24,24,srag
2020-04-19,26,26,26,26,srag
2020-04-20,27,27,27,27,srag
2020-04-21,30,30,30,30,srag
2020-04-22,32,32,32,32,srag
2020-04-23,33,33,33,33,srag
2020-04-24,34,34,34,34,srag
2020-04-25,34,34,34,34,srag
2020-04-26,35,35,36,35,srag
2020-04-27,40,40,43,40,srag
2020-04-28,38,38,44,38,srag
2020-04-29,39,39,48,39,srag
2020-04-30,42,42,56,42,srag
2020-05-01,44,44,61,44,srag
2020-05-02,46,46,64,46,srag
2020-05-03,46,46,72,46,srag
2020-05-04,49,49,79,49,srag
2020-05-05,48,48,85,48,srag
2020-05-06,49,49,93,49,srag
2020-05-07,53,53,103,53,srag
2020-05-08,58,58,114,58,srag
2020-05-09,58,58,120,58,srag
2020-05-10,59,59,131,59,srag
2020-05-11,64,64,143,64,srag
2020-05-12,70,70,154,70,srag
2020-05-13,65,65,150,65,srag
2020-05-14,66,66,155,66,srag
2020-05-15,62,62,157,62,srag
2020-05-16,61,61,165,61,srag
2020-05-17,61,61,174,61,srag
2020-05-18,62,62,181,62,srag
2020-05-19,58,58,181,58,srag
2020-05-20,56,56,184,56,srag
2020-05-21,46,46,179,46,srag
2020-05-22,46,46,187,46,srag
2020-05-23,40,40,183,40,srag
2020-05-24,43,43,196,43,srag
2020-05-25,44,44,204,44,srag
