date,observed,estimate,upper,lower,type
2020-03-01,0,0,0,0,srag
2020-03-02,0,0,0,0,srag
2020-03-03,0,0,0,0,srag
2020-03-04,0,0,0,0,srag
2020-03-05,0,0,0,0,srag
2020-03-06,0,0,0,0,srag
2020-03-07,0,0,0,0,srag
2020-03-08,0,0,0,0,srag
2020-03-09,0,0,0,0,srag
2020-03-10,0,0,0,0,srag
2020-03-11,1,1,1,1,srag
2020-03-12,1,1,1,1,srag
2020-03-13,0,0,0,0,srag
2020-03-14,0,0,0,0,srag
2020-03-15,0,0,0,0,srag
2020-03-16,2,2,2,2,srag
2020-03-17,2,2,2,2,srag
2020-03-18,2,2,2,2,srag
2020-03-19,2,2,2,2,srag
2020-03-20,2,2,2,2,srag
2020-03-21,2,2,2,2,srag
2020-03-22,3,3,3,3,srag
2020-03-23,5,5,5,5,srag
2020-03-24,5,5,5,5,srag
2020-03-25,6,6,6,6,srag
2020-03-26,6,6,6,6,srag
2020-03-27,6,6,6,6,srag
2020-03-28,7,7,7,7,srag
2020-03-29,8,8,8,8,srag
2020-03-30,9,9,9,9,srag
2020-03-31,9,9,9,9,srag
2020-04-01,9,9,9,9,srag
2020-04-02,9,9,9,9,srag
2020-04-03,9,9,9,9,srag
2020-04-04,9,9,9,9,srag
2020-04-05,9,9,9,9,srag
2020-04-06,11,11,11,11,srag
2020-04-07,12,12,12,12,srag
2020-04-08,11,11,11,11,srag
2020-04-09,11,11,11,11,srag
2020-04-10,11,11,11,11,srag
2020-04-11,11,11,11,11,srag
2020-04-12,10,10,10,10,srag
2020-04-13,9,9,9,9,srag
2020-04-14,10,10,10,10,srag
2020-04-15,11,11,11,11,srag
2020-04-16,10,10,10,10,srag
2020-04-17,9,9,9,9,srag
2020-04-18,8,8,8,8,srag
2020-04-19,8,8,8,8,srag
2020-04-20,8,8,8,8,srag
2020-04-21,9,9,9,9,srag
2020-04-22,7,7,7,7,srag
2020-04-23,8,8,8,8,srag
2020-04-24,8,8,8,8,srag
2020-04-25,8,8,8,8,srag
2020-04-26,7,7,7,7,srag
2020-04-27,7,7,7,7,srag
2020-04-28,8,8,8,8,srag
2020-04-29,8,8,8,8,srag
2020-04-30,9,9,9,9,srag
2020-05-01,8,8,8,8,srag
2020-05-02,9,9,9,9,srag
2020-05-03,9,9,9,9,srag
2020-05-04,9,9,9,9,srag
2020-05-05,10,10,10,10,srag
2020-05-06,10,10,10,10,srag
2020-05-07,10,10,10,10,srag
2020-05-08,12,12,12,12,srag
2020-05-09,13,13,13,13,srag
2020-05-10,13,13,13,13,srag
2020-05-11,13,13,13,13,srag
2020-05-12,13,13,13,13,srag
2020-05-13,13,13,13,13,srag
2020-05-14,14,14,14,14,srag
2020-05-15,16,16,16,16,srag
2020-05-16,12,12,12,12,srag
2020-05-17,13,13,13,13,srag
2020-05-18,13,13,13,13,srag
2020-05-19,12,12,12,12,srag
2020-05-20,11,11,11,11,srag
2020-05-21,9,9,9,9,srag
2020-05-22,9,9,9,9,srag
2020-05-23,9,9,9,9,srag
2020-05-24,9,9,9,9,srag
2020-05-25,11,11,11,11,srag
2020-05-26,13,13,13,13,srag
2020-05-27,11,11,11,11,srag
2020-05-28,10,10,10,10,srag
2020-05-29,12,12,12,12,srag
2020-05-30,12,12,12,12,srag
2020-05-31,11,11,11,11,srag
2020-06-01,10,10,10,10,srag
2020-06-02,12,12,12,12,srag
2020-06-03,13,13,13,13,srag
2020-06-04,12,12,12,12,srag
2020-06-05,7,7,7,7,srag
2020-06-06,6,6,6,6,srag
2020-06-07,7,7,7,7,srag
2020-06-08,7,7,7,7,srag
2020-06-09,6,6,6,6,srag
2020-06-10,6,6,6,6,srag
2020-06-11,9,9,9,9,srag
2020-06-12,10,10,10,10,srag
2020-06-13,11,11,11,11,srag
2020-06-14,13,13,13,13,srag
2020-06-15,15,15,15,15,srag
2020-06-16,16,16,16,16,srag
2020-06-17,15,15,15,15,srag
2020-06-18,13,13,13,13,srag
2020-06-19,12,12,12,12,srag
2020-06-20,12,12,12,12,srag
2020-06-21,13,13,13,13,srag
2020-06-22,16,16,16,16,srag
2020-06-23,18,18,18,18,srag
2020-06-24,20,20,20,20,srag
2020-06-25,20,20,20,20,srag
2020-06-26,24,24,24,24,srag
2020-06-27,24,24,24,24,srag
2020-06-28,25,25,25,25,srag
2020-06-29,26,26,26,26,srag
2020-06-30,30,30,30,30,srag
2020-07-01,32,32,32,32,srag
2020-07-02,31,31,31,31,srag
2020-07-03,30,30,30,30,srag
2020-07-04,32,32,32,32,srag
2020-07-05,34,34,34,34,srag
2020-07-06,35,35,35,35,srag
2020-07-07,36,36,36,36,srag
2020-07-08,35,35,35,35,srag
2020-07-09,37,37,37,37,srag
2020-07-10,36,36,36,36,srag
2020-07-11,35,35,35,35,srag
2020-07-12,35,35,35,35,srag
2020-07-13,38,38,38,38,srag
2020-07-14,39,39,39,39,srag
2020-07-15,41,41,41,41,srag
2020-07-16,42,42,42,42,srag
2020-07-17,47,47,47,47,srag
2020-07-18,47,47,47,47,srag
2020-07-19,46,46,46,46,srag
2020-07-20,46,46,46,46,srag
2020-07-21,52,52,52,52,srag
2020-07-22,50,50,50,50,srag
2020-07-23,52,52,52,52,srag
2020-07-24,52,52,52,52,srag
2020-07-25,55,55,55,55,srag
2020-07-26,54,54,54,54,srag
2020-07-27,61,61,61,61,srag
2020-07-28,61,61,61,61,srag
2020-07-29,62,62,62,62,srag
2020-07-30,67,67,67,67,srag
2020-07-31,64,64,64,64,srag
2020-08-01,63,63,63,63,srag
2020-08-02,70,70,70,70,srag
2020-08-03,68,68,68,68,srag
2020-08-04,70,70,70,70,srag
2020-08-05,71,71,71,71,srag
2020-08-06,77,77,77,77,srag
2020-08-07,78,78,78,78,srag
2020-08-08,73,73,73,73,srag
2020-08-09,76,76,76,76,srag
2020-08-10,80,80,80,80,srag
2020-08-11,81,81,81,81,srag
2020-08-12,78,78,78,78,srag
2020-08-13,76,76,76,76,srag
2020-08-14,77,77,77,77,srag
2020-08-15,79,79,79,79,srag
2020-08-16,80,80,80,80,srag
2020-08-17,81,81,81,81,srag
2020-08-18,77,77,77,77,srag
2020-08-19,81,81,81,81,srag
2020-08-20,83,83,83,83,srag
2020-08-21,91,91,91,91,srag
2020-08-22,92,92,92,92,srag
2020-08-23,94,94,94,94,srag
2020-08-24,101,101,101,101,srag
2020-08-25,98,98,98,98,srag
2020-08-26,99,99,99,99,srag
2020-08-27,101,101,101,101,srag
2020-08-28,100,100,100,100,srag
2020-08-29,94,94,94,94,srag
2020-08-30,90,90,90,90,srag
2020-08-31,96,96,96,96,srag
2020-09-01,103,103,103,103,srag
2020-09-02,95,95,95,95,srag
2020-09-03,98,98,98,98,srag
2020-09-04,96,96,96,96,srag
2020-09-05,96,96,96,96,srag
2020-09-06,94,94,94,94,srag
2020-09-07,97,97,97,97,srag
2020-09-08,103,103,103,103,srag
2020-09-09,101,101,101,101,srag
2020-09-10,104,104,104,104,srag
2020-09-11,99,99,99,99,srag
2020-09-12,97,97,97,97,srag
2020-09-13,99,99,99,99,srag
2020-09-14,98,98,98,98,srag
2020-09-15,102,102,102,102,srag
2020-09-16,102,102,102,102,srag
2020-09-17,108,108,109,108,srag
2020-09-18,102,102,103,102,srag
2020-09-19,101,101,105,101,srag
2020-09-20,105,105,109,105,srag
2020-09-21,107,107,112,107,srag
2020-09-22,106,106,113,106,srag
2020-09-23,108,108,114,108,srag
2020-09-24,106,106,113,106,srag
2020-09-25,107,107,116,107,srag
2020-09-26,109,109,119,109,srag
2020-09-27,111,111,125,111,srag
2020-09-28,118,118,135,118,srag
2020-09-29,115,115,134,115,srag
2020-09-30,111,111,130,111,srag
2020-10-01,104,104,124,104,srag
2020-10-02,102,102,123,102,srag
2020-10-03,97,97,121,97,srag
2020-10-04,97,97,126,97,srag
2020-10-05,103,103,133,103,srag
2020-10-06,101,102,135,101,srag
2020-10-07,89,90,124,89,srag
2020-10-08,83,84,121,83,srag
2020-10-09,83,84,122,83,srag
2020-10-10,83,84,121,83,srag
2020-10-11,86,89,125,86,srag
2020-10-12,88,91,130,88,srag
2020-10-13,89,92,128,89,srag
2020-10-14,88,92,129,88,srag
2020-10-15,87,90,134,87,srag
2020-10-16,80,83,133,80,srag
2020-10-17,79,82,137,79,srag
2020-10-18,75,79,135,75,srag
2020-10-19,77,82,138,77,srag
2020-10-20,76,81,140,76,srag
