"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-24,3,NA,3,2.66666666666667,NA,NA
2020-03-25,1,NA,1,2.71428571428571,NA,NA
2020-03-26,4,NA,4,2.875,NA,NA
2020-03-27,3,NA,3,2.88888888888889,NA,NA
2020-03-28,2,NA,2,3.4,NA,NA
2020-03-29,3,NA,3,3.9,NA,NA
2020-03-30,3,NA,3,4.5,NA,NA
2020-03-31,4,NA,4,4.9,NA,NA
2020-04-01,3,NA,3,5.7,NA,NA
2020-04-02,8,NA,8,6.3,NA,NA
2020-04-03,8,NA,8,7,NA,NA
2020-04-04,7,NA,7,7.8,NA,NA
2020-04-05,8,NA,8,8.9,NA,NA
2020-04-06,11,NA,11,10.2,NA,NA
2020-04-07,8,NA,8,10.8,NA,NA
2020-04-08,10,NA,10,10.8,NA,NA
2020-04-09,11,NA,11,12,NA,NA
2020-04-10,15,NA,15,12.9,NA,NA
2020-04-11,16,NA,16,13.9,NA,NA
2020-04-12,14,NA,14,15.6,NA,NA
2020-04-13,8,NA,8,16.3,NA,NA
2020-04-14,19,NA,19,17.5,NA,NA
2020-04-15,17,NA,17,19.4,NA,NA
2020-04-16,21,NA,21,20.8,NA,NA
2020-04-17,25,NA,25,22.8,NA,NA
2020-04-18,17,NA,17,24.7,NA,NA
2020-04-19,23,NA,23,29.1,NA,NA
2020-04-20,34,NA,34,32.9,NA,NA
2020-04-21,30,NA,30,36.2,NA,NA
2020-04-22,34,NA,34,39.6,NA,NA
2020-04-23,27,NA,27,44,NA,NA
2020-04-24,63,NA,63,48.2,NA,NA
2020-04-25,55,NA,55,54.4,NA,NA
2020-04-26,54,NA,54,61,NA,NA
2020-04-27,59,NA,59,65.8,NA,NA
2020-04-28,61,NA,61,73.7,NA,NA
2020-04-29,65,NA,65,77.4,NA,NA
2020-04-30,96,NA,96,84.1,NA,NA
2020-05-01,96,NA,96,89.9,NA,NA
2020-05-02,82,NA,82,95.2,NA,NA
2020-05-03,106,NA,106,101.8,NA,NA
2020-05-04,100,NA,100,108.7,NA,NA
2020-05-05,122,NA,122,112,NA,NA
2020-05-06,112,NA,112,116.8,NA,NA
2020-05-07,112,NA,112,121.3,NA,NA
2020-05-08,127,NA,127,125.3,NA,NA
2020-05-09,134,NA,134,128.5,NA,NA
2020-05-10,129,NA,129,130.7,NA,NA
2020-05-11,144,NA,144,132,NA,NA
2020-05-12,127,NA,127,135.6,NA,NA
2020-05-13,146,NA,146,137.1,NA,NA
2020-05-14,132,NA,132,139.3,NA,NA
2020-05-15,144,NA,144,139.9,NA,NA
2020-05-16,125,NA,125,139,NA,NA
2020-05-17,148,NA,148,139.9,NA,NA
2020-05-18,142,NA,142,136.5,NA,NA
2020-05-19,156,NA,156,133.2,NA,NA
2020-05-20,135,NA,135,131.7,NA,NA
2020-05-21,135,NA,135,128.7,NA,NA
2020-05-22,136,NA,136,124.8,NA,NA
2020-05-23,112,NA,112,120.9,NA,NA
2020-05-24,99,NA,99,116.3,NA,NA
2020-05-25,129,NA,129,111.4,NA,NA
2020-05-26,95,NA,95,105.7,NA,NA
2020-05-27,109,NA,109,101.7,NA,NA
2020-05-28,103,NA,103,100.1,NA,NA
2020-05-29,110,NA,110,96.8,NA,NA
2020-05-30,86,NA,86,93.7,NA,NA
2020-05-31,78,NA,78,91.9,NA,NA
2020-06-01,96,NA,96,89.1,NA,NA
2020-06-02,96,NA,96,85.4,NA,NA
2020-06-03,66,NA,66,81.8,NA,NA
2020-06-04,98,NA,98,81,NA,NA
2020-06-05,77,NA,77,80.2,NA,NA
2020-06-06,81,NA,81,77.8,NA,NA
2020-06-07,66,NA,66,74.7,NA,NA
2020-06-08,74,NA,74,74.7,NA,NA
2020-06-09,78,NA,78,70.9,NA,NA
2020-06-10,70,NA,70,70.1,NA,NA
2020-06-11,72,NA,72,68.6,NA,NA
2020-06-12,65,NA,65,68.7,NA,NA
2020-06-13,66,NA,66,68.5,NA,NA
2020-06-14,60,NA,60,66.9,NA,NA
2020-06-15,69,NA,69,63.9,NA,NA
2020-06-16,66,NA,66,62.4,NA,NA
2020-06-17,67,NA,67,63.1,NA,NA
2020-06-18,72,NA,72,62,NA,NA
2020-06-19,62,NA,62,62,NA,NA
2020-06-20,40,NA,40,62,NA,NA
2020-06-21,57,NA,57,60.8,NA,NA
2020-06-22,72,NA,72,59.4,NA,NA
2020-06-23,55,NA,55,57.1,NA,NA
2020-06-24,60,NA,60,57.9,NA,NA
2020-06-25,69,NA,69,59,NA,NA
2020-06-26,54,NA,54,58.8,NA,NA
2020-06-27,53,NA,53,56.8,NA,NA
2020-06-28,49,NA,49,55.5,NA,NA
2020-06-29,70,NA,70,55.2,NA,NA
2020-06-30,51,NA,51,53.3,NA,NA
2020-07-01,55,NA,55,51.9,NA,NA
2020-07-02,52,NA,52,51.4,NA,NA
2020-07-03,42,NA,42,51.8,NA,NA
2020-07-04,57,NA,57,50.9,NA,NA
2020-07-05,50,NA,50,49.1,NA,NA
2020-07-06,40,NA,40,47.6,NA,NA
2020-07-07,48,NA,48,46.5,NA,NA
2020-07-08,53,NA,53,46,NA,NA
2020-07-09,61,NA,61,44.4,NA,NA
2020-07-10,33,NA,33,42.6,NA,NA
2020-07-11,40,NA,40,43,NA,NA
2020-07-12,41,NA,41,42.3,NA,NA
2020-07-13,37,NA,37,38.9,NA,NA
2020-07-14,41,NA,41,36.8,NA,NA
2020-07-15,32,NA,32,37.6,NA,NA
2020-07-16,44,NA,44,37.7,NA,NA
2020-07-17,41,NA,41,37.3,NA,NA
2020-07-18,19,NA,19,37.5,NA,NA
2020-07-19,40,NA,40,37.1,NA,NA
2020-07-20,41,NA,41,38.4,NA,NA
2020-07-21,41,NA,41,37,NA,NA
2020-07-22,37,NA,37,35.9,NA,NA
2020-07-23,39,NA,39,36.9,NA,NA
2020-07-24,37,NA,37,36,NA,NA
2020-07-25,45,NA,45,35.8,NA,NA
2020-07-26,30,NA,30,34.8,NA,NA
2020-07-27,30,NA,30,34,NA,NA
2020-07-28,29,NA,29,33.3,NA,NA
2020-07-29,31,NA,31,32.3,NA,NA
2020-07-30,39,NA,39,30.1,NA,NA
2020-07-31,31,NA,31,30.8,NA,NA
2020-08-01,29,NA,29,30.4,NA,NA
2020-08-02,32,NA,32,30.2,NA,NA
