"estimativa","ic.inf","ic.sup","data"
14.8718460113318,9.10390901489622,40.5020290661857,2020-03-15
12.5245132350876,8.24100208346719,26.0419911764596,2020-03-16
10.9473357478611,7.59489197376803,19.5744235644042,2020-03-17
9.42897399562321,6.89394523275911,14.8977498895414,2020-03-18
8.24941547817691,6.3009396790874,11.9323929657863,2020-03-19
6.74092808726307,5.43215445893252,8.87434983336927,2020-03-20
6.30179759366821,5.1888942391284,8.01755378872264,2020-03-21
6.70591134633171,5.51005436709418,8.55999900047835,2020-03-22
7.28536250989773,5.95175681652788,9.38445859406466,2020-03-23
8.46875791548992,6.78347627898719,11.2628819254039,2020-03-24
8.67716776669406,6.97237553135052,11.4804296116311,2020-03-25
9.52508502217087,7.56800187410679,12.8421270490746,2020-03-26
10.8851611061607,8.4695377345934,15.2224667525876,2020-03-27
12.3030586223111,9.37092459503206,17.8986922182693,2020-03-28
13.9781535575669,10.3870253516113,21.3562650761079,2020-03-29
14.1144000493115,10.5299678115628,21.3906718880213,2020-03-30
14.4847105199004,10.8029470577854,21.9658568914669,2020-03-31
12.8078143348368,9.90064359284441,18.1263843071482,2020-04-01
12.3906172784679,9.70629220653004,17.1223423489284,2020-04-02
12.421916671468,9.78253613493288,17.0072188598781,2020-04-03
12.8561370983203,10.107952835959,17.6521906161962,2020-04-04
14.188848390124,10.9810542501922,20.0391729921226,2020-04-05
14.0993335897901,10.9877107453691,19.6649823075555,2020-04-06
13.9656830599717,10.9657363576274,19.2209878444961,2020-04-07
13.8542349183851,10.9536374230698,18.8404500312756,2020-04-08
13.7157991948238,10.9229498512844,18.4238668972352,2020-04-09
12.6786321573662,10.3081537868257,16.4620073487337,2020-04-10
12.241913684969,10.0666734520659,15.6137648206149,2020-04-11
11.9634602430109,9.92483047412182,15.0537635157264,2020-04-12
11.9694961652034,9.97745841041023,14.9532371572175,2020-04-13
12.8862727226013,10.6592060958183,16.2874976063156,2020-04-14
12.920767512681,10.7315927114821,16.2298725803634,2020-04-15
13.2821121340358,11.0301414262271,16.6874723041736,2020-04-16
13.6664959742539,11.3446031511466,17.1813986324972,2020-04-17
13.2872554778925,11.1287422344342,16.4827652762188,2020-04-18
13.2563656501646,11.1540766841889,16.3334802713299,2020-04-19
11.7529409292867,10.1113782815194,14.0294878972495,2020-04-20
11.3749636340269,9.86817934959685,13.4236280430333,2020-04-21
11.9218799225064,10.3170591541834,14.1167428846324,2020-04-22
12.9572184262288,11.1273219083692,15.5061827392798,2020-04-23
14.3653795020685,12.2013612344447,17.4611616212016,2020-04-24
13.6394949755948,11.7154736471482,16.3184790808471,2020-04-25
13.536294067474,11.6792163979348,16.0945104363572,2020-04-26
13.6224886890433,11.783813991172,16.1399940359053,2020-04-27
13.8509340820618,11.9958651848317,16.3836978300386,2020-04-28
14.4865902189038,12.5119963906723,17.2002096563965,2020-04-29
14.1472062933146,12.2972990127009,16.6513129771247,2020-04-30
12.5057188274492,11.0733994722571,14.3628867581278,2020-05-01
11.9391341603982,10.6584463886532,13.5689703566424,2020-05-02
12.1253257461283,10.8376142103836,13.7596843419852,2020-05-03
13.3982872540426,11.8801322277813,15.3606317470997,2020-05-04
15.2860152174168,13.385117145637,17.8154503675075,2020-05-05
15.7308575933568,13.7634669399341,18.3537685159401,2020-05-06
16.6101959821862,14.4714747046415,19.4899487700155,2020-05-07
18.0219151063226,15.5743122773806,21.3814731883912,2020-05-08
19.4522032948435,16.6766822674194,23.3351977159948,2020-05-09
18.5550027886564,16.0544925659963,21.9773636159224,2020-05-10
18.4884602689775,16.0434684524772,21.8119376700173,2020-05-11
19.5947599349847,16.9103874374784,23.2914287449103,2020-05-12
22.2731880780286,18.9153579633098,27.0796087559259,2020-05-13
26.5884694188007,21.9978195111907,33.5993379504117,2020-05-14
27.2934079953807,22.530466656454,34.608855774452,2020-05-15
28.0300793218072,23.0810353387772,35.6796532913005,2020-05-16
29.4697988086527,24.1001853011409,37.9169332104522,2020-05-17
31.8853687607413,25.7481827817331,41.8624918716639,2020-05-18
35.2395178186957,27.9535677841078,47.6610259125772,2020-05-19
35.1910555984236,27.9814040990771,47.404064685646,2020-05-20
36.0530504997885,28.5803962532265,48.815258359262,2020-05-21
38.2463049083009,30.0007334936491,52.7407302587745,2020-05-22
41.340852395527,31.9350487921825,58.5986137531905,2020-05-23
48.1031509851044,35.8984418193043,72.8789212758727,2020-05-24
48.6099551374687,36.2483335113424,73.763814936907,2020-05-25
49.8824462249823,37.0188039217126,76.4445821454839,2020-05-26
52.1679074222261,38.3306289177717,81.6371051064248,2020-05-27
53.2309250804023,38.9690984341046,83.9549058189388,2020-05-28
57.0407325462883,41.0482043165036,93.445693468024,2020-05-29
58.3641361981814,41.7994429226831,96.6726728980681,2020-05-30
61.317934102976,43.3648033412354,104.635139429838,2020-05-31
57.4344818139324,41.4586497876061,93.438778172895,2020-06-01
54.4216917371218,39.9316724085643,85.4144945473198,2020-06-02
52.4207531885024,38.9057099949985,80.3212226701212,2020-06-03
55.4041314705529,40.5909784588279,87.2394706034763,2020-06-04
63.7184699801979,44.963612988214,109.311742961574,2020-06-05
66.673323904645,46.4909845281765,117.817227915783,2020-06-06
70.5521747619702,48.4211972749739,129.938459786246,2020-06-07
71.015496401902,48.7136122040681,130.97631396778,2020-06-08
72.0710669081633,49.2856107042655,134.03518823947,2020-06-09
68.0029558567398,47.4213717243961,120.146132386053,2020-06-10
65.921288898885,46.4684242156067,113.385392334398,2020-06-11
67.1450297084978,47.144951210744,116.613464067383,2020-06-12
