"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-15,29,NA,29,40.8,NA,NA
2020-03-16,38,NA,38,46,NA,NA
2020-03-17,37,NA,37,51.2,NA,NA
2020-03-18,55,NA,55,58.9,NA,NA
2020-03-19,69,NA,69,64.2,NA,NA
2020-03-20,108,NA,108,70.2,NA,NA
2020-03-21,69,NA,69,72.8,NA,NA
2020-03-22,69,NA,69,76.9,NA,NA
2020-03-23,96,NA,96,77.4,NA,NA
2020-03-24,72,NA,72,77.3,NA,NA
2020-03-25,89,NA,89,74.6,NA,NA
2020-03-26,64,NA,64,75,NA,NA
2020-03-27,78,NA,78,80.1,NA,NA
2020-03-28,60,NA,60,79.1,NA,NA
2020-03-29,68,NA,68,81.7,NA,NA
2020-03-30,81,NA,81,82,NA,NA
2020-03-31,73,NA,73,85.2,NA,NA
2020-04-01,120,NA,120,88.8,NA,NA
2020-04-02,86,NA,86,94.5,NA,NA
2020-04-03,98,NA,98,99,NA,NA
2020-04-04,92,NA,92,104,NA,NA
2020-04-05,96,NA,96,115.9,NA,NA
2020-04-06,114,NA,114,118.1,NA,NA
2020-04-07,117,NA,117,126.5,NA,NA
2020-04-08,113,NA,113,135.6,NA,NA
2020-04-09,131,NA,131,141.6,NA,NA
2020-04-10,192,NA,192,151.2,NA,NA
2020-04-11,142,NA,142,158.6,NA,NA
2020-04-12,170,NA,170,166.1,NA,NA
2020-04-13,189,NA,189,177.5,NA,NA
2020-04-14,152,NA,152,187.2,NA,NA
2020-04-15,192,NA,192,205.5,NA,NA
2020-04-16,188,NA,188,214.6,NA,NA
2020-04-17,192,NA,192,221.5,NA,NA
2020-04-18,227,NA,227,228.7,NA,NA
2020-04-19,228,NA,228,243.6,NA,NA
2020-04-20,375,NA,375,258.7,NA,NA
2020-04-21,233,NA,233,268,NA,NA
2020-04-22,239,NA,239,283.4,NA,NA
2020-04-23,261,NA,261,296.4,NA,NA
2020-04-24,301,NA,301,305,NA,NA
2020-04-25,343,NA,343,309.8,NA,NA
2020-04-26,281,NA,281,352.9,NA,NA
2020-04-27,346,NA,346,371.4,NA,NA
2020-04-28,357,NA,357,386.4,NA,NA
2020-04-29,314,NA,314,400.6,NA,NA
2020-04-30,423,NA,423,414,NA,NA
2020-05-01,664,NA,664,428.1,NA,NA
2020-05-02,424,NA,424,432.2,NA,NA
2020-05-03,411,NA,411,436.1,NA,NA
2020-05-04,443,NA,443,445,NA,NA
2020-05-05,477,NA,477,461.7,NA,NA
2020-05-06,422,NA,422,433.7,NA,NA
2020-05-07,387,NA,387,427.6,NA,NA
2020-05-08,396,NA,396,418.9,NA,NA
2020-05-09,403,NA,403,408.9,NA,NA
2020-05-10,590,NA,590,400.9,NA,NA
2020-05-11,384,NA,384,391,NA,NA
2020-05-12,363,NA,363,382.2,NA,NA
2020-05-13,324,NA,324,373.5,NA,NA
2020-05-14,343,NA,343,361.3,NA,NA
2020-05-15,397,NA,397,337.7,NA,NA
2020-05-16,323,NA,323,324.9,NA,NA
2020-05-17,299,NA,299,314.9,NA,NA
2020-05-18,309,NA,309,306.9,NA,NA
2020-05-19,281,NA,281,292.3,NA,NA
2020-05-20,354,NA,354,281.5,NA,NA
2020-05-21,256,NA,256,271.2,NA,NA
2020-05-22,263,NA,263,261.3,NA,NA
2020-05-23,244,NA,244,253.4,NA,NA
2020-05-24,197,NA,197,247.9,NA,NA
2020-05-25,289,NA,289,232,NA,NA
2020-05-26,220,NA,220,224.1,NA,NA
2020-05-27,200,NA,200,232,NA,NA
2020-05-28,230,NA,230,229.8,NA,NA
2020-05-29,226,NA,226,233,NA,NA
2020-05-30,195,NA,195,221.6,NA,NA
2020-05-31,177,NA,177,221,NA,NA
2020-06-01,342,NA,342,220.7,NA,NA
2020-06-02,222,NA,222,214.8,NA,NA
2020-06-03,229,NA,229,212.3,NA,NA
2020-06-04,175,NA,175,213.5,NA,NA
2020-06-05,214,NA,214,220,NA,NA
2020-06-06,197,NA,197,205.7,NA,NA
2020-06-07,171,NA,171,203.5,NA,NA
2020-06-08,201,NA,201,200.7,NA,NA
2020-06-09,207,NA,207,199.3,NA,NA
2020-06-10,242,NA,242,202.4,NA,NA
2020-06-11,199,NA,199,200.8,NA,NA
2020-06-12,200,NA,200,199,NA,NA
2020-06-13,201,NA,201,197,NA,NA
2020-06-14,161,NA,161,194.5,NA,NA
2020-06-15,245,NA,245,189.5,NA,NA
2020-06-16,181,NA,181,184.8,NA,NA
2020-06-17,153,NA,153,182.2,NA,NA
2020-06-18,181,NA,181,178.4,NA,NA
2020-06-19,182,NA,182,178.7,NA,NA
2020-06-20,192,NA,192,170.4,NA,NA
2020-06-21,152,NA,152,168.8,NA,NA
2020-06-22,174,NA,174,168.3,NA,NA
2020-06-23,163,NA,163,165.2,NA,NA
2020-06-24,164,NA,164,161.2,NA,NA
2020-06-25,162,NA,162,159.8,NA,NA
2020-06-26,165,NA,165,167.9,NA,NA
2020-06-27,148,NA,148,165.4,NA,NA
2020-06-28,150,NA,150,163.8,NA,NA
2020-06-29,142,NA,142,159.8,NA,NA
2020-06-30,178,NA,178,159,NA,NA
2020-07-01,233,NA,233,156.4,NA,NA
2020-07-02,149,NA,149,157.4,NA,NA
2020-07-03,147,NA,147,157.1,NA,NA
2020-07-04,124,NA,124,157.2,NA,NA
2020-07-05,154,NA,154,162.1,NA,NA
2020-07-06,139,NA,139,151.9,NA,NA
2020-07-07,158,NA,158,152.5,NA,NA
2020-07-08,147,NA,147,151,NA,NA
2020-07-09,143,NA,143,151,NA,NA
2020-07-10,227,NA,227,151.7,NA,NA
2020-07-11,131,NA,131,152,NA,NA
2020-07-12,155,NA,155,148.8,NA,NA
2020-07-13,132,NA,132,145.9,NA,NA
2020-07-14,124,NA,124,144.5,NA,NA
2020-07-15,161,NA,161,138.9,NA,NA
2020-07-16,142,NA,142,137.6,NA,NA
2020-07-17,126,NA,126,131.6,NA,NA
2020-07-18,118,NA,118,131.5,NA,NA
2020-07-19,129,NA,129,133,NA,NA
2020-07-20,171,NA,171,128.2,NA,NA
2020-07-21,118,NA,118,124.3,NA,NA
2020-07-22,95,NA,95,123.4,NA,NA
2020-07-23,131,NA,131,122.1,NA,NA
2020-07-24,139,NA,139,117.2,NA,NA
2020-07-25,113,NA,113,111.5,NA,NA
2020-07-26,103,NA,103,111.9,NA,NA
2020-07-27,117,NA,117,117.4,NA,NA
2020-07-28,105,NA,105,113.2,NA,NA
2020-07-29,80,NA,80,111.3,NA,NA
2020-07-30,114,NA,114,109.4,NA,NA
2020-07-31,122,NA,122,110.6,NA,NA
2020-08-01,150,NA,150,106.7,NA,NA
2020-08-02,89,NA,89,105,NA,NA
2020-08-03,120,NA,120,107.6,NA,NA
2020-08-04,94,NA,94,105.3,NA,NA
2020-08-05,115,NA,115,105.7,NA,NA
2020-08-06,78,NA,78,99.6,NA,NA
2020-08-07,88,NA,88,100.6,NA,NA
2020-08-08,106,NA,106,96.7,NA,NA
2020-08-09,91,NA,91,96.6,NA,NA
2020-08-10,126,NA,126,95.5,NA,NA
2020-08-11,89,NA,89,97.2,NA,NA
2020-08-12,99,NA,99,99.5,NA,NA
2020-08-13,81,NA,81,98.5,NA,NA
2020-08-14,93,NA,93,101.2,NA,NA
2020-08-15,104,NA,104,102.3,NA,NA
2020-08-16,95,NA,95,102.1,NA,NA
2020-08-17,111,NA,111,100.4,NA,NA
2020-08-18,96,NA,96,101.3,NA,NA
2020-08-19,118,NA,118,100.5,NA,NA
2020-08-20,137,NA,137,100.2,NA,NA
2020-08-21,87,NA,87,98.9,NA,NA
2020-08-22,82,NA,82,96.6,NA,NA
2020-08-23,90,NA,90,96.1,NA,NA
2020-08-24,85,NA,85,90.9,NA,NA
2020-08-25,101,NA,101,84.9,NA,NA
2020-08-26,82,NA,82,86,NA,NA
2020-08-27,88,NA,88,90.9,NA,NA
2020-08-28,91,NA,91,90.7,NA,NA
2020-08-29,66,NA,66,90.9,NA,NA
2020-08-30,NA,77,77,88,77,80
2020-08-31,NA,98,98,88.3,97,100
2020-09-01,NA,131,131,87.9,130,134
