"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-15,1,NA,1,7,NA,NA
2020-03-22,2,NA,2,9.42857142857143,NA,NA
2020-03-29,2,NA,2,12.625,NA,NA
2020-04-05,7,NA,7,17.8888888888889,NA,NA
2020-04-12,14,NA,14,24.5,NA,NA
2020-04-19,16,NA,16,28.6,NA,NA
2020-04-26,24,NA,24,32.8,NA,NA
2020-05-03,35,NA,35,39.1,NA,NA
2020-05-10,60,NA,60,42.2,NA,NA
2020-05-17,84,NA,84,43.9,NA,NA
2020-05-24,42,NA,42,44.9,NA,NA
2020-05-31,44,NA,44,45.6,NA,NA
2020-06-07,65,NA,65,44.3,NA,NA
2020-06-14,38,NA,38,40.4,NA,NA
2020-06-21,31,NA,31,33.8,NA,NA
2020-06-28,26,NA,26,31,NA,NA
2020-07-05,31,NA,31,28,NA,NA
2020-07-12,22,NA,22,22.8,NA,NA
2020-07-19,21,NA,21,19.9,NA,NA
2020-07-26,18,NA,18,17.6,NA,NA
2020-08-02,14,NA,14,16.4,NA,NA
2020-08-09,14,NA,14,14.1,NA,NA
2020-08-16,13,NA,13,12.7,NA,NA
2020-08-23,9,NA,9,11.1,NA,NA
2020-08-30,NA,8,8,10.2,7,12
2020-09-06,NA,14,14,9.7,13,20
2020-09-13,NA,8,8,9.4,7,14
2020-09-20,NA,8,8,9.1,6,14
2020-09-27,NA,5,5,9.11111111111111,2,12
2020-10-04,NA,9,9,9.25,5,18
2020-10-11,NA,9,9,8.57142857142857,4,20
2020-10-18,NA,11,11,8.66666666666667,5,30
2020-10-25,NA,10,10,8.8,2.97500000000022,31
