"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-15,5,NA,5,11.25,NA,NA
2020-03-22,14,NA,14,17.5,NA,NA
2020-03-29,19,NA,19,29,NA,NA
2020-04-05,32,NA,32,41.5,NA,NA
2020-04-12,51,NA,51,52.75,NA,NA
2020-04-19,64,NA,64,60.75,NA,NA
2020-04-26,64,NA,64,68.5,NA,NA
2020-05-03,64,NA,64,77.75,NA,NA
2020-05-10,82,NA,82,76.5,NA,NA
2020-05-17,101,NA,101,75,NA,NA
2020-05-24,59,NA,59,74,NA,NA
2020-05-31,58,NA,58,61.75,NA,NA
2020-06-07,78,NA,78,58.5,NA,NA
2020-06-14,52,NA,52,56,NA,NA
2020-06-21,46,NA,46,49,NA,NA
2020-06-28,48,NA,48,48,NA,NA
2020-07-05,50,NA,50,45,NA,NA
2020-07-12,48,NA,48,42.5,NA,NA
2020-07-19,34,NA,34,39.5,NA,NA
2020-07-26,38,NA,38,38.75,NA,NA
2020-08-02,38,NA,38,38,NA,NA
2020-08-09,45,NA,45,35.5,NA,NA
2020-08-16,31,NA,31,33.25,NA,NA
2020-08-23,28,NA,28,30.25,NA,NA
2020-08-30,29,NA,29,28,NA,NA
2020-09-06,33,NA,33,29.75,NA,NA
2020-09-13,22,NA,22,28.25,NA,NA
2020-09-20,NA,35,35,27.5,35,35
2020-09-27,NA,23,23,28.25,23,24
2020-10-04,NA,30,30,26.5,30,33
2020-10-11,NA,25,25,30,22,30
2020-10-18,NA,28,28,35.75,22,36
2020-10-25,NA,37,37,44.5,28,49
2020-11-01,NA,53,53,49.75,39,73
2020-11-08,NA,60,60,54,41,89
2020-11-15,NA,49,49,54.5,26,90
