"estimativa","ic.inf","ic.sup","data"
1.97612910632502,0.907067309963998,-33.7545327025317,2020-02-03
2.6961864068088,1.16489913059922,-11.8506299379327,2020-02-07
3.40499962465158,1.39282665886463,-9.05405364125072,2020-02-13
4.10844090001354,1.60063255633221,-8.0548730612666,2020-02-14
4.80888178526935,1.79343519708287,-7.59679427954314,2020-02-15
3.32657102360828,1.61832288355423,-200.451072883139,2020-02-17
3.27662679016238,1.68373580990783,37.957426797145,2020-02-18
3.85307806339129,1.91108211367295,341.36022313724,2020-02-23
5.42991995244995,2.34263152124849,-18.461396849785,2020-02-24
11.0715622764876,3.16488755541811,-7.49429866698848,2020-02-27
11.7658170447033,3.29247397084658,-7.57194762497927,2020-03-02
12.4599484195393,3.4167283950627,-7.65274417053995,2020-03-05
11.0715622764876,3.37675786645367,-8.77770263726468,2020-03-06
9.49731867674693,3.28683317916315,-10.8758456415361,2020-03-07
9.50889775468421,3.35990522090682,-11.6689505236703,2020-03-08
10.7938204813565,3.58443817024464,-10.8262754279561,2020-03-09
14.3104987844248,3.99230469033638,-9.10890523455794,2020-03-10
18.010269615172,4.31603426081649,-8.33798160148287,2020-03-11
11.9393606151735,3.92004169803988,-11.5511544866011,2020-03-12
8.23706794283867,3.48588115146225,-23.4184319125776,2020-03-13
6.61463928931233,3.22696613064638,-167.469497903523,2020-03-14
7.18796452530737,3.43458479803599,-86.2481560200965,2020-03-15
10.5716087787065,4.16241832362024,-19.908154817542,2020-03-16
15.6209960308487,4.87954318249594,-13.0928188855356,2020-03-17
15.6737362346085,4.98217502515667,-13.7706941644099,2020-03-18
14.1002374905712,4.8753569036615,-15.9381036906766,2020-03-19
14.0892671586073,4.94414509071319,-16.7222000696999,2020-03-20
16.1605550778033,5.26063014084701,-15.1718745197788,2020-03-21
16.2446395424277,5.36233552475962,-15.8805857614346,2020-03-22
15.4668306065365,5.34056947895979,-17.3809930669258,2020-03-24
18.3405477243638,5.72057387018401,-15.2829852968754,2020-03-25
24.8582808326119,6.30860278749864,-12.8495503297639,2020-03-26
40.8905923460164,7.09015599761428,-10.8705903745507,2020-03-27
34.7668955965603,6.93490049689758,-11.5589868908485,2020-03-28
25.1896745555686,6.50690146332529,-13.5005598787109,2020-03-31
20.9825368698732,6.24765979807345,-15.5056885898267,2020-04-01
19.7592285117119,6.19973412082377,-16.7164836421006,2020-04-02
23.4194860954857,6.59242846779337,-15.1333083521408,2020-04-03
25.4558607971238,6.82497283336463,-14.756758673585,2020-04-04
24.8756153462402,6.85239260186633,-15.3027865317157,2020-04-05
26.8425775344977,7.05860907435661,-14.9268026262331,2020-04-06
27.4994284900052,7.16739245755276,-15.0080180873031,2020-04-09
31.5519853988866,7.49142575143478,-14.2935011286749,2020-04-10
30.4916485410389,7.49472150778886,-14.7716257852887,2020-04-11
