"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-18,1,NA,1,1.16666666666667,NA,NA
2020-03-25,2,NA,2,1.14285714285714,NA,NA
2020-03-26,1,NA,1,1.25,NA,NA
2020-03-29,1,NA,1,1.22222222222222,NA,NA
2020-03-31,1,NA,1,1.2,NA,NA
2020-04-04,1,NA,1,1.3,NA,NA
2020-04-09,1,NA,1,1.2,NA,NA
2020-04-11,2,NA,2,1.2,NA,NA
2020-04-18,1,NA,1,1.2,NA,NA
2020-04-19,1,NA,1,1.3,NA,NA
2020-04-21,2,NA,2,1.4,NA,NA
2020-04-24,1,NA,1,1.6,NA,NA
2020-04-25,1,NA,1,1.6,NA,NA
2020-04-27,1,NA,1,1.7,NA,NA
2020-04-28,2,NA,2,1.7,NA,NA
2020-04-29,2,NA,2,1.7,NA,NA
2020-04-30,3,NA,3,1.7,NA,NA
2020-05-02,2,NA,2,1.9,NA,NA
2020-05-04,2,NA,2,2,NA,NA
2020-05-05,1,NA,1,2.1,NA,NA
2020-05-08,2,NA,2,2,NA,NA
2020-05-09,1,NA,1,2,NA,NA
2020-05-10,3,NA,3,2,NA,NA
2020-05-12,2,NA,2,2.1,NA,NA
2020-05-13,3,NA,3,2.2,NA,NA
2020-05-14,1,NA,1,2.3,NA,NA
2020-05-15,3,NA,3,2.4,NA,NA
2020-05-19,2,NA,2,2.2,NA,NA
2020-05-20,3,NA,3,2.1,NA,NA
2020-05-21,2,NA,2,2,NA,NA
2020-05-22,3,NA,3,2.1,NA,NA
2020-05-24,2,NA,2,2.1,NA,NA
2020-05-25,1,NA,1,2.1,NA,NA
2020-05-26,1,NA,1,1.9,NA,NA
2020-05-27,2,NA,2,1.7,NA,NA
2020-05-28,2,NA,2,1.9,NA,NA
2020-05-29,3,NA,3,1.8,NA,NA
2020-05-30,3,NA,2,2.1,NA,NA
2020-05-31,NA,1,1,2.4,1,2
2020-06-01,NA,0,0,2.7,0,1
2020-06-02,NA,5,5,2.8,5,6
2020-06-03,NA,1,1,2.7,1,2
2020-06-04,NA,4,4,2.7,4,5
2020-06-05,NA,4,4,2.9,4,5
2020-06-06,NA,5,5,3,5,7
2020-06-07,NA,3,3,2.8,3,5
2020-06-08,NA,2,2,2.9,2,4
2020-06-09,NA,2,2,2.7,2,4
2020-06-10,NA,3,3,2.6,3,5
2020-06-11,NA,1,1,2.4,1,3
2020-06-12,NA,3,3,2.4,3,5
2020-06-13,NA,2,2,2.9,2,4
2020-06-14,NA,2,2,3.3,2,4
2020-06-15,NA,3,3,3.3,3,5
2020-06-16,NA,3,3,3.4,3,6
2020-06-17,NA,3,3,3.4,3,6
2020-06-18,NA,7,7,3.4,7,10
2020-06-19,NA,6,6,3.5,6,9
2020-06-20,NA,3,3,3.5,3,6
2020-06-21,NA,2,2,3.5,2,5
2020-06-22,NA,3,3,3.7,2,6
2020-06-23,NA,2,2,3.2,1,5
2020-06-24,NA,3,3,3,2,6
2020-06-25,NA,3,3,3.1,2,7
2020-06-26,NA,3,3,3.6,2,7
2020-06-27,NA,5,5,3.7,3,8
2020-06-28,NA,2,2,3.9,0,6
2020-06-29,NA,4,4,4.1,2,9
2020-06-30,NA,4,4,4.2,1,9
2020-07-01,NA,7,7,4.3,4,13
2020-07-02,NA,4,4,4.2,1,10
2020-07-03,NA,4,4,4.4,0,10
2020-07-04,NA,5,5,4.44444444444444,1,12
2020-07-05,NA,4,4,4.5,0,11
2020-07-06,NA,4,4,4.14285714285714,0,12
2020-07-07,NA,4,4,4.16666666666667,0,12
2020-07-08,NA,4,4,4.2,0,12
