"estimativa","ic.inf","ic.sup","data"
2.36587721655135,1.13216354552032,-178.975162213061,2020-04-22
2.89948423151668,1.35833956966341,-37.6933456973317,2020-04-23
3.89239287234912,1.66596833914751,-13.4048398786636,2020-04-27
4.53974741891155,1.86677597191026,-11.5675509502881,2020-04-28
5.62377241598956,2.12505253734492,-9.18906237981164,2020-04-30
7.59725188519427,2.4646592908141,-7.22204390570707,2020-05-02
8.29268866473311,2.61451127099699,-7.24986282806073,2020-05-03
8.98777134670484,2.75892758321723,-7.2957312196325,2020-05-04
8.17680956802078,2.75599450711412,-8.66830942960775,2020-05-05
8.18572370095655,2.8325539271967,-9.42949152888466,2020-05-07
8.82739469448033,2.98212500035366,-9.39169798330699,2020-05-08
10.2614089819384,3.21090608236565,-8.71833488831063,2020-05-09
11.0715622764876,3.37675786645367,-8.77770263726468,2020-05-10
10.8579169341379,3.42746975072449,-9.42930392932942,2020-05-11
11.4988118043812,3.56044664375758,-9.47096598225473,2020-05-12
10.0298926582782,3.48459362717431,-11.6096637167235,2020-05-13
7.36534357221642,3.17765455849783,-24.1685583383083,2020-05-14
6.43709132974181,3.06001787140826,-70.2660867896725,2020-05-15
6.43709132974168,3.13722397971451,-157.260106357799,2020-05-16
7.57481144351888,3.48379908436237,-46.0663113406656,2020-05-17
9.18631262454356,3.8961746209805,-26.3385977715013,2020-05-18
9.83143258350854,4.09020623726133,-24.8743284704147,2020-05-19
10.9172643120657,4.35822946075896,-21.9607389010847,2020-05-20
12.515474214323,4.6819589815382,-18.7995298243656,2020-05-21
13.2372530491079,4.86652753267534,-18.5637312847398,2020-05-22
12.9226439434742,4.9035655592227,-20.5536882241168,2020-05-24
13.1539759479983,5.02076766036733,-21.4362457838122,2020-05-25
11.4799636548472,4.83554156019712,-31.1826129927231,2020-05-26
10.4118834522442,4.71766901865815,-51.6868761450687,2020-05-27
11.5831312911942,5.0246900730719,-38.6121263107235,2020-05-29
14.455049767652,5.58692088923207,-24.8239985992856,2020-05-30
19.3973900741302,6.30106664234301,-18.0665869462905,2020-05-31
20.2296079761235,6.47917204450034,-18.0996462171151,2020-06-01
15.9082974585389,6.02822004055914,-25.0695856519873,2020-06-02
13.7438294557248,5.76432737784279,-36.1600696027819,2020-06-03
14.0510046409546,5.89806600699242,-37.1432369064849,2020-06-04
15.8562961771544,6.28068177202971,-30.4474536079377,2020-06-05
20.830632311684,7.02462754400717,-21.6608551619387,2020-06-06
32.1555550071432,8.06151782288085,-16.1978285515553,2020-06-07
41.0639006266298,8.59920421339697,-14.8149115462192,2020-06-08
44.6340140899862,8.81256890993089,-14.579799745967,2020-06-09
37.8095233670241,8.56276196109831,-15.6744296487835,2020-06-10
26.8116997021677,7.8998122460634,-19.2799746497863,2020-06-11
20.5466339651096,7.31990068406674,-25.5637795691115,2020-06-12
19.5068945807405,7.25206037518022,-28.4057919102498,2020-06-13
20.6719435712157,7.48256502091823,-27.2121532536452,2020-06-14
25.4817591540394,8.12219706219257,-22.4633173867665,2020-06-15
31.1849474826907,8.70813853767349,-19.7588752478013,2020-06-16
30.6970711643171,8.73815963311907,-20.3264787720553,2020-06-17
31.4160456414576,8.86918916166974,-20.4075846343909,2020-06-18
30.9868627637281,8.90622714614556,-20.9856893102581,2020-06-19
34.0114099087176,9.20419561227563,-20.0942640508032,2020-06-20
40.9536135599079,9.71690862846566,-18.5133772641523,2020-06-21
48.2241340762119,10.1454057179961,-17.5311102564153,2020-06-22
58.0474898003962,10.5792168570691,-16.6590235860066,2020-06-23
44.8848934241211,10.0992869005129,-18.3810594012039,2020-06-24
45.5451008258643,10.190088655852,-18.4607476239834,2020-06-25
46.2053063063982,10.2802869350304,-18.5401781429612,2020-06-26
51.7266437121835,10.5846469181567,-17.9320103701281,2020-06-27
76.5633847139472,11.39987550076,-16.2422633734973,2020-06-28
71.7873435636462,11.3341188612967,-16.5735582153225,2020-06-29
78.0563691122362,11.5271055845962,-16.36651780227,2020-07-01
60.3411278246532,11.0964462684342,-17.5633624529013,2020-07-02
43.3746612972965,10.4087038813492,-20.0351126071075,2020-07-03
32.1723619567728,9.67113078894502,-24.2908962419155,2020-07-04
27.7894880910579,9.29618923924074,-28.1495532767153,2020-07-06
30.7612656089752,9.67874380732648,-26.154389135794,2020-07-07
38.9543075197582,10.4420144236594,-22.5366191456647,2020-07-10
44.3034013991659,10.87163855801,-21.3703079851754,2020-07-11
41.8314065872046,10.7827080785467,-22.2801831343046,2020-07-13
38.4083492421123,10.603079069779,-23.7024859136522,2020-07-14
37.8576655891059,10.6266759549437,-24.2583371466327,2020-07-15
44.0101155099418,11.1322751184381,-22.5518926232261,2020-07-16
35.9190322424423,10.6058516830035,-25.9365747779947,2020-07-17
32.8737258104616,10.3926565543425,-28.3060950563847,2020-07-18
32.6755184004053,10.4411253085746,-28.9745176305261,2020-07-19
35.0527156222097,10.7432617527164,-27.7969494915531,2020-07-20
35.8919273747439,10.9106295878393,-27.867820632244,2020-07-21
30.2806431359881,10.3996947017068,-33.2744750522213,2020-07-22
29.625014875372,10.3907872099827,-34.8751521676808,2020-07-23
29.1050289679744,10.4031633450529,-36.5585499506526,2020-07-24
34.6191061033531,11.1177053173099,-31.1233701772639,2020-07-25
38.8819798363231,11.5991959512346,-28.7886122032333,2020-07-26
42.8162301396568,11.9970606521154,-27.3168315727606,2020-07-27
60.1403859033755,13.125325555998,-23.3054155867211,2020-07-28
65.9035853707485,13.4422843483478,-22.7156158461498,2020-07-29
57.2305151411444,13.1046138343048,-24.191165756212,2020-07-30
