date,observed,estimate,upper,lower,type
2020-03-08,0,0,0,0,covid
2020-03-09,0,0,0,0,covid
2020-03-10,0,0,0,0,covid
2020-03-11,0,0,0,0,covid
2020-03-12,0,0,0,0,covid
2020-03-13,0,0,0,0,covid
2020-03-14,0,0,0,0,covid
2020-03-15,1,1,1,1,covid
2020-03-16,1,1,1,1,covid
2020-03-17,1,1,1,1,covid
2020-03-18,1,1,1,1,covid
2020-03-19,3,3,3,3,covid
2020-03-20,7,7,7,7,covid
2020-03-21,8,8,8,8,covid
2020-03-22,10,10,10,10,covid
2020-03-23,13,13,13,13,covid
2020-03-24,15,15,15,15,covid
2020-03-25,14,14,14,14,covid
2020-03-26,20,20,20,20,covid
2020-03-27,23,23,23,23,covid
2020-03-28,28,28,28,28,covid
2020-03-29,34,34,34,34,covid
2020-03-30,40,40,40,40,covid
2020-03-31,42,42,42,42,covid
2020-04-01,46,46,46,46,covid
2020-04-02,44,44,44,44,covid
2020-04-03,46,46,46,46,covid
2020-04-04,48,48,48,48,covid
2020-04-05,48,48,48,48,covid
2020-04-06,47,47,47,47,covid
2020-04-07,47,47,47,47,covid
2020-04-08,51,51,51,51,covid
2020-04-09,49,49,49,49,covid
2020-04-10,46,46,46,46,covid
2020-04-11,46,46,46,46,covid
2020-04-12,44,44,44,44,covid
2020-04-13,46,46,46,46,covid
2020-04-14,41,41,41,41,covid
2020-04-15,44,44,44,44,covid
2020-04-16,43,43,43,43,covid
2020-04-17,44,44,46,44,covid
2020-04-18,44,44,46,44,covid
2020-04-19,45,45,47,45,covid
2020-04-20,48,48,51,48,covid
2020-04-21,53,53,59,53,covid
2020-04-22,55,55,62,55,covid
2020-04-23,50,50,61,50,covid
2020-04-24,47,47,64,47,covid
2020-04-25,43,43,65,43,covid
2020-04-26,42,42,69,42,covid
2020-04-27,45,45,74,45,covid
2020-04-28,48,48,84,48,covid
2020-04-29,49,49,91,49,covid
2020-04-30,47,47,96,47,covid
2020-05-01,42,42,93,42,covid
2020-05-02,43,43,96,43,covid
2020-05-03,46,46,108,46,covid
2020-05-04,51,51,119,51,covid
2020-05-05,50,50,123,50,covid
2020-05-06,50,50,129,50,covid
2020-05-07,47,47,134,47,covid
2020-05-08,48,48,138,48,covid
2020-05-09,45,45,139,45,covid
2020-05-10,46,46,144,46,covid
2020-05-11,47,47,153,47,covid
2020-05-12,47,47,159,47,covid
2020-05-13,47,47,159,47,covid
2020-05-14,46,46,162,46,covid
2020-05-15,46,46,171,46,covid
2020-05-16,48,48,178,48,covid
2020-05-17,47,47,189,47,covid
2020-05-18,47,48,199,47,covid
2020-05-19,49,51,205,49,covid
2020-05-20,58,60,225,58,covid
2020-03-08,13,13,13,13,srag
2020-03-09,16,16,16,16,srag
2020-03-10,15,15,15,15,srag
2020-03-11,19,19,19,19,srag
2020-03-12,24,24,24,24,srag
2020-03-13,27,27,27,27,srag
2020-03-14,29,29,29,29,srag
2020-03-15,33,33,33,33,srag
2020-03-16,34,34,34,34,srag
2020-03-17,35,35,35,35,srag
2020-03-18,40,40,40,40,srag
2020-03-19,44,44,44,44,srag
2020-03-20,63,63,63,63,srag
2020-03-21,73,73,73,73,srag
2020-03-22,85,85,85,85,srag
2020-03-23,108,108,108,108,srag
2020-03-24,124,124,124,124,srag
2020-03-25,120,120,120,120,srag
2020-03-26,138,138,138,138,srag
2020-03-27,143,143,143,143,srag
2020-03-28,144,144,144,144,srag
2020-03-29,163,163,163,163,srag
2020-03-30,176,176,176,176,srag
2020-03-31,179,179,179,179,srag
2020-04-01,189,189,189,189,srag
2020-04-02,186,186,186,186,srag
2020-04-03,199,199,199,199,srag
2020-04-04,200,200,200,200,srag
2020-04-05,197,197,197,197,srag
2020-04-06,202,202,202,202,srag
2020-04-07,187,187,187,187,srag
2020-04-08,196,196,196,196,srag
2020-04-09,196,196,196,196,srag
2020-04-10,187,187,187,187,srag
2020-04-11,189,189,189,189,srag
2020-04-12,192,192,192,192,srag
2020-04-13,199,199,199,199,srag
2020-04-14,187,187,187,187,srag
2020-04-15,191,191,191,191,srag
2020-04-16,194,194,194,194,srag
2020-04-17,189,189,189,189,srag
2020-04-18,188,188,188,188,srag
2020-04-19,190,190,190,190,srag
2020-04-20,192,192,192,192,srag
2020-04-21,202,202,202,202,srag
2020-04-22,212,212,212,212,srag
2020-04-23,192,192,193,192,srag
2020-04-24,189,189,192,189,srag
2020-04-25,185,185,195,185,srag
2020-04-26,186,186,199,186,srag
2020-04-27,204,204,223,204,srag
2020-04-28,207,207,232,207,srag
2020-04-29,213,213,243,213,srag
2020-04-30,217,217,249,217,srag
2020-05-01,203,203,246,203,srag
2020-05-02,200,200,246,200,srag
2020-05-03,205,205,259,205,srag
2020-05-04,215,215,271,215,srag
2020-05-05,213,213,279,213,srag
2020-05-06,211,211,285,211,srag
2020-05-07,213,213,295,213,srag
2020-05-08,200,200,286,200,srag
2020-05-09,179,179,272,179,srag
2020-05-10,181,181,279,181,srag
2020-05-11,194,194,302,194,srag
2020-05-12,196,196,306,196,srag
2020-05-13,203,203,324,203,srag
2020-05-14,210,210,338,210,srag
2020-05-15,213,213,345,213,srag
2020-05-16,208,208,351,208,srag
2020-05-17,205,206,351,205,srag
2020-05-18,218,220,372,218,srag
2020-05-19,228,231,396,228,srag
2020-05-20,242,245,418,242,srag
2020-05-21,247,250,440,247,srag
2020-05-22,248,255,457,248,srag
2020-05-23,254,262,477,254,srag
2020-05-24,273,287,514,273,srag
2020-05-25,277,298,537,277,srag
