"t_start","t_end","Mean.R","Std.R","Quantile.0.025.R","Quantile.0.05.R","Quantile.0.25.R","Median.R","Quantile.0.75.R","Quantile.0.95.R","Quantile.0.975.R","data"
15,22,0.764382575342045,0.287586614736775,0.30988494322776,0.360021345115269,0.556295654040942,0.728872890866004,0.932283028505181,1.29199982717108,1.42416192483505,2020-01-19
22,29,1.5618293674983,0.494066685539414,0.753742373595875,0.849456353154399,1.20931440356965,1.50773760389264,1.85736331172041,2.45103596132107,2.67283932967986,2020-01-26
29,36,1.06387880424957,0.308280188778857,0.552145902637143,0.614714002035785,0.843733208007219,1.03321303634694,1.25042808395405,1.6185943377258,1.74728432350137,2020-02-02
36,43,0.974177886842271,0.327287276813489,0.441320087774816,0.50696567538586,0.73883921868562,0.938332093708202,1.17088747206463,1.56424479683816,1.70938074210131,2020-02-09
43,50,1.5086923280452,0.406108076568013,0.819445325866756,0.909732558146891,1.21983119383152,1.47184483370801,1.75805052384538,2.23154301521341,2.40533377988664,2020-02-16
50,57,1.13097500470946,0.275384997190428,0.658932564504723,0.720916130987079,0.935261502738026,1.10857458607367,1.30205118941702,1.61973587946321,1.7329167206124,2020-02-23
57,64,1.28295416658806,0.270117773411274,0.808482575950647,0.873553681583531,1.0931159789031,1.26342040266474,1.4535752593336,1.75658129330458,1.86242953711995,2020-03-01
64,71,1.06533331323265,0.212178985358634,0.690281023889464,0.74182467582623,0.916124053822471,1.05164322714881,1.19951143354962,1.43520375385321,1.52038702872553,2020-03-08
71,78,1.74668163828549,0.248955364811388,1.29494439689558,1.36084934089357,1.57322867812877,1.73486287514577,1.90746212665633,2.17835267544706,2.26998813691002,2020-03-15
78,85,1.47990867533827,0.163474794485391,1.1816262706667,1.22611788315879,1.36614876686721,1.47139023588739,1.58516475204379,1.76116082448703,1.82225401731582,2020-03-22
85,92,1.18976787678346,0.107266105292333,0.990198449506331,1.01998992331271,1.11540370047297,1.18597706041258,1.25981856321243,1.37269620870754,1.41114132198363,2020-03-29
92,99,1.06872892826241,0.0882515561590404,0.901846139621325,0.927436417213997,1.00785527418068,1.0665196514091,1.1271647335292,1.21760287955341,1.24826041885725,2020-04-05
99,106,0.94041254847607,0.0795077114329583,0.791415757495414,0.813932496134292,0.885297045381891,0.93779491641349,0.992608513754807,1.07491304652178,1.10258206038628,2020-04-12
106,113,0.965903339240664,0.086286838830551,0.805261754762033,0.829185019244981,0.906016890415667,0.963107394591944,1.02277302834876,1.11309566782508,1.14249983383874,2020-04-19
113,120,1.08299058914486,0.0914133999784495,0.911398139788609,0.93719794281391,1.01996530263248,1.08036259447328,1.14373015106798,1.23667923972406,1.27047068208201,2020-04-26
120,127,1.11225064620286,0.0870562468215853,0.948744549107614,0.972860545996381,1.05260809627042,1.11007482419588,1.16918151211608,1.25907076407868,1.28878939684355,2020-05-03
127,134,1.12828684531142,0.0811284595407885,0.974773142267113,0.998520663750959,1.07286977626183,1.12633705078522,1.18165218695001,1.2643996028378,1.29305712771693,2020-05-10
134,141,1.15807392126852,0.0762784645684576,1.01342752844116,1.03611178458294,1.10589183516133,1.15634185587417,1.20854229135611,1.28649612588005,1.31249119469339,2020-05-17
141,148,1.09294495137563,0.0666038987275538,0.966321064683538,0.986338542516963,1.04733859947646,1.09134418224234,1.13684505867856,1.20503663290876,1.22763316681933,2020-05-24
148,155,1.04411289988515,0.0607861292843761,0.928337368676534,0.945883856097771,1.00259219327464,1.04271507127752,1.08452092409245,1.14624090468058,1.16761404632676,2020-05-31
155,162,1.26219417865774,0.0652263994717848,1.13737497001321,1.15702702493137,1.21757702945018,1.26111089944159,1.30527298244067,1.37166397487508,1.3926466209858,2020-06-07
162,169,1.11415765584902,0.054968563577991,1.0105116751315,1.02641719667078,1.07650690284229,1.1125232126344,1.15000961584729,1.20757838458987,1.22678518406601,2020-06-14
169,176,1.03422875971195,0.0453214801467068,0.94715506337651,0.96015527834375,1.00365156716217,1.03336914977627,1.0643800663465,1.11012769594101,1.12475422773897,2020-06-21
176,183,0.977182472625813,0.0429528524015458,0.894521537117725,0.907856704691899,0.947898435730019,0.976513794765647,1.00596372327163,1.04854662690994,1.06333451077217,2020-06-28
183,190,1.01516737896418,0.0446241951107985,0.929611270866707,0.94316020750953,0.984813124000885,1.01422596323396,1.04511470529163,1.08977983618263,1.10405503854482,2020-07-05
190,197,1.01381262210169,0.0438512846240569,0.929948717812611,0.942923004065444,0.983927823604859,1.01308940935313,1.04300416919034,1.08713585533838,1.10157038937418,2020-07-12
197,204,0.922053964003657,0.0424396403672489,0.840289643917437,0.853113120884804,0.89327302634228,0.921433095776956,0.950507547826432,0.992691927114007,1.00685974821244,2020-07-19
204,211,0.933768555491447,0.0461279594352148,0.845281716887782,0.859136950315066,0.902291737755093,0.933334272595971,0.964618159466825,1.01127431861364,1.02662776922074,2020-07-26
211,218,0.949412924464887,0.0479671904623395,0.858950130888809,0.872139695278968,0.916436366865982,0.948390323426961,0.981319837000981,1.03016055640481,1.04700190992968,2020-08-02
218,225,0.919223868180046,0.0499335318420654,0.824102639098423,0.838892336295336,0.885039785150531,0.918260163444098,0.952321030754401,1.00233116364121,1.02015070908138,2020-08-09
225,232,0.963628398167234,0.0542731687657459,0.86063938915564,0.876275250161779,0.926335091242746,0.962465185997055,0.99950457872073,1.05505326270478,1.07269670923632,2020-08-16
232,239,0.949648134326789,0.0543650586268056,0.846204524441077,0.862172574942721,0.912392032730485,0.948364923494224,0.985952664804434,1.04050490889761,1.05889643889349,2020-08-23
