"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-15,96,NA,96,NA,NA,NA
2020-03-22,124,NA,124,NA,NA,NA
2020-03-29,115,NA,115,NA,NA,NA
2020-04-05,125,NA,125,NA,NA,NA
2020-04-12,178,NA,178,NA,NA,NA
2020-04-19,304,NA,304,NA,NA,NA
2020-04-26,319,NA,319,NA,NA,NA
2020-05-03,443,NA,443,NA,NA,NA
2020-05-10,543,NA,543,NA,NA,NA
2020-05-17,697,NA,697,NA,NA,NA
2020-05-24,745,NA,745,NA,NA,NA
2020-05-31,717,NA,717,NA,NA,NA
2020-06-07,827,NA,827,NA,NA,NA
2020-06-14,721,NA,721,NA,NA,NA
2020-06-21,666,NA,666,NA,NA,NA
2020-06-28,556,NA,556,NA,NA,NA
2020-07-05,556,NA,556,NA,NA,NA
2020-07-12,482,NA,482,NA,NA,NA
2020-07-19,429,NA,429,NA,NA,NA
2020-07-26,340,NA,340,NA,NA,NA
2020-08-02,372,NA,372,NA,NA,NA
2020-08-09,319,NA,319,NA,NA,NA
2020-08-16,340,NA,340,NA,NA,NA
2020-08-23,316,NA,316,NA,NA,NA
2020-08-30,222,NA,222,NA,NA,NA
2020-09-06,223,NA,223,NA,NA,NA
2020-09-13,246,NA,246,NA,NA,NA
2020-09-20,216,NA,216,NA,NA,NA
2020-09-27,220,NA,220,NA,NA,NA
2020-10-04,256,NA,256,NA,NA,NA
2020-10-11,236,NA,236,NA,NA,NA
2020-10-18,268,NA,268,NA,NA,NA
2020-10-25,211,NA,211,NA,NA,NA
2020-11-01,216,NA,216,NA,NA,NA
2020-11-08,253,NA,253,NA,NA,NA
2020-11-15,281,NA,281,NA,NA,NA
2020-11-22,318,NA,318,NA,NA,NA
2020-11-29,312,NA,312,NA,NA,NA
2020-12-06,408,NA,408,NA,NA,NA
2020-12-13,389,NA,389,NA,NA,NA
2020-12-20,363,NA,363,NA,NA,NA
2020-12-27,361,NA,361,NA,NA,NA
2021-01-03,404,NA,404,NA,NA,NA
2021-01-10,427,NA,427,NA,NA,NA
2021-01-17,306,NA,306,NA,NA,NA
2021-01-24,362,NA,362,NA,NA,NA
2021-01-31,426,NA,426,NA,NA,NA
2021-02-07,502,NA,502,NA,NA,NA
2021-02-14,648,NA,648,NA,NA,NA
2021-02-21,845,NA,845,NA,NA,NA
2021-02-28,928,NA,928,NA,NA,NA
2021-03-07,1103,NA,1103,NA,NA,NA
2021-03-14,904,NA,904,NA,NA,NA
2021-03-21,792,NA,792,NA,NA,NA
2021-03-28,669,NA,669,NA,NA,NA
2021-04-04,600,NA,600,NA,NA,NA
2021-04-11,611,NA,611,NA,NA,NA
2021-04-18,543,NA,543,NA,NA,NA
2021-04-25,642,NA,642,NA,NA,NA
2021-05-02,723,NA,723,NA,NA,NA
2021-05-09,776,NA,776,NA,NA,NA
2021-05-16,873,NA,873,NA,NA,NA
2021-05-23,774,NA,774,NA,NA,NA
2021-05-30,645,NA,645,NA,NA,NA
2021-06-06,599,NA,599,NA,NA,NA
2021-06-13,531,NA,531,NA,NA,NA
2021-06-20,395,NA,395,NA,NA,NA
2021-06-27,309,NA,309,NA,NA,NA
2021-07-04,279,NA,279,NA,NA,NA
2021-07-11,199,NA,199,NA,NA,NA
2021-07-18,175,NA,175,NA,NA,NA
2021-07-25,147,NA,147,NA,NA,NA
2021-08-01,141,NA,141,NA,NA,NA
2021-08-08,123,NA,123,NA,NA,NA
2021-08-15,110,NA,110,NA,NA,NA
2021-08-22,123,NA,123,NA,NA,NA
2021-08-29,107,NA,107,NA,NA,NA
2021-09-05,97,NA,97,NA,NA,NA
2021-09-12,97,NA,97,NA,NA,NA
2021-09-19,70,NA,70,NA,NA,NA
2021-09-26,83,NA,83,NA,NA,NA
2021-10-03,85,NA,85,NA,NA,NA
2021-10-10,79,NA,79,NA,NA,NA
2021-10-17,88,NA,88,NA,NA,NA
2021-10-24,83,NA,83,NA,NA,NA
2021-10-31,69,NA,69,NA,NA,NA
2021-11-07,71,NA,71,NA,NA,NA
2021-11-14,73,NA,73,NA,NA,NA
2021-11-21,72,NA,72,NA,NA,NA
2021-11-28,95,NA,95,NA,NA,NA
2021-12-05,NA,146,146,NA,146,149
2021-12-12,NA,262,262,NA,261,267
2021-12-19,NA,375,375,NA,372,382
2021-12-26,NA,309,309,NA,304,316
2022-01-02,NA,230,230,NA,224,238
2022-01-09,NA,192,192,NA,185,202
2022-01-16,NA,216,216,NA,202,231
2022-01-23,NA,297,297,NA,266,333
2022-01-30,NA,230,230,NA,156,326
