"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-15,6,NA,6,5.44444444444444,NA,NA
2020-03-16,5,NA,5,6.1,NA,NA
2020-03-17,2,NA,2,6.7,NA,NA
2020-03-18,9,NA,9,8.4,NA,NA
2020-03-19,4,NA,4,10.3,NA,NA
2020-03-20,19,NA,19,12.9,NA,NA
2020-03-21,12,NA,12,15.3,NA,NA
2020-03-22,7,NA,7,17.5,NA,NA
2020-03-23,19,NA,19,19,NA,NA
2020-03-24,20,NA,20,23,NA,NA
2020-03-25,32,NA,32,24.3,NA,NA
2020-03-26,29,NA,29,27.3,NA,NA
2020-03-27,24,NA,24,35,NA,NA
2020-03-28,24,NA,24,38.6,NA,NA
2020-03-29,44,NA,44,43.3,NA,NA
2020-03-30,32,NA,32,47.5,NA,NA
2020-03-31,42,NA,42,50.8,NA,NA
2020-04-01,84,NA,84,57,NA,NA
2020-04-02,55,NA,55,60.8,NA,NA
2020-04-03,67,NA,67,65.1,NA,NA
2020-04-04,74,NA,74,70.3,NA,NA
2020-04-05,62,NA,62,82.5,NA,NA
2020-04-06,86,NA,86,82.3,NA,NA
2020-04-07,62,NA,62,87.8,NA,NA
2020-04-08,87,NA,87,90,NA,NA
2020-04-09,84,NA,84,92.3,NA,NA
2020-04-10,164,NA,164,98.5,NA,NA
2020-04-11,82,NA,82,100.5,NA,NA
2020-04-12,110,NA,110,103.9,NA,NA
2020-04-13,89,NA,89,104.5,NA,NA
2020-04-14,97,NA,97,106.1,NA,NA
2020-04-15,124,NA,124,110.3,NA,NA
2020-04-16,106,NA,106,111,NA,NA
2020-04-17,96,NA,96,109.2,NA,NA
2020-04-18,93,NA,93,110.8,NA,NA
2020-04-19,100,NA,100,111.5,NA,NA
2020-04-20,206,NA,206,111.9,NA,NA
2020-04-21,89,NA,89,111.9,NA,NA
2020-04-22,92,NA,92,114.7,NA,NA
2020-04-23,105,NA,105,117.4,NA,NA
2020-04-24,104,NA,104,116.7,NA,NA
2020-04-25,128,NA,128,109.8,NA,NA
2020-04-26,106,NA,106,119.9,NA,NA
2020-04-27,124,NA,124,123.3,NA,NA
2020-04-28,120,NA,120,121.9,NA,NA
2020-04-29,93,NA,93,122.2,NA,NA
2020-04-30,137,NA,137,122.9,NA,NA
2020-05-01,190,NA,190,119.6,NA,NA
2020-05-02,126,NA,126,116.3,NA,NA
2020-05-03,91,NA,91,114.1,NA,NA
2020-05-04,107,NA,107,113.4,NA,NA
2020-05-05,135,NA,135,116.1,NA,NA
2020-05-06,73,NA,73,103.3,NA,NA
2020-05-07,91,NA,91,98.2,NA,NA
2020-05-08,98,NA,98,95.3,NA,NA
2020-05-09,86,NA,86,90.8,NA,NA
2020-05-10,164,NA,164,88,NA,NA
2020-05-11,62,NA,62,85.6,NA,NA
2020-05-12,75,NA,75,81.5,NA,NA
2020-05-13,62,NA,62,79.4,NA,NA
2020-05-14,65,NA,62,76.1,NA,NA
2020-05-15,NA,107,107,70.1,102,119.025
2020-05-16,NA,49,49,67.4,45,56
2020-05-17,NA,50,50,63.5,46,59
2020-05-18,NA,77,77,60.5,72,89
2020-05-19,NA,53,53,58.3,48,62
2020-05-20,NA,104,104,55.5,97,118
2020-05-21,NA,35,35,54.8,31,43
2020-05-22,NA,36,36,53.4,32,44
2020-05-23,NA,32,32,50,27,39
2020-05-24,NA,40,40,48,34,49
2020-05-25,NA,79,79,42,71,92
2020-05-26,NA,42,42,42.2,36,52
2020-05-27,NA,36,36,47.9,30,46
2020-05-28,NA,43,43,49.5,36,53
2020-05-29,NA,33,33,49.7,27,42
2020-05-30,NA,44,44,47,37,55
2020-05-31,NA,37,37,49,29,48
2020-06-01,NA,93,93,50,80,111
2020-06-02,NA,48,48,51.5,38,62
2020-06-03,NA,42,42,52.3,33,55
2020-06-04,NA,52,52,52,41,67
2020-06-05,NA,62,62,56.1,49,78
2020-06-06,NA,46,46,50.2,35,61
2020-06-07,NA,58,58,49,45,76
2020-06-08,NA,41,41,49,29,57
2020-06-09,NA,41,41,49.8,29,59
2020-06-10,NA,78,78,50.2,59,104
2020-06-11,NA,34,34,50,21,52
2020-06-12,NA,36,36,50.3,23,55
2020-06-13,NA,42,42,52.4,26,64
2020-06-14,NA,60,60,53.4,39,91
2020-06-15,NA,66,66,49.5,43,101
2020-06-16,NA,44,44,50.2,24,77
2020-06-17,NA,61,61,50.5,35,103
2020-06-18,NA,62,62,51.4444444444444,33,111
2020-06-19,NA,51,51,50.375,23,105
2020-06-20,NA,39,39,48.1428571428571,13,95
2020-06-21,NA,41,41,48.8333333333333,12,118
2020-06-22,NA,39,39,46.4,8,150
