"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-15,1307,NA,NA,NA,1307,NA,NA,NA
2020-03-22,2456,NA,NA,NA,2456,NA,NA,NA
2020-03-29,3605,NA,NA,NA,3605,NA,NA,NA
2020-04-05,4682,NA,NA,NA,4682,NA,NA,NA
2020-04-12,5695,NA,NA,NA,5695,NA,NA,NA
2020-04-19,6701,NA,NA,NA,6701,NA,NA,NA
2020-04-26,7853,NA,NA,NA,7853,NA,NA,NA
2020-05-03,9150,NA,NA,NA,9150,NA,NA,NA
2020-05-10,10518,NA,NA,NA,10518,NA,NA,NA
2020-05-17,11995,NA,NA,NA,11995,NA,NA,NA
2020-05-24,13597,NA,NA,NA,13597,NA,NA,NA
2020-05-31,15403,NA,NA,NA,15403,NA,NA,NA
2020-06-07,17893,NA,NA,NA,17893,NA,NA,NA
2020-06-14,20605,NA,NA,NA,20605,NA,NA,NA
2020-06-21,23821,NA,NA,NA,23821,NA,NA,NA
2020-06-28,27114,NA,NA,NA,27114,NA,NA,NA
2020-07-05,30947,NA,NA,NA,30947,NA,NA,NA
2020-07-12,34633,NA,NA,NA,34633,NA,NA,NA
2020-07-19,38231,NA,NA,NA,38231,NA,NA,NA
2020-07-26,41805,NA,NA,NA,41805,NA,NA,NA
2020-08-02,45048,NA,NA,NA,45048,NA,NA,NA
2020-08-09,48232,NA,NA,NA,48232,NA,NA,NA
2020-08-16,51727,NA,NA,NA,51727,NA,NA,NA
2020-08-23,54850,NA,NA,NA,54850,NA,NA,NA
2020-08-30,57881,NA,NA,NA,57881,NA,NA,NA
2020-09-06,60923,NA,NA,NA,60923,NA,NA,NA
2020-09-13,63717,NA,NA,NA,63717,NA,NA,NA
2020-09-20,66541,NA,NA,NA,66541,NA,NA,NA
2020-09-27,69028,NA,NA,NA,69028,NA,NA,NA
2020-10-04,71766,NA,NA,NA,71766,NA,NA,NA
2020-10-11,74225,NA,NA,NA,74225,NA,NA,NA
2020-10-18,76281,NA,NA,NA,76281,NA,NA,NA
2020-10-25,78302,NA,NA,NA,78302,NA,NA,NA
2020-11-01,80348,NA,NA,NA,80348,NA,NA,NA
2020-11-08,82688,NA,NA,NA,82688,NA,NA,NA
2020-11-15,85447,NA,NA,NA,85447,NA,NA,NA
2020-11-22,88555,NA,NA,NA,88555,NA,NA,NA
2020-11-29,91711,NA,NA,NA,91711,NA,NA,NA
2020-12-06,95666,NA,NA,NA,95666,NA,NA,NA
2020-12-13,99200,NA,NA,NA,99200,NA,NA,NA
2020-12-20,102765,NA,NA,NA,102765,NA,NA,NA
2020-12-27,106491,NA,NA,NA,106491,NA,NA,NA
2021-01-03,110774,NA,NA,NA,110774,NA,NA,NA
2021-01-10,115328,NA,NA,NA,115328,NA,NA,NA
2021-01-17,119405,NA,NA,NA,119405,NA,NA,NA
2021-01-24,123332,NA,NA,NA,123332,NA,NA,NA
2021-01-31,126965,NA,NA,NA,126965,NA,NA,NA
2021-02-07,130986,NA,NA,NA,130986,NA,NA,NA
2021-02-14,135406,NA,NA,NA,135406,NA,NA,NA
2021-02-21,140559,NA,NA,NA,140559,NA,NA,NA
2021-02-28,146272,NA,NA,NA,146272,NA,NA,NA
2021-03-07,154382,NA,NA,NA,154382,NA,NA,NA
2021-03-14,163543,NA,NA,NA,163543,NA,NA,NA
2021-03-21,173071,NA,NA,NA,173071,NA,NA,NA
2021-03-28,180937,NA,NA,NA,180937,NA,NA,NA
2021-04-04,187932,NA,NA,NA,187932,NA,NA,NA
2021-04-11,194228,NA,NA,NA,194228,NA,NA,NA
2021-04-18,200193,NA,NA,NA,200193,NA,NA,NA
2021-04-25,205963,NA,NA,NA,205963,NA,NA,NA
2021-05-02,211947,NA,NA,NA,211947,NA,NA,NA
2021-05-09,218080,NA,NA,NA,218080,NA,NA,NA
2021-05-16,224831,NA,NA,NA,224831,NA,NA,NA
2021-05-23,231461,NA,NA,NA,231461,NA,NA,NA
2021-05-30,237664,NA,NA,NA,237664,NA,NA,NA
2021-06-06,243698,NA,NA,NA,243698,NA,NA,NA
2021-06-13,249138,NA,NA,NA,249138,NA,NA,NA
2021-06-20,254245,NA,NA,NA,254245,NA,NA,NA
2021-06-27,258515,NA,NA,NA,258515,NA,NA,NA
2021-07-04,262752,NA,NA,NA,262752,NA,NA,NA
2021-07-11,266628,NA,NA,NA,266628,NA,NA,NA
2021-07-18,270220,NA,NA,NA,270220,NA,NA,NA
2021-07-25,273463,NA,NA,NA,273463,NA,NA,NA
2021-08-01,276354,NA,NA,NA,276354,NA,NA,NA
2021-08-08,278990,NA,NA,NA,278990,NA,NA,NA
2021-08-15,281475,NA,NA,NA,281475,NA,NA,NA
2021-08-22,283611,NA,NA,NA,283611,NA,NA,NA
2021-08-29,285494,NA,NA,NA,285494,NA,NA,NA
2021-09-05,287359,NA,NA,NA,287359,NA,NA,NA
2021-09-12,289137,NA,NA,NA,289137,NA,NA,NA
2021-09-19,290896,NA,NA,NA,290896,NA,NA,NA
2021-09-26,292494,NA,NA,NA,292494,NA,NA,NA
2021-10-03,294107,NA,NA,NA,294107,NA,NA,NA
2021-10-10,295437,NA,NA,NA,295437,NA,NA,NA
2021-10-17,296721,NA,NA,NA,296721,NA,NA,NA
2021-10-24,298047,NA,NA,NA,298047,NA,NA,NA
2021-10-31,299230,NA,NA,NA,299230,NA,NA,NA
2021-11-07,300533,NA,NA,NA,300533,NA,NA,NA
2021-11-14,301588,NA,NA,NA,301588,NA,NA,NA
2021-11-21,302838,NA,NA,NA,302838,NA,NA,NA
2021-11-28,303965,NA,NA,NA,303965,NA,NA,NA
2021-12-05,305152,NA,NA,NA,305152,NA,NA,NA
2021-12-12,306413,NA,NA,NA,306413,NA,NA,NA
2021-12-19,307844,NA,NA,NA,307844,NA,NA,NA
2021-12-26,309990,NA,NA,NA,309990,NA,NA,NA
2022-01-02,312880,NA,NA,NA,312880,NA,NA,NA
2022-01-09,316453,NA,NA,NA,316453,NA,NA,NA
2022-01-16,320778,NA,NA,NA,320778,NA,NA,NA
2022-01-23,325139,NA,NA,NA,325139,NA,NA,NA
2022-01-30,328598,NA,NA,NA,328598,NA,NA,NA
2022-02-06,331649,NA,NA,NA,331649,NA,NA,NA
2022-02-13,333807,NA,NA,NA,333807,NA,NA,NA
2022-02-20,335676,NA,NA,NA,335676,NA,NA,NA
2022-02-27,337079,NA,NA,NA,337079,NA,NA,NA
2022-03-06,338366,NA,NA,NA,338366,NA,NA,NA
2022-03-13,339495,NA,NA,NA,339495,NA,NA,NA
2022-03-20,340504,NA,NA,NA,340504,NA,NA,NA
2022-03-27,341346,NA,NA,NA,341346,NA,NA,NA
2022-04-03,342101,NA,NA,NA,342101,NA,NA,NA
2022-04-10,342829,NA,NA,NA,342829,NA,NA,NA
2022-04-17,343428,NA,NA,NA,343419,NA,NA,NA
2022-04-24,344106,NA,NA,NA,344073,NA,NA,NA
2022-05-01,344760,NA,NA,NA,344686,NA,NA,NA
2022-05-08,345441,NA,NA,NA,345291,NA,NA,NA
2022-05-15,346414,NA,NA,NA,346077,NA,NA,NA
2022-05-22,347538,NA,NA,NA,346882,NA,NA,NA
2022-05-29,348684,NA,NA,NA,347537,NA,NA,NA
2022-06-05,349704,NA,NA,NA,347884,NA,NA,NA
2022-06-12,349991,349991,349559,350530,347892,347892,347892,347892
2022-06-19,NA,350769,350227,351447,NA,347929,347924,347935
