"t_start","t_end","Mean.R","Std.R","Quantile.0.025.R","Quantile.0.05.R","Quantile.0.25.R","Median.R","Quantile.0.75.R","Quantile.0.95.R","Quantile.0.975.R","data"
8,15,2.53918294582846,0.316925579258468,1.99505391086714,2.0632325176814,2.32023147683669,2.51518877087634,2.72808654176078,3.09864566310844,3.2387028836165,2020-03-15
15,22,1.8016092787387,0.14559665171697,1.54925453433831,1.58246787505304,1.70014018711615,1.79026371890201,1.88934342379947,2.05588176839049,2.1272627201574,2020-03-22
22,29,1.31405163556066,0.063425959251778,1.20482180101387,1.22014016085435,1.27005812535536,1.30881500113208,1.35222388006485,1.42601363484134,1.45672542517287,2020-03-29
29,36,1.05415363114918,0.028461980970063,1.00201901704379,1.00996095165746,1.03459652492061,1.05267718655758,1.07205116035377,1.1030217097689,1.11426440591314,2020-04-05
36,43,1.03578355726803,0.0224482030299407,0.992590103423616,0.999199048044615,1.02055168183771,1.03551073094503,1.05087188342605,1.07299566734065,1.08049113085571,2020-04-12
43,50,1.12257266617012,0.0248923319704796,1.0740941465853,1.08195396313536,1.10567801041676,1.12225931527494,1.13923747670371,1.16424333523064,1.17211540837814,2020-04-19
50,57,1.12453590501282,0.0257151825574775,1.07556314741098,1.08324367523047,1.10688184650004,1.12402955323314,1.14137988718739,1.16771124510939,1.17666651039988,2020-04-26
57,64,1.06540639522251,0.0209145816499052,1.0254722649244,1.0316527948093,1.0511858186343,1.06497812151532,1.07911290874899,1.10056496224787,1.10765693455239,2020-05-03
64,71,1.04807439811879,0.0180707510840676,1.0131285880161,1.01861671559669,1.03583573593129,1.04791842186371,1.06019009644799,1.07787438201062,1.08379595391444,2020-05-10
71,78,1.0105648069509,0.0168157949375552,0.978021565291968,0.98314901848445,0.999142314991085,1.01044414234777,1.0218426749737,1.03846198017137,1.04391900994672,2020-05-17
78,85,0.940040637554423,0.0164038557286122,0.908086229583615,0.913281917684959,0.928976281124251,0.939891540779995,0.950995315275311,0.967203253994388,0.972559698196509,2020-05-24
85,92,0.925235925207786,0.0188976155358906,0.888323626455922,0.894094588962758,0.912515069343981,0.925146954350337,0.938020573590638,0.95634309181729,0.962417720683426,2020-05-31
92,99,0.973367109577794,0.0188669931617433,0.936484521898994,0.942475167605125,0.960613866864813,0.973339977661805,0.986116294015973,1.00452752925142,1.01035019233665,2020-06-07
99,106,0.936569460800376,0.0184483568065547,0.901227964877979,0.906537225055906,0.924073215153431,0.936375914435946,0.949024320640491,0.966925740757861,0.97301059596889,2020-06-14
106,113,0.912935059531395,0.0213846004976316,0.871378490093587,0.877911006478541,0.8983650569482,0.912797708460566,0.927401598697458,0.948322290282226,0.955105708891721,2020-06-21
113,120,0.936900670355308,0.0219689289235589,0.893839200977843,0.901083674290481,0.922074808903087,0.936782690252778,0.951481566512409,0.972981575998788,0.980237185386049,2020-06-28
120,127,1.0278238470938,0.0223945345318874,0.984291858215052,0.991081771598083,1.01267924636739,1.02761161346269,1.04285891474624,1.06513062134618,1.07197572712844,2020-07-05
127,134,1.00678816804716,0.021641735055154,0.964592256663043,0.971307371275912,0.992159846375907,1.00661717492474,1.02129739697857,1.04276717690504,1.04978482740432,2020-07-12
134,141,0.920543439945902,0.0214738205710593,0.878658571312513,0.885441420299836,0.905987285427538,0.920528905016662,0.934949638907273,0.95621727473429,0.962783584483283,2020-07-19
