"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-15,1292,NA,1292,NA,NA,NA
2020-03-22,3057,NA,3057,NA,NA,NA
2020-03-29,3355,NA,3355,NA,NA,NA
2020-04-05,3173,NA,3173,NA,NA,NA
2020-04-12,3307,NA,3307,NA,NA,NA
2020-04-19,3833,NA,3833,NA,NA,NA
2020-04-26,4587,NA,4587,NA,NA,NA
2020-05-03,4673,NA,4673,NA,NA,NA
2020-05-10,4860,NA,4860,NA,NA,NA
2020-05-17,4727,NA,4727,NA,NA,NA
2020-05-24,4195,NA,4195,NA,NA,NA
2020-05-31,3926,NA,3926,NA,NA,NA
2020-06-07,4172,NA,4172,NA,NA,NA
2020-06-14,3533,NA,3533,NA,NA,NA
2020-06-21,3335,NA,3335,NA,NA,NA
2020-06-28,2996,NA,2996,NA,NA,NA
2020-07-05,3371,NA,3371,NA,NA,NA
2020-07-12,3228,NA,3228,NA,NA,NA
2020-07-19,2918,NA,2918,NA,NA,NA
2020-07-26,2875,NA,2875,NA,NA,NA
2020-08-02,2670,NA,2670,NA,NA,NA
2020-08-09,2474,NA,2474,NA,NA,NA
2020-08-16,2414,NA,2414,NA,NA,NA
2020-08-23,2104,NA,2104,NA,NA,NA
2020-08-30,2129,NA,2129,NA,NA,NA
2020-09-06,2151,NA,2151,NA,NA,NA
2020-09-13,1768,NA,1768,NA,NA,NA
2020-09-20,1590,NA,1590,NA,NA,NA
2020-09-27,1440,NA,1440,NA,NA,NA
2020-10-04,1623,NA,1623,NA,NA,NA
2020-10-11,1472,NA,1472,NA,NA,NA
2020-10-18,1515,NA,1515,NA,NA,NA
2020-10-25,1689,NA,1689,NA,NA,NA
2020-11-01,1602,NA,1602,NA,NA,NA
2020-11-08,1960,NA,1960,NA,NA,NA
2020-11-15,2303,NA,2303,NA,NA,NA
2020-11-22,2385,NA,2385,NA,NA,NA
2020-11-29,2280,NA,2280,NA,NA,NA
2020-12-06,2685,NA,2685,NA,NA,NA
2020-12-13,2435,NA,2435,NA,NA,NA
2020-12-20,2356,NA,2356,NA,NA,NA
2020-12-27,2461,NA,2461,NA,NA,NA
2021-01-03,2973,NA,2973,NA,NA,NA
2021-01-10,3099,NA,3099,NA,NA,NA
2021-01-17,2488,NA,2488,NA,NA,NA
2021-01-24,2305,NA,2305,NA,NA,NA
2021-01-31,2143,NA,2143,NA,NA,NA
2021-02-07,2544,NA,2544,NA,NA,NA
2021-02-14,2834,NA,2834,NA,NA,NA
2021-02-21,3731,NA,3731,NA,NA,NA
2021-02-28,4439,NA,4439,NA,NA,NA
2021-03-07,6438,NA,6438,NA,NA,NA
2021-03-14,6617,NA,6617,NA,NA,NA
2021-03-21,6185,NA,6185,NA,NA,NA
2021-03-28,4530,NA,4530,NA,NA,NA
2021-04-04,3985,NA,3985,NA,NA,NA
2021-04-11,3685,NA,3685,NA,NA,NA
2021-04-18,3190,NA,3190,NA,NA,NA
2021-04-25,3291,NA,3291,NA,NA,NA
