"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-15,1,NA,1,4.14285714285714,NA,NA
2020-03-16,3,NA,3,4.75,NA,NA
2020-03-17,2,NA,2,5.44444444444444,NA,NA
2020-03-18,4,NA,4,6.8,NA,NA
2020-03-19,6,NA,6,8.8,NA,NA
2020-03-20,12,NA,12,10.4,NA,NA
2020-03-21,9,NA,9,12,NA,NA
2020-03-22,11,NA,11,15,NA,NA
2020-03-23,19,NA,19,18.4,NA,NA
2020-03-24,21,NA,21,20.9,NA,NA
2020-03-25,17,NA,17,22.9,NA,NA
2020-03-26,19,NA,19,26.5,NA,NA
2020-03-27,32,NA,32,30.2,NA,NA
2020-03-28,38,NA,38,33.2,NA,NA
2020-03-29,31,NA,31,36.4,NA,NA
2020-03-30,32,NA,32,41.3,NA,NA
2020-03-31,45,NA,45,45.5,NA,NA
2020-04-01,48,NA,48,48.4,NA,NA
2020-04-02,49,NA,49,51.8,NA,NA
2020-04-03,53,NA,53,53.9,NA,NA
2020-04-04,66,NA,66,54.9,NA,NA
2020-04-05,61,NA,61,57.4,NA,NA
2020-04-06,61,NA,61,58.3,NA,NA
2020-04-07,72,NA,72,58.9,NA,NA
2020-04-08,52,NA,52,60.9,NA,NA
2020-04-09,42,NA,42,59.8,NA,NA
2020-04-10,70,NA,70,60.4,NA,NA
2020-04-11,57,NA,57,59.8,NA,NA
2020-04-12,55,NA,55,59.4,NA,NA
2020-04-13,73,NA,73,60.1,NA,NA
2020-04-14,55,NA,55,60.9,NA,NA
2020-04-15,67,NA,67,61.3,NA,NA
2020-04-16,55,NA,55,61.9,NA,NA
2020-04-17,68,NA,68,64,NA,NA
2020-04-18,59,NA,59,65.8,NA,NA
2020-04-19,50,NA,50,67.5,NA,NA
2020-04-20,74,NA,74,66.3,NA,NA
2020-04-21,63,NA,63,68.3,NA,NA
2020-04-22,76,NA,76,69.3,NA,NA
2020-04-23,91,NA,91,71.7,NA,NA
2020-04-24,72,NA,72,75.4,NA,NA
2020-04-25,55,NA,55,76.1,NA,NA
2020-04-26,75,NA,75,77.6,NA,NA
2020-04-27,78,NA,78,77.2,NA,NA
2020-04-28,83,NA,83,76.9,NA,NA
2020-04-29,87,NA,87,78.4,NA,NA
2020-04-30,81,NA,81,82.9,NA,NA
2020-05-01,78,NA,78,83.4,NA,NA
2020-05-02,72,NA,72,85,NA,NA
2020-05-03,88,NA,88,88.9,NA,NA
2020-05-04,87,NA,87,89.2,NA,NA
2020-05-05,102,NA,100,91.7,NA,NA
2020-05-06,NA,80,80,92.1,80,80
2020-05-07,NA,94,94,93.9,94,94
2020-05-08,NA,122,122,95.5,122,122
2020-05-09,NA,90,90,95.6,90,90
2020-05-10,NA,106,106,94,106,106
2020-05-11,NA,82,82,97.2,82,82
2020-05-12,NA,90,90,96.8,90,90
2020-05-13,NA,104,104,94.9,104,104
2020-05-14,NA,88,88,95.5,88,88
2020-05-15,NA,84,84,93.9,84,85
2020-05-16,NA,112,112,95.2,112,113
2020-05-17,NA,90,90,96.1,90,92
2020-05-18,NA,103,103,94.6,103,106
2020-05-19,NA,96,96,95.6,95,99
2020-05-20,NA,90,90,95.6,88,94
2020-05-21,NA,95,95,92.7,92,99
2020-05-22,NA,99,99,93,95,103
2020-05-23,NA,89,89,92,86,94
2020-05-24,NA,98,98,93,93,104
2020-05-25,NA,84,84,92.2,79,90
2020-05-26,NA,83,83,91.5,78,90
2020-05-27,NA,93,93,90.6,88,101
2020-05-28,NA,93,93,91.9,87,101
2020-05-29,NA,106,106,90.6,100,114
2020-05-30,NA,82,82,90.7,75,91
2020-05-31,NA,88,88,90.6,81,97
2020-06-01,NA,90,90,89.3,83,100
2020-06-02,NA,102,102,89.6,94,112
2020-06-03,NA,85,85,88.2,77,95
2020-06-04,NA,85,85,89.3,76,95
2020-06-05,NA,82,82,89.9,72,93
2020-06-06,NA,80,80,90.4,71,91
2020-06-07,NA,96,96,87.9,86,108
2020-06-08,NA,92,92,87,81,105
2020-06-09,NA,93,93,87.2222222222222,81.9750000000002,108
2020-06-10,NA,94,94,87.875,81,109
2020-06-11,NA,95,95,89,81,112
2020-06-12,NA,77,77,87.8333333333333,61,95
2020-06-13,NA,76,76,87,57,97
