"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-15,142,NA,142,143.6,NA,NA
2020-03-16,181,NA,181,159,NA,NA
2020-03-17,156,NA,156,175.2,NA,NA
2020-03-18,170,NA,170,197.5,NA,NA
2020-03-19,178,NA,178,212.9,NA,NA
2020-03-20,261,NA,261,225.6,NA,NA
2020-03-21,220,NA,220,235.9,NA,NA
2020-03-22,238,NA,238,242.9,NA,NA
2020-03-23,306,NA,306,250.5,NA,NA
2020-03-24,277,NA,277,256.8,NA,NA
2020-03-25,269,NA,269,257.8,NA,NA
2020-03-26,284,NA,284,258.7,NA,NA
2020-03-27,226,NA,226,266.6,NA,NA
2020-03-28,246,NA,246,259.7,NA,NA
2020-03-29,241,NA,241,255.6,NA,NA
2020-03-30,271,NA,271,252.5,NA,NA
2020-03-31,229,NA,229,249.5,NA,NA
2020-04-01,317,NA,317,254.4,NA,NA
2020-04-02,237,NA,237,254.8,NA,NA
2020-04-03,236,NA,236,258.9,NA,NA
2020-04-04,238,NA,238,257.6,NA,NA
2020-04-05,254,NA,254,271.3,NA,NA
2020-04-06,275,NA,275,264.4,NA,NA
2020-04-07,250,NA,250,270.6,NA,NA
2020-04-08,282,NA,282,276.6,NA,NA
2020-04-09,258,NA,258,284.4,NA,NA
2020-04-10,366,NA,366,298.5,NA,NA
2020-04-11,248,NA,248,303.2,NA,NA
2020-04-12,299,NA,299,315.7,NA,NA
2020-04-13,296,NA,296,330.2,NA,NA
2020-04-14,316,NA,316,336.7,NA,NA
2020-04-15,395,NA,395,351.6,NA,NA
2020-04-16,322,NA,322,362,NA,NA
2020-04-17,375,NA,375,371.4,NA,NA
2020-04-18,427,NA,427,380.7,NA,NA
2020-04-19,323,NA,323,390.9,NA,NA
2020-04-20,515,NA,515,397.4,NA,NA
2020-04-21,352,NA,352,400.9,NA,NA
2020-04-22,393,NA,393,405.6,NA,NA
2020-04-23,389,NA,389,399.3,NA,NA
2020-04-24,418,NA,418,400.8,NA,NA
2020-04-25,460,NA,460,393.4,NA,NA
2020-04-26,357,NA,357,420.3,NA,NA
2020-04-27,422,NA,422,421.2,NA,NA
2020-04-28,364,NA,364,425.9,NA,NA
2020-04-29,338,NA,338,431.1,NA,NA
2020-04-30,441,NA,441,433.1,NA,NA
2020-05-01,621,NA,621,437.8,NA,NA
2020-05-02,402,NA,402,441.4,NA,NA
2020-05-03,436,NA,436,447.2,NA,NA
2020-05-04,470,NA,470,456.3,NA,NA
2020-05-05,480,NA,480,474.9,NA,NA
2020-05-06,404,NA,404,460.2,NA,NA
2020-05-07,458,NA,458,465.4,NA,NA
2020-05-08,422,NA,422,463.1,NA,NA
2020-05-09,429,NA,429,458.3,NA,NA
2020-05-10,627,NA,627,460.1,NA,NA
2020-05-11,474,NA,474,466.4,NA,NA
2020-05-12,454,NA,454,465.3,NA,NA
2020-05-13,413,NA,413,471.6,NA,NA
2020-05-14,422,NA,422,465.6,NA,NA
2020-05-15,498,NA,498,453.9,NA,NA
2020-05-16,467,NA,467,444,NA,NA
2020-05-17,447,NA,447,433,NA,NA
2020-05-18,485,NA,485,423.6,NA,NA
2020-05-19,369,NA,369,412.2,NA,NA
2020-05-20,510,NA,510,407.7,NA,NA
2020-05-21,375,NA,375,395.5,NA,NA
2020-05-22,344,NA,344,383,NA,NA
2020-05-23,319,NA,319,370,NA,NA
2020-05-24,308,NA,308,364.8,NA,NA
2020-05-25,453,NA,453,345.3,NA,NA
2020-05-26,345,NA,345,340.4,NA,NA
2020-05-27,322,NA,322,357.1,NA,NA
2020-05-28,355,NA,355,358.4,NA,NA
2020-05-29,317,NA,317,356.7,NA,NA
2020-05-30,315,NA,315,345.4,NA,NA
2020-05-31,326,NA,326,347.1,NA,NA
2020-06-01,511,NA,511,344.3,NA,NA
2020-06-02,332,NA,332,337.8,NA,NA
2020-06-03,291,NA,291,341.2,NA,NA
2020-06-04,340,NA,340,339.2,NA,NA
2020-06-05,362,NA,362,341.8,NA,NA
2020-06-06,294,NA,294,319.1,NA,NA
2020-06-07,290,NA,290,314.2,NA,NA
2020-06-08,351,NA,351,310,NA,NA
2020-06-09,295,NA,295,300,NA,NA
2020-06-10,352,NA,352,291.3,NA,NA
2020-06-11,284,NA,284,286.3,NA,NA
2020-06-12,283,NA,283,283.6,NA,NA
2020-06-13,249,NA,249,276,NA,NA
2020-06-14,240,NA,240,270.5,NA,NA
2020-06-15,275,NA,275,267.9,NA,NA
2020-06-16,244,NA,244,261.5,NA,NA
2020-06-17,263,NA,263,261,NA,NA
2020-06-18,275,NA,275,259.5,NA,NA
2020-06-19,240,NA,240,259,NA,NA
2020-06-20,326,NA,326,257.9,NA,NA
2020-06-21,220,NA,220,259.6,NA,NA
2020-06-22,278,NA,278,253.7,NA,NA
2020-06-23,234,NA,234,249.3,NA,NA
2020-06-24,235,NA,235,247.9,NA,NA
2020-06-25,264,NA,264,241.1,NA,NA
2020-06-26,261,NA,261,257.9,NA,NA
2020-06-27,204,NA,204,256.3,NA,NA
2020-06-28,231,NA,231,261.8,NA,NA
2020-06-29,226,NA,226,262.5,NA,NA
2020-06-30,258,NA,258,262.8,NA,NA
2020-07-01,388,NA,388,265.2,NA,NA
2020-07-02,262,NA,262,270.5,NA,NA
2020-07-03,289,NA,289,273,NA,NA
2020-07-04,242,NA,242,273.9,NA,NA
2020-07-05,267,NA,267,281.4,NA,NA
2020-07-06,285,NA,285,264.3,NA,NA
2020-07-07,257,NA,257,260.6,NA,NA
2020-07-08,256,NA,256,256.3,NA,NA
2020-07-09,235,NA,235,252.8,NA,NA
2020-07-10,333,NA,333,251,NA,NA
2020-07-11,217,NA,217,245.1,NA,NA
2020-07-12,225,NA,225,241,NA,NA
2020-07-13,246,NA,246,231.9,NA,NA
2020-07-14,207,NA,207,227.8,NA,NA
2020-07-15,249,NA,249,222.5,NA,NA
2020-07-16,226,NA,226,222.5,NA,NA
2020-07-17,216,NA,216,218.7,NA,NA
2020-07-18,165,NA,165,214.2,NA,NA
2020-07-19,194,NA,194,210.2,NA,NA
2020-07-20,280,NA,280,207.9,NA,NA
2020-07-21,217,NA,217,203,NA,NA
2020-07-22,187,NA,187,200.8,NA,NA
2020-07-23,201,NA,201,202.1,NA,NA
2020-07-24,167,NA,167,197.7,NA,NA
2020-07-25,226,NA,226,187.2,NA,NA
2020-07-26,177,NA,177,181.3,NA,NA
2020-07-27,194,NA,194,191.4,NA,NA
2020-07-28,178,NA,178,185.5,NA,NA
2020-07-29,150,NA,150,185.1,NA,NA
2020-07-30,175,NA,175,176,NA,NA
2020-07-31,160,NA,158,173.4,NA,NA
2020-08-01,NA,288,288,169,286,292
2020-08-02,NA,142,142,167.6,140,146
2020-08-03,NA,163,163,168.6,161,167
2020-08-04,NA,135,135,163.7,133,139
2020-08-05,NA,151,151,167.5,148,156
2020-08-06,NA,150,150,149.8,147,155
2020-08-07,NA,164,164,146.6,160,169
2020-08-08,NA,160,160,142.7,156,165
2020-08-09,NA,126,126,143.1,123,131
2020-08-10,NA,196,196,141.4,191,202
2020-08-11,NA,111,111,138.5,108,117
2020-08-12,NA,110,110,133.7,106,115
2020-08-13,NA,124,124,129.6,120,130
2020-08-14,NA,139,139,127.9,134,146
2020-08-15,NA,134,134,121.7,129,141
2020-08-16,NA,121,121,121.1,116,128
2020-08-17,NA,116,116,120,110,123
2020-08-18,NA,119,119,118,113,127
2020-08-19,NA,109,109,116,103,117
2020-08-20,NA,134,134,114.5,127,143
2020-08-21,NA,105,105,112.9,98,113
2020-08-22,NA,99,99,112.6,92,108
2020-08-23,NA,104,104,112.7,96,113
2020-08-24,NA,119,119,111.3,110,130
2020-08-25,NA,119,119,106.1,108,131
2020-08-26,NA,105,105,104.8,95,117.025
2020-08-27,NA,113,113,104.3,101,126
2020-08-28,NA,120,120,102.2,107,136
2020-08-29,NA,95,95,98.3,81,111
2020-08-30,NA,82,82,97.5,68,99
2020-08-31,NA,92,92,97.3,75,112
2020-09-01,NA,94,94,99.9,74,117
2020-09-02,NA,83,83,101.8,62,108
2020-09-03,NA,80,80,107,57,110
2020-09-04,NA,111,111,109.777777777778,79,151
2020-09-05,NA,103,103,112,68,152.025
2020-09-06,NA,139,139,114.571428571429,89,217.025
2020-09-07,NA,139,139,119.833333333333,77,252
2020-09-08,NA,147,147,127.8,72,309
