"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-15,1,NA,1,1.9,NA,NA
2020-03-16,1,NA,1,2,NA,NA
2020-03-18,3,NA,3,1.9,NA,NA
2020-03-19,1,NA,1,2.2,NA,NA
2020-03-20,5,NA,5,2.2,NA,NA
2020-03-21,3,NA,3,2.8,NA,NA
2020-03-22,2,NA,2,2.9,NA,NA
2020-03-23,1,NA,1,3.1,NA,NA
2020-03-24,4,NA,4,3.3,NA,NA
2020-03-25,1,NA,1,3.2,NA,NA
2020-03-26,7,NA,7,3.5,NA,NA
2020-03-27,2,NA,2,4.8,NA,NA
2020-03-28,5,NA,5,5.3,NA,NA
2020-03-29,3,NA,3,5.3,NA,NA
2020-03-30,4,NA,4,5.7,NA,NA
2020-03-31,6,NA,6,5.2,NA,NA
2020-04-01,15,NA,15,5.7,NA,NA
2020-04-02,6,NA,6,5.8,NA,NA
2020-04-03,4,NA,4,5.9,NA,NA
2020-04-04,5,NA,5,5.6,NA,NA
2020-04-05,2,NA,2,5.6,NA,NA
2020-04-06,7,NA,7,4.6,NA,NA
2020-04-07,6,NA,6,4.7,NA,NA
2020-04-08,4,NA,4,4.8,NA,NA
2020-04-09,1,NA,1,4.7,NA,NA
2020-04-10,6,NA,6,5,NA,NA
2020-04-11,5,NA,5,4.7,NA,NA
2020-04-12,7,NA,7,4.8,NA,NA
2020-04-13,5,NA,5,4.7,NA,NA
2020-04-14,4,NA,4,4.9,NA,NA
2020-04-15,5,NA,5,5.1,NA,NA
2020-04-16,4,NA,4,4.9,NA,NA
2020-04-17,7,NA,7,4.6,NA,NA
2020-04-18,3,NA,3,5,NA,NA
2020-04-19,3,NA,3,5.5,NA,NA
2020-04-20,8,NA,8,5.9,NA,NA
2020-04-21,3,NA,3,6.1,NA,NA
2020-04-22,4,NA,4,5.9,NA,NA
2020-04-23,9,NA,9,6.4,NA,NA
2020-04-24,9,NA,9,6.6,NA,NA
2020-04-25,9,NA,9,6.7,NA,NA
2020-04-26,6,NA,6,7.2,NA,NA
2020-04-27,5,NA,5,7.7,NA,NA
2020-04-28,8,NA,8,7.6,NA,NA
2020-04-29,5,NA,5,8.4,NA,NA
2020-04-30,9,NA,9,9.2,NA,NA
2020-05-01,8,NA,8,9.4,NA,NA
2020-05-02,9,NA,9,10.2,NA,NA
2020-05-03,8,NA,8,10.1,NA,NA
2020-05-04,17,NA,17,10.5,NA,NA
2020-05-05,17,NA,17,11.2,NA,NA
2020-05-06,8,NA,8,11,NA,NA
2020-05-07,13,NA,13,10.8,NA,NA
2020-05-08,7,NA,7,10.6,NA,NA
2020-05-09,9,NA,9,9.4,NA,NA
2020-05-10,16,NA,16,8.1,NA,NA
2020-05-11,6,NA,6,8.7,NA,NA
2020-05-12,7,NA,7,8.1,NA,NA
2020-05-13,6,NA,6,8.3,NA,NA
2020-05-14,5,NA,5,8.6,NA,NA
2020-05-15,4,NA,4,7.8,NA,NA
2020-05-16,14,NA,14,7.8,NA,NA
2020-05-17,7,NA,7,7.8,NA,NA
2020-05-18,9,NA,9,8.5,NA,NA
2020-05-19,12,NA,12,9.4,NA,NA
2020-05-20,8,NA,8,9.9,NA,NA
2020-05-21,6,NA,6,9,NA,NA
2020-05-22,7,NA,7,9.3,NA,NA
2020-05-23,13,NA,13,8.7,NA,NA
2020-05-24,14,NA,14,8.3,NA,NA
2020-05-25,9,NA,9,8.4,NA,NA
2020-05-26,5,NA,5,8.6,NA,NA
2020-05-27,10,NA,10,9.4,NA,NA
2020-05-28,3,NA,3,9.3,NA,NA
2020-05-29,8,NA,8,9.1,NA,NA
2020-05-30,9,NA,9,8.8,NA,NA
2020-05-31,8,NA,8,9.1,NA,NA
2020-06-01,15,NA,15,9.3,NA,NA
2020-06-02,12,NA,12,10.1,NA,NA
2020-06-03,12,NA,12,10.3,NA,NA
2020-06-04,6,NA,6,10.2,NA,NA
2020-06-05,8,NA,8,10.4,NA,NA
2020-06-06,12,NA,12,9.7,NA,NA
2020-06-07,11,NA,11,9.5,NA,NA
2020-06-08,10,NA,10,9,NA,NA
2020-06-09,8,NA,8,9.4,NA,NA
2020-06-10,10,NA,10,9.3,NA,NA
2020-06-11,8,NA,8,9,NA,NA
2020-06-12,10,NA,10,8.6,NA,NA
2020-06-13,7,NA,7,7.9,NA,NA
2020-06-14,10,NA,10,7.7,NA,NA
2020-06-15,7,NA,7,7.4,NA,NA
2020-06-16,9,NA,9,6.9,NA,NA
2020-06-17,7,NA,7,6.5,NA,NA
2020-06-18,3,NA,3,6.5,NA,NA
2020-06-19,6,NA,6,6.1,NA,NA
2020-06-20,7,NA,7,5.7,NA,NA
2020-06-21,3,NA,3,5.1,NA,NA
2020-06-22,6,NA,6,5.5,NA,NA
2020-06-23,7,NA,7,5.6,NA,NA
2020-06-24,6,NA,6,5.4,NA,NA
2020-06-25,3,NA,3,4.9,NA,NA
2020-06-26,3,NA,3,5.4,NA,NA
2020-06-27,11,NA,11,5.3,NA,NA
2020-06-28,4,NA,4,4.9,NA,NA
2020-06-29,4,NA,4,4.8,NA,NA
2020-06-30,2,NA,2,4.9,NA,NA
2020-07-01,8,NA,8,5.2,NA,NA
2020-07-02,5,NA,5,5,NA,NA
2020-07-03,3,NA,3,4.9,NA,NA
2020-07-04,5,NA,5,5.1,NA,NA
2020-07-05,4,NA,4,5.6,NA,NA
2020-07-06,6,NA,6,4.9,NA,NA
2020-07-07,9,NA,9,4.7,NA,NA
2020-07-08,3,NA,3,4.5,NA,NA
2020-07-09,6,NA,6,4.5,NA,NA
2020-07-10,7,NA,7,4.7,NA,NA
2020-07-11,1,NA,1,4.4,NA,NA
2020-07-12,3,NA,3,3.8,NA,NA
2020-07-13,1,NA,1,3.7,NA,NA
2020-07-14,5,NA,5,3.7,NA,NA
2020-07-15,6,NA,6,3.9,NA,NA
2020-07-16,3,NA,3,3.9,NA,NA
2020-07-17,3,NA,3,3.8,NA,NA
2020-07-18,2,NA,2,4,NA,NA
2020-07-19,6,NA,6,3.6,NA,NA
2020-07-20,9,NA,9,3.1,NA,NA
2020-07-21,1,NA,1,3.3,NA,NA
2020-07-22,2,NA,2,3.6,NA,NA
2020-07-23,3,NA,3,3.8,NA,NA
2020-07-24,1,NA,1,3.3,NA,NA
2020-07-25,1,NA,1,2.7,NA,NA
2020-07-26,5,NA,5,2.8,NA,NA
2020-07-27,6,NA,6,2.8,NA,NA
2020-07-28,4,NA,4,3.2,NA,NA
2020-07-29,1,NA,1,3.7,NA,NA
2020-07-30,3,NA,3,4.1,NA,NA
2020-07-31,2,NA,2,3.7,NA,NA
2020-08-01,2,NA,2,3.5,NA,NA
2020-08-02,7,NA,7,3.7,NA,NA
2020-08-03,6,NA,6,3.9,NA,NA
2020-08-04,5,NA,5,3.9,NA,NA
2020-08-05,1,NA,1,4.2,NA,NA
2020-08-06,4,NA,4,4.4,NA,NA
2020-08-07,6,NA,6,4,NA,NA
2020-08-08,3,NA,3,3.7,NA,NA
2020-08-09,3,NA,3,3.3,NA,NA
2020-08-10,5,NA,5,3.6,NA,NA
2020-08-11,4,NA,4,3.5,NA,NA
2020-08-12,3,NA,3,3.1,NA,NA
2020-08-13,3,NA,3,2.9,NA,NA
2020-08-14,3,NA,1,2.7,NA,NA
2020-08-15,NA,4,4,2.4,4,4
2020-08-16,NA,3,3,2,3,4
2020-08-17,NA,2,2,1.8,2,3
2020-08-18,NA,1,1,1.5,1,2
2020-08-19,NA,1,1,1.6,1,2
2020-08-20,NA,2,2,1.3,2,3
2020-08-21,NA,0,0,1.1,0,1
2020-08-22,NA,1,1,1,1,3
2020-08-23,NA,0,0,1,0,2
2020-08-24,NA,2,2,1,2,4
2020-08-25,NA,1,1,0.9,1,3
2020-08-26,NA,1,1,1.2,1,3
2020-08-27,NA,1,1,1.4,1,4
2020-08-28,NA,1,1,1.7,1,4
2020-08-29,NA,1,1,1.8,1,4
2020-08-30,NA,1,1,1.8,1,4
2020-08-31,NA,3,3,1.9,2,6
2020-09-01,NA,3,3,2.3,2,6
2020-09-02,NA,3,3,2.6,2,6
2020-09-03,NA,3,3,2.7,2,6
2020-09-04,NA,1,1,2.8,0,4
2020-09-05,NA,2,2,2.6,1,6
2020-09-06,NA,5,5,2.5,4,9
2020-09-07,NA,4,4,2.3,3,8
2020-09-08,NA,2,2,2.2,1,6
2020-09-09,NA,2,2,2.2,1,6
2020-09-10,NA,1,1,2.2,0,5
2020-09-11,NA,2,2,2.1,1,6
2020-09-12,NA,1,1,1.9,0,5
2020-09-13,NA,2,2,1.9,1,6
2020-09-14,NA,1,1,1.9,0,6
2020-09-15,NA,2,2,2,0,6
2020-09-16,NA,4,4,2,2,9
2020-09-17,NA,2,2,2.1,0,7
2020-09-18,NA,2,2,2.11111111111111,0,7
2020-09-19,NA,2,2,2.25,0,7
2020-09-20,NA,2,2,2.28571428571429,0,7
2020-09-21,NA,2,2,2,0,8
2020-09-22,NA,2,2,2,0,8
