date,observed,estimate,upper,lower,type
2020-03-08,8,8,8,8,covid
2020-03-09,10,10,10,10,covid
2020-03-10,14,14,14,14,covid
2020-03-11,21,21,21,21,covid
2020-03-12,33,33,33,33,covid
2020-03-13,47,47,47,47,covid
2020-03-14,72,72,72,72,covid
2020-03-15,102,102,102,102,covid
2020-03-16,133,133,133,133,covid
2020-03-17,192,192,192,192,covid
2020-03-18,266,266,266,266,covid
2020-03-19,344,344,344,344,covid
2020-03-20,444,444,447,444,covid
2020-03-21,530,530,537,530,covid
2020-03-22,625,626,634,625,covid
2020-03-23,736,739,750,736,covid
2020-03-24,860,863,882,860,covid
2020-03-25,987,992,1020,987,covid
2020-03-26,1137,1148,1186,1137,covid
2020-03-27,1294,1311,1364,1294,covid
2020-03-28,1419,1448,1514,1419,covid
2020-03-29,1518,1554,1640,1518,covid
2020-03-30,1663,1704,1819,1664,covid
2020-03-31,1774,1822,1976,1777,covid
2020-04-01,1842,1906,2083,1846,covid
2020-04-02,1914,1993,2186,1919,covid
2020-04-03,1950,2048,2274,1957,covid
2020-04-04,1957,2070,2323,1966,covid
2020-04-05,1965,2099,2376,1974,covid
2020-04-06,1993,2155,2451,2006,covid
2020-04-07,2014,2194,2547,2036,covid
2020-04-08,1992,2202,2587,2022,covid
2020-04-09,1970,2221,2622,2014,covid
2020-04-10,1939,2239,2674,1996,covid
2020-04-11,1920,2256,2764,1991,covid
2020-04-12,1904,2284,2835,1987,covid
2020-04-13,1889,2324,2916,1996,covid
2020-04-14,1849,2345,2970,1983,covid
2020-04-15,1822,2382,3054,1975,covid
2020-03-08,222,222,222,222,srag
2020-03-09,238,238,238,238,srag
2020-03-10,252,252,252,252,srag
2020-03-11,276,276,276,276,srag
2020-03-12,326,326,326,326,srag
2020-03-13,372,372,372,372,srag
2020-03-14,426,426,426,426,srag
2020-03-15,501,501,501,501,srag
2020-03-16,640,640,640,640,srag
2020-03-17,801,801,801,801,srag
2020-03-18,1044,1044,1044,1044,srag
2020-03-19,1338,1338,1338,1338,srag
2020-03-20,1672,1672,1672,1672,srag
2020-03-21,1982,1982,1983,1982,srag
2020-03-22,2222,2222,2225,2222,srag
2020-03-23,2586,2586,2592,2586,srag
2020-03-24,2925,2926,2944,2925,srag
2020-03-25,3284,3286,3311,3284,srag
2020-03-26,3754,3759,3803,3754,srag
2020-03-27,4169,4179,4233,4169,srag
2020-03-28,4507,4520,4586,4507,srag
2020-03-29,4821,4837,4921,4821,srag
2020-03-30,5333,5353,5456,5333,srag
2020-03-31,5743,5768,5877,5743,srag
2020-04-01,6071,6102,6228,6071,srag
2020-04-02,6405,6447,6591,6405,srag
2020-04-03,6667,6717,6882,6667,srag
2020-04-04,6902,6967,7150,6903,srag
2020-04-05,7068,7145,7361,7070,srag
2020-04-06,7379,7478,7707,7383,srag
2020-04-07,7656,7775,8047,7662,srag
2020-04-08,7881,8029,8329,7894,srag
2020-04-09,8092,8274,8605,8116,srag
2020-04-10,8240,8460,8822,8279,srag
2020-04-11,8449,8706,9126,8505,srag
2020-04-12,8633,8945,9423,8721,srag
2020-04-13,8911,9297,9831,9020,srag
2020-04-14,9169,9645,10236,9317,srag
2020-04-15,9365,9947,10570,9567,srag
2020-04-16,9380,10058,10734,9651,srag
2020-04-17,9337,10152,10876,9664,srag
