date,observed,estimate,upper,lower,type
2020-03-08,6,6,6,6,covid
2020-03-09,7,7,7,7,covid
2020-03-10,8,8,8,8,covid
2020-03-11,12,12,12,12,covid
2020-03-12,19,19,19,19,covid
2020-03-13,26,26,26,26,covid
2020-03-14,35,35,35,35,covid
2020-03-15,49,49,49,49,covid
2020-03-16,68,68,68,68,covid
2020-03-17,94,94,94,94,covid
2020-03-18,126,126,126,126,covid
2020-03-19,172,172,172,172,covid
2020-03-20,205,205,205,205,covid
2020-03-21,249,249,249,249,covid
2020-03-22,293,293,293,293,covid
2020-03-23,358,358,358,358,covid
2020-03-24,422,422,422,422,covid
2020-03-25,468,468,468,468,covid
2020-03-26,528,528,528,528,covid
2020-03-27,609,609,609,609,covid
2020-03-28,664,664,664,664,covid
2020-03-29,716,716,716,716,covid
2020-03-30,782,782,782,782,covid
2020-03-31,836,836,836,836,covid
2020-04-01,877,877,877,877,covid
2020-04-02,912,912,912,912,covid
2020-04-03,934,934,934,934,covid
2020-04-04,934,934,934,934,covid
2020-04-05,950,950,951,950,covid
2020-04-06,977,977,979,977,covid
2020-04-07,992,992,997,992,covid
2020-04-08,983,983,990,983,covid
2020-04-09,1003,1003,1010,1003,covid
2020-04-10,1005,1006,1015,1005,covid
2020-04-11,1002,1003,1016,1002,covid
2020-04-12,1023,1025,1040,1023,covid
2020-04-13,1055,1057,1076,1055,covid
2020-04-14,1063,1067,1092,1063,covid
2020-04-15,1081,1086,1118,1081,covid
2020-04-16,1105,1112,1148,1105,covid
2020-04-17,1140,1147,1192,1140,covid
2020-04-18,1145,1155,1212,1145,covid
2020-04-19,1160,1174,1238,1160,covid
2020-04-20,1186,1206,1271,1186,covid
2020-04-21,1205,1228,1301,1205,covid
2020-04-22,1256,1282,1371,1256,covid
2020-04-23,1265,1295,1394,1266,covid
2020-04-24,1263,1298,1406,1265,covid
2020-04-25,1254,1296,1415,1258,covid
2020-04-26,1261,1314,1448,1270,covid
2020-04-27,1281,1345,1501,1294,covid
2020-04-28,1295,1379,1540,1314,covid
2020-04-29,1299,1399,1566,1321,covid
2020-04-30,1299,1426,1600,1328,covid
2020-05-01,1291,1435,1628,1325,covid
2020-05-02,1295,1456,1667,1335,covid
2020-05-03,1282,1469,1695,1332,covid
2020-05-04,1274,1490,1734,1341,covid
2020-05-05,1254,1493,1767,1342,covid
2020-05-06,1227,1502,1788,1322,covid
2020-05-07,1200,1512,1801,1317,covid
2020-05-08,1174,1518,1831,1311,covid
2020-05-09,1150,1541,1855,1308,covid
2020-05-10,1138,1567,1904,1320,covid
2020-03-08,112,112,112,112,srag
2020-03-09,118,118,118,118,srag
2020-03-10,122,122,122,122,srag
2020-03-11,129,129,129,129,srag
2020-03-12,156,156,156,156,srag
2020-03-13,172,172,172,172,srag
2020-03-14,187,187,187,187,srag
2020-03-15,223,223,223,223,srag
2020-03-16,282,282,282,282,srag
2020-03-17,329,329,329,329,srag
2020-03-18,419,419,419,419,srag
2020-03-19,528,528,528,528,srag
2020-03-20,628,628,628,628,srag
2020-03-21,744,744,744,744,srag
2020-03-22,832,832,832,832,srag
2020-03-23,959,959,959,959,srag
2020-03-24,1076,1076,1076,1076,srag
2020-03-25,1167,1167,1167,1167,srag
2020-03-26,1285,1285,1285,1285,srag
2020-03-27,1417,1417,1417,1417,srag
2020-03-28,1507,1507,1507,1507,srag
2020-03-29,1573,1573,1573,1573,srag
2020-03-30,1664,1664,1664,1664,srag
2020-03-31,1756,1756,1756,1756,srag
2020-04-01,1831,1831,1831,1831,srag
2020-04-02,1899,1899,1899,1899,srag
2020-04-03,1940,1940,1940,1940,srag
2020-04-04,1944,1944,1944,1944,srag
2020-04-05,1973,1973,1973,1973,srag
2020-04-06,2015,2015,2015,2015,srag
2020-04-07,2046,2046,2049,2046,srag
2020-04-08,2046,2048,2051,2046,srag
2020-04-09,2082,2084,2093,2082,srag
2020-04-10,2093,2096,2107,2093,srag
2020-04-11,2118,2122,2137,2118,srag
2020-04-12,2156,2162,2183,2156,srag
2020-04-13,2207,2215,2242,2207,srag
2020-04-14,2251,2260,2297,2251,srag
2020-04-15,2294,2308,2351,2294,srag
2020-04-16,2343,2363,2411,2343,srag
2020-04-17,2391,2416,2467,2391,srag
2020-04-18,2417,2447,2516,2418,srag
2020-04-19,2455,2490,2562,2457,srag
2020-04-20,2511,2555,2631,2514,srag
2020-04-21,2586,2638,2723,2589,srag
2020-04-22,2691,2752,2843,2698,srag
2020-04-23,2754,2829,2935,2764,srag
2020-04-24,2793,2883,2987,2809,srag
2020-04-25,2812,2918,3025,2832,srag
2020-04-26,2869,2991,3110,2892,srag
2020-04-27,2979,3116,3248,3011,srag
2020-04-28,3051,3208,3353,3088,srag
2020-04-29,3106,3284,3444,3146,srag
2020-04-30,3173,3376,3546,3229,srag
2020-05-01,3251,3487,3658,3320,srag
2020-05-02,3320,3581,3777,3400,srag
2020-05-03,3381,3666,3882,3486,srag
2020-05-04,3443,3767,4004,3579,srag
2020-05-05,3508,3867,4121,3672,srag
2020-05-06,3555,3959,4251,3758,srag
2020-05-07,3599,4048,4367,3849,srag
2020-05-08,3615,4154,4483,3915,srag
2020-05-09,3637,4266,4607,4001,srag
2020-05-10,3678,4394,4778,4112,srag
2020-05-11,3691,4521,4921,4195,srag
