date,observed,estimate,upper,lower,type
2020-03-08,7,7,7,7,covid
2020-03-09,8,8,8,8,covid
2020-03-10,9,9,9,9,covid
2020-03-11,13,13,13,13,covid
2020-03-12,20,20,20,20,covid
2020-03-13,27,27,27,27,covid
2020-03-14,36,36,36,36,covid
2020-03-15,50,50,50,50,covid
2020-03-16,69,69,69,69,covid
2020-03-17,96,96,96,96,covid
2020-03-18,129,129,129,129,covid
2020-03-19,172,172,172,172,covid
2020-03-20,207,207,207,207,covid
2020-03-21,252,252,252,252,covid
2020-03-22,291,291,291,291,covid
2020-03-23,357,357,357,357,covid
2020-03-24,416,416,416,416,covid
2020-03-25,462,462,462,462,covid
2020-03-26,520,520,520,520,covid
2020-03-27,597,597,599,597,covid
2020-03-28,650,650,652,650,covid
2020-03-29,701,701,704,701,covid
2020-03-30,764,764,768,764,covid
2020-03-31,819,819,831,819,covid
2020-04-01,855,855,872,855,covid
2020-04-02,892,892,914,892,covid
2020-04-03,925,925,951,925,covid
2020-04-04,931,932,967,931,covid
2020-04-05,944,946,988,944,covid
2020-04-06,967,974,1022,967,covid
2020-04-07,982,992,1053,982,covid
2020-04-08,963,976,1044,964,covid
2020-04-09,973,991,1069,975,covid
2020-04-10,973,998,1088,976,covid
2020-04-11,969,999,1104,972,covid
2020-04-12,990,1024,1143,993,covid
2020-04-13,1018,1068,1197,1023,covid
2020-04-14,1018,1083,1223,1027,covid
2020-04-15,1031,1105,1258,1044,covid
2020-04-16,1034,1119,1285,1053,covid
2020-04-17,1059,1159,1341,1083,covid
2020-04-18,1050,1171,1372,1079,covid
2020-04-19,1051,1183,1402,1089,covid
2020-04-20,1069,1226,1463,1118,covid
2020-04-21,1083,1278,1513,1148,covid
2020-04-22,1108,1330,1583,1184,covid
2020-04-23,1099,1353,1608,1195,covid
2020-04-24,1077,1376,1632,1188,covid
2020-04-25,1057,1396,1678,1178,covid
2020-04-26,1049,1430,1725,1194,covid
2020-04-27,1044,1455,1764,1210,covid
2020-04-28,1038,1498,1833,1235,covid
2020-04-29,1013,1511,1896,1235,covid
2020-04-30,998,1554,1971,1247,covid
2020-03-08,122,122,122,122,srag
2020-03-09,129,129,129,129,srag
2020-03-10,133,133,133,133,srag
2020-03-11,141,141,141,141,srag
2020-03-12,169,169,169,169,srag
2020-03-13,186,186,186,186,srag
2020-03-14,201,201,201,201,srag
2020-03-15,236,236,236,236,srag
2020-03-16,295,295,295,295,srag
2020-03-17,348,348,348,348,srag
2020-03-18,444,444,444,444,srag
2020-03-19,552,552,552,552,srag
2020-03-20,656,656,656,656,srag
2020-03-21,772,772,772,772,srag
2020-03-22,856,856,856,856,srag
2020-03-23,988,988,988,988,srag
2020-03-24,1107,1107,1107,1107,srag
2020-03-25,1204,1204,1204,1204,srag
2020-03-26,1339,1339,1339,1339,srag
2020-03-27,1479,1479,1479,1479,srag
2020-03-28,1578,1578,1578,1578,srag
2020-03-29,1659,1659,1660,1659,srag
2020-03-30,1761,1761,1763,1761,srag
2020-03-31,1874,1874,1877,1874,srag
2020-04-01,1948,1948,1952,1948,srag
2020-04-02,2022,2022,2029,2022,srag
2020-04-03,2081,2081,2093,2081,srag
2020-04-04,2104,2105,2119,2104,srag
2020-04-05,2141,2142,2164,2141,srag
2020-04-06,2191,2193,2217,2191,srag
2020-04-07,2236,2240,2266,2236,srag
2020-04-08,2245,2253,2284,2245,srag
2020-04-09,2279,2289,2324,2279,srag
2020-04-10,2297,2309,2347,2297,srag
2020-04-11,2325,2339,2381,2325,srag
2020-04-12,2373,2391,2442,2373,srag
2020-04-13,2438,2456,2514,2438,srag
2020-04-14,2493,2513,2581,2493,srag
2020-04-15,2551,2577,2654,2551,srag
2020-04-16,2595,2624,2704,2596,srag
2020-04-17,2655,2687,2781,2657,srag
2020-04-18,2684,2721,2822,2686,srag
2020-04-19,2740,2782,2894,2745,srag
2020-04-20,2803,2854,2973,2809,srag
2020-04-21,2903,2960,3099,2909,srag
2020-04-22,3009,3083,3214,3020,srag
2020-04-23,3093,3173,3314,3106,srag
2020-04-24,3146,3244,3386,3165,srag
2020-04-25,3193,3304,3459,3217,srag
2020-04-26,3260,3383,3557,3294,srag
2020-04-27,3352,3502,3688,3388,srag
2020-04-28,3427,3603,3804,3478,srag
2020-04-29,3471,3678,3893,3545,srag
2020-04-30,3504,3747,3972,3593,srag
2020-05-01,3533,3807,4052,3644,srag
2020-05-02,3553,3862,4125,3685,srag
2020-05-03,3553,3900,4209,3702,srag
