"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-15,131,NA,131,NA,NA,NA
2020-03-22,439,NA,439,NA,NA,NA
2020-03-29,598,NA,598,NA,NA,NA
2020-04-05,553,NA,553,NA,NA,NA
2020-04-12,530,NA,530,NA,NA,NA
2020-04-19,596,NA,596,NA,NA,NA
2020-04-26,758,NA,758,NA,NA,NA
2020-05-03,708,NA,708,NA,NA,NA
2020-05-10,769,NA,769,NA,NA,NA
2020-05-17,797,NA,797,NA,NA,NA
2020-05-24,808,NA,808,NA,NA,NA
2020-05-31,836,NA,836,NA,NA,NA
2020-06-07,983,NA,983,NA,NA,NA
2020-06-14,1148,NA,1148,NA,NA,NA
2020-06-21,1395,NA,1395,NA,NA,NA
2020-06-28,1374,NA,1374,NA,NA,NA
2020-07-05,1619,NA,1619,NA,NA,NA
2020-07-12,1899,NA,1899,NA,NA,NA
2020-07-19,1839,NA,1839,NA,NA,NA
2020-07-26,1867,NA,1867,NA,NA,NA
2020-08-02,1781,NA,1781,NA,NA,NA
2020-08-09,1747,NA,1747,NA,NA,NA
2020-08-16,1690,NA,1690,NA,NA,NA
2020-08-23,1691,NA,1691,NA,NA,NA
2020-08-30,1587,NA,1587,NA,NA,NA
2020-09-06,1459,NA,1459,NA,NA,NA
2020-09-13,1364,NA,1364,NA,NA,NA
2020-09-20,1203,NA,1203,NA,NA,NA
2020-09-27,1225,NA,1225,NA,NA,NA
2020-10-04,1210,NA,1210,NA,NA,NA
2020-10-11,1230,NA,1230,NA,NA,NA
2020-10-18,1301,NA,1301,NA,NA,NA
2020-10-25,1279,NA,1279,NA,NA,NA
2020-11-01,1337,NA,1337,NA,NA,NA
2020-11-08,1446,NA,1446,NA,NA,NA
2020-11-15,1731,NA,1731,NA,NA,NA
2020-11-22,1822,NA,1822,NA,NA,NA
2020-11-29,1930,NA,1930,NA,NA,NA
2020-12-06,2004,NA,2004,NA,NA,NA
2020-12-13,NA,1798,1798,NA,1793,1805
2020-12-20,NA,1640,1640,NA,1633,1649
2020-12-27,NA,1587,1587,NA,1577,1599
2021-01-03,NA,1623,1623,NA,1610,1638
2021-01-10,NA,1531,1531,NA,1514,1549
2021-01-17,NA,1342,1342,NA,1320,1365
2021-01-24,NA,1463,1463,NA,1426,1501
2021-01-31,NA,1534,1534,NA,1457,1613
2021-02-07,NA,1682,1682,NA,1487,1925.025
