date,observed,estimate,upper,lower,type
2020-03-01,0,0,0,0,covid
2020-03-02,0,0,0,0,covid
2020-03-03,0,0,0,0,covid
2020-03-04,0,0,0,0,covid
2020-03-05,0,0,0,0,covid
2020-03-06,0,0,0,0,covid
2020-03-07,0,0,0,0,covid
2020-03-08,0,0,0,0,covid
2020-03-09,0,0,0,0,covid
2020-03-10,0,0,0,0,covid
2020-03-11,0,0,0,0,covid
2020-03-12,1,1,1,1,covid
2020-03-13,1,1,1,1,covid
2020-03-14,1,1,1,1,covid
2020-03-15,0,0,0,0,covid
2020-03-16,1,1,1,1,covid
2020-03-17,1,1,1,1,covid
2020-03-18,1,1,1,1,covid
2020-03-19,1,1,1,1,covid
2020-03-20,1,1,1,1,covid
2020-03-21,1,1,1,1,covid
2020-03-22,1,1,1,1,covid
2020-03-23,3,3,3,3,covid
2020-03-24,3,3,3,3,covid
2020-03-25,6,6,6,6,covid
2020-03-26,6,6,6,6,covid
2020-03-27,7,7,7,7,covid
2020-03-28,7,7,7,7,covid
2020-03-29,7,7,7,7,covid
2020-03-30,9,9,9,9,covid
2020-03-31,11,11,11,11,covid
2020-04-01,12,12,12,12,covid
2020-04-02,12,12,12,12,covid
2020-04-03,13,13,13,13,covid
2020-04-04,12,12,12,12,covid
2020-04-05,12,12,12,12,covid
2020-04-06,12,12,12,12,covid
2020-04-07,13,13,13,13,covid
2020-04-08,14,14,14,14,covid
2020-04-09,13,13,13,13,covid
2020-04-10,11,11,11,11,covid
2020-04-11,12,12,12,12,covid
2020-04-12,11,11,11,11,covid
2020-04-13,9,9,9,9,covid
2020-04-14,9,9,9,9,covid
2020-04-15,10,10,10,10,covid
2020-04-16,9,9,9,9,covid
2020-04-17,11,11,11,11,covid
2020-04-18,10,10,10,10,covid
2020-04-19,9,9,9,9,covid
2020-04-20,9,9,9,9,covid
2020-04-21,10,10,10,10,covid
2020-04-22,11,11,11,11,covid
2020-04-23,10,10,10,10,covid
2020-04-24,9,9,9,9,covid
2020-04-25,8,8,8,8,covid
2020-04-26,8,8,8,8,covid
2020-04-27,8,8,8,8,covid
2020-04-28,7,7,7,7,covid
2020-04-29,8,8,8,8,covid
2020-04-30,9,9,9,9,covid
2020-05-01,10,10,10,10,covid
2020-05-02,10,10,10,10,covid
2020-05-03,10,10,10,10,covid
2020-05-04,10,10,10,10,covid
2020-05-05,11,11,11,11,covid
2020-05-06,11,11,11,11,covid
2020-05-07,11,11,11,11,covid
2020-05-08,9,9,9,9,covid
2020-05-09,10,10,10,10,covid
2020-05-10,10,10,10,10,covid
2020-05-11,13,13,13,13,covid
2020-05-12,18,18,18,18,covid
2020-05-13,21,21,21,21,covid
2020-05-14,22,22,22,22,covid
2020-05-15,26,26,26,26,covid
2020-05-16,27,27,27,27,covid
2020-05-17,28,28,28,28,covid
2020-05-18,30,30,30,30,covid
2020-05-19,33,33,33,33,covid
2020-05-20,31,31,31,31,covid
2020-05-21,33,33,33,33,covid
2020-05-22,33,33,33,33,covid
2020-05-23,33,33,33,33,covid
2020-05-24,34,34,35,34,covid
2020-05-25,33,33,35,33,covid
2020-05-26,30,30,35,30,covid
2020-05-27,31,31,39,31,covid
2020-05-28,27,27,36,27,covid
2020-05-29,25,25,36,25,covid
2020-05-30,31,31,44,31,covid
2020-05-31,31,31,46,31,covid
2020-06-01,31,31,47,31,covid
2020-06-02,34,34,52,34,covid
2020-06-03,34,34,57,34,covid
2020-06-04,30,30,55,30,covid
2020-06-05,29,29,59,29,covid
2020-06-06,28,28,63,28,covid
2020-06-07,28,28,68,28,covid
2020-06-08,34,34,80,34,covid
2020-06-09,36,36,85,36,covid
2020-06-10,39,39,91,39,covid
2020-06-11,40,40,88,40,covid
2020-06-12,40,40,89,40,covid
2020-06-13,44,44,93,44,covid
2020-06-14,44,44,93,44,covid
2020-06-15,43,43,95,43,covid
2020-06-16,44,44,99,44,covid
2020-06-17,44,44,102,44,covid
2020-06-18,46,46,106,46,covid
2020-06-19,46,46,112,46,covid
2020-06-20,49,50,126,49,covid
2020-06-21,48,49,126,48,covid
2020-06-22,51,53,138,51,covid
2020-06-23,51,53,144,51,covid
2020-06-24,49,51,149,49,covid
2020-06-25,49,52,154,49,covid
2020-03-01,8,8,8,8,srag
2020-03-02,8,8,8,8,srag
2020-03-03,8,8,8,8,srag
2020-03-04,8,8,8,8,srag
2020-03-05,9,9,9,9,srag
2020-03-06,10,10,10,10,srag
2020-03-07,11,11,11,11,srag
2020-03-08,13,13,13,13,srag
2020-03-09,15,15,15,15,srag
2020-03-10,13,13,13,13,srag
2020-03-11,13,13,13,13,srag
2020-03-12,15,15,15,15,srag
2020-03-13,15,15,15,15,srag
2020-03-14,14,14,14,14,srag
2020-03-15,13,13,13,13,srag
2020-03-16,19,19,19,19,srag
2020-03-17,19,19,19,19,srag
2020-03-18,27,27,27,27,srag
2020-03-19,26,26,26,26,srag
2020-03-20,32,32,32,32,srag
2020-03-21,38,38,38,38,srag
2020-03-22,50,50,50,50,srag
2020-03-23,60,60,60,60,srag
2020-03-24,58,58,58,58,srag
2020-03-25,61,61,61,61,srag
2020-03-26,68,68,68,68,srag
2020-03-27,69,69,69,69,srag
2020-03-28,69,69,69,69,srag
2020-03-29,63,63,63,63,srag
2020-03-30,70,70,70,70,srag
2020-03-31,78,78,78,78,srag
2020-04-01,80,80,80,80,srag
2020-04-02,82,82,82,82,srag
2020-04-03,83,83,83,83,srag
2020-04-04,82,82,82,82,srag
2020-04-05,87,87,87,87,srag
2020-04-06,95,95,95,95,srag
2020-04-07,96,96,96,96,srag
2020-04-08,90,90,90,90,srag
2020-04-09,79,79,79,79,srag
2020-04-10,76,76,76,76,srag
2020-04-11,77,77,77,77,srag
2020-04-12,77,77,77,77,srag
2020-04-13,76,76,76,76,srag
2020-04-14,75,75,75,75,srag
2020-04-15,81,81,81,81,srag
2020-04-16,82,82,82,82,srag
2020-04-17,81,81,81,81,srag
2020-04-18,84,84,84,84,srag
2020-04-19,83,83,83,83,srag
2020-04-20,84,84,84,84,srag
2020-04-21,89,89,89,89,srag
2020-04-22,92,92,92,92,srag
2020-04-23,90,90,90,90,srag
2020-04-24,86,86,86,86,srag
2020-04-25,79,79,79,79,srag
2020-04-26,79,79,79,79,srag
2020-04-27,76,76,76,76,srag
2020-04-28,78,78,78,78,srag
2020-04-29,78,78,78,78,srag
2020-04-30,77,77,77,77,srag
2020-05-01,77,77,77,77,srag
2020-05-02,75,75,75,75,srag
2020-05-03,73,73,73,73,srag
2020-05-04,79,79,79,79,srag
2020-05-05,75,75,75,75,srag
2020-05-06,70,70,70,70,srag
2020-05-07,64,64,64,64,srag
2020-05-08,66,66,66,66,srag
2020-05-09,61,61,61,61,srag
2020-05-10,64,64,64,64,srag
2020-05-11,72,72,72,72,srag
2020-05-12,77,77,77,77,srag
2020-05-13,83,83,83,83,srag
2020-05-14,99,99,99,99,srag
2020-05-15,106,106,106,106,srag
2020-05-16,105,105,105,105,srag
2020-05-17,101,101,101,101,srag
2020-05-18,107,107,107,107,srag
2020-05-19,106,106,106,106,srag
2020-05-20,100,100,100,100,srag
2020-05-21,103,103,103,103,srag
2020-05-22,110,110,110,110,srag
2020-05-23,106,106,106,106,srag
2020-05-24,108,108,108,108,srag
2020-05-25,117,117,117,117,srag
2020-05-26,113,113,113,113,srag
2020-05-27,115,115,117,115,srag
2020-05-28,110,110,113,110,srag
2020-05-29,104,104,109,104,srag
2020-05-30,110,110,120,110,srag
2020-05-31,112,112,124,112,srag
2020-06-01,125,125,140,125,srag
2020-06-02,131,131,149,131,srag
2020-06-03,133,133,154,133,srag
2020-06-04,127,127,147,127,srag
2020-06-05,120,120,145,120,srag
2020-06-06,118,118,149,118,srag
2020-06-07,125,125,158,125,srag
2020-06-08,139,139,177,139,srag
2020-06-09,140,140,181,140,srag
2020-06-10,145,145,189,145,srag
2020-06-11,147,147,192,147,srag
2020-06-12,150,150,200,150,srag
2020-06-13,159,159,210,159,srag
2020-06-14,152,152,205,152,srag
2020-06-15,151,151,210,151,srag
2020-06-16,145,145,209,145,srag
2020-06-17,148,148,217,148,srag
2020-06-18,154,154,228,154,srag
2020-06-19,150,150,235,150,srag
2020-06-20,163,163,257,163,srag
2020-06-21,165,165,267,165,srag
2020-06-22,171,171,272,171,srag
2020-06-23,177,178,284,177,srag
2020-06-24,180,181,297,180,srag
2020-06-25,193,197,322,193,srag
2020-06-26,191,196,328,191,srag
2020-06-27,190,199,338,190,srag
2020-06-28,194,211,358,194,srag
