date,observed,estimate,upper,lower,type
2020-03-01,0,0,0,0,covid
2020-03-02,0,0,0,0,covid
2020-03-03,0,0,0,0,covid
2020-03-04,0,0,0,0,covid
2020-03-05,0,0,0,0,covid
2020-03-06,0,0,0,0,covid
2020-03-07,0,0,0,0,covid
2020-03-08,0,0,0,0,covid
2020-03-09,0,0,0,0,covid
2020-03-10,0,0,0,0,covid
2020-03-11,0,0,0,0,covid
2020-03-12,0,0,0,0,covid
2020-03-13,0,0,0,0,covid
2020-03-14,0,0,0,0,covid
2020-03-15,0,0,0,0,covid
2020-03-16,0,0,0,0,covid
2020-03-17,0,0,0,0,covid
2020-03-18,0,0,0,0,covid
2020-03-19,0,0,0,0,covid
2020-03-20,0,0,0,0,covid
2020-03-21,1,1,1,1,covid
2020-03-22,2,2,2,2,covid
2020-03-23,2,2,2,2,covid
2020-03-24,2,2,2,2,covid
2020-03-25,2,2,2,2,covid
2020-03-26,3,3,3,3,covid
2020-03-27,3,3,3,3,covid
2020-03-28,3,3,3,3,covid
2020-03-29,3,3,3,3,covid
2020-03-30,4,4,4,4,covid
2020-03-31,4,4,4,4,covid
2020-04-01,4,4,4,4,covid
2020-04-02,5,5,5,5,covid
2020-04-03,5,5,5,5,covid
2020-04-04,3,3,3,3,covid
2020-04-05,5,5,5,5,covid
2020-04-06,5,5,5,5,covid
2020-04-07,7,7,7,7,covid
2020-04-08,7,7,7,7,covid
2020-04-09,6,6,6,6,covid
2020-04-10,5,5,5,5,covid
2020-04-11,5,5,5,5,covid
2020-04-12,5,5,5,5,covid
2020-04-13,5,5,5,5,covid
2020-04-14,6,6,6,6,covid
2020-04-15,6,6,6,6,covid
2020-04-16,9,9,9,9,covid
2020-04-17,8,8,8,8,covid
2020-04-18,8,8,8,8,covid
2020-04-19,8,8,8,8,covid
2020-04-20,7,7,7,7,covid
2020-04-21,4,4,4,4,covid
2020-04-22,4,4,4,4,covid
2020-04-23,3,3,3,3,covid
2020-04-24,3,3,3,3,covid
2020-04-25,3,3,3,3,covid
2020-04-26,3,3,3,3,covid
2020-04-27,4,4,4,4,covid
2020-04-28,4,4,4,4,covid
2020-04-29,4,4,4,4,covid
2020-04-30,4,4,4,4,covid
2020-05-01,5,5,5,5,covid
2020-05-02,6,6,6,6,covid
2020-05-03,6,6,6,6,covid
2020-05-04,8,8,8,8,covid
2020-05-05,9,9,9,9,covid
2020-05-06,8,8,8,8,covid
2020-05-07,7,7,7,7,covid
2020-05-08,7,7,7,7,covid
2020-05-09,7,7,7,7,covid
2020-05-10,6,6,6,6,covid
2020-05-11,6,6,6,6,covid
2020-05-12,6,6,6,6,covid
2020-05-13,6,6,6,6,covid
2020-05-14,7,7,7,7,covid
2020-05-15,6,6,6,6,covid
2020-05-16,6,6,6,6,covid
2020-05-17,7,7,7,7,covid
2020-05-18,4,4,4,4,covid
2020-05-19,6,6,6,6,covid
2020-05-20,6,6,6,6,covid
2020-05-21,6,6,6,6,covid
2020-05-22,6,6,6,6,covid
2020-05-23,5,5,5,5,covid
2020-05-24,6,6,6,6,covid
2020-05-25,7,7,7,7,covid
2020-05-26,8,8,8,8,covid
2020-05-27,8,8,8,8,covid
2020-05-28,8,8,8,8,covid
2020-05-29,7,7,7,7,covid
2020-05-30,7,7,7,7,covid
2020-05-31,7,7,7,7,covid
2020-06-01,7,7,7,7,covid
2020-06-02,12,12,12,12,covid
2020-06-03,15,15,15,15,covid
2020-06-04,14,14,14,14,covid
2020-06-05,15,15,15,15,covid
2020-06-06,14,14,14,14,covid
2020-06-07,15,15,15,15,covid
2020-06-08,20,20,20,20,covid
2020-06-09,19,19,19,19,covid
2020-06-10,22,22,22,22,covid
2020-06-11,21,21,21,21,covid
2020-06-12,22,22,22,22,covid
2020-06-13,22,22,22,22,covid
2020-06-14,21,21,21,21,covid
2020-06-15,23,23,23,23,covid
2020-06-16,27,27,27,27,covid
2020-06-17,26,26,26,26,covid
2020-06-18,26,26,26,26,covid
2020-06-19,27,27,27,27,covid
2020-06-20,29,29,29,29,covid
2020-06-21,26,26,26,26,covid
2020-06-22,26,26,26,26,covid
2020-06-23,26,26,26,26,covid
2020-06-24,28,28,28,28,covid
2020-06-25,31,31,31,31,covid
2020-06-26,34,34,34,34,covid
2020-06-27,35,35,35,35,covid
2020-06-28,38,38,38,38,covid
2020-06-29,40,40,40,40,covid
2020-06-30,45,45,45,45,covid
2020-07-01,45,45,45,45,covid
2020-07-02,45,45,45,45,covid
2020-07-03,49,49,49,49,covid
2020-07-04,48,48,48,48,covid
2020-07-05,45,45,45,45,covid
2020-07-06,53,53,53,53,covid
2020-07-07,54,54,54,54,covid
2020-07-08,55,55,55,55,covid
2020-07-09,55,55,55,55,covid
2020-07-10,51,51,51,51,covid
2020-07-11,50,50,50,50,covid
2020-07-12,51,51,51,51,covid
2020-07-13,49,49,49,49,covid
2020-07-14,53,53,53,53,covid
2020-07-15,48,48,48,48,covid
2020-07-16,52,52,52,52,covid
2020-07-17,55,55,55,55,covid
2020-07-18,56,56,57,56,covid
2020-07-19,55,55,57,55,covid
2020-07-20,55,55,57,55,covid
2020-07-21,51,51,55,51,covid
2020-07-22,54,54,58,54,covid
2020-07-23,54,54,59,54,covid
2020-07-24,51,51,56,51,covid
2020-07-25,48,48,54,48,covid
2020-07-26,49,49,58,49,covid
2020-07-27,44,44,56,44,covid
2020-07-28,45,45,58,45,covid
2020-07-29,42,42,53,42,covid
2020-07-30,43,43,57,43,covid
2020-07-31,42,42,56,42,covid
2020-08-01,42,42,56,42,covid
2020-08-02,40,41,54,40,covid
2020-08-03,41,43,55,41,covid
2020-08-04,39,41,55,39,covid
2020-08-05,41,43,61,41,covid
2020-08-06,41,43,66,41,covid
2020-08-07,39,44,66,39,covid
2020-08-08,41,47,73,41,covid
2020-08-09,41,47,76,41,covid
2020-08-10,42,50,85,42,covid
2020-08-11,44,54,91,44,covid
2020-08-12,44,56,100,44,covid
2020-08-13,46,59,115,46,covid
2020-03-01,1,1,1,1,srag
2020-03-02,1,1,1,1,srag
2020-03-03,1,1,1,1,srag
2020-03-04,1,1,1,1,srag
2020-03-05,1,1,1,1,srag
2020-03-06,1,1,1,1,srag
2020-03-07,1,1,1,1,srag
2020-03-08,1,1,1,1,srag
2020-03-09,1,1,1,1,srag
2020-03-10,2,2,2,2,srag
2020-03-11,2,2,2,2,srag
2020-03-12,2,2,2,2,srag
2020-03-13,1,1,1,1,srag
2020-03-14,1,1,1,1,srag
2020-03-15,2,2,2,2,srag
2020-03-16,2,2,2,2,srag
2020-03-17,2,2,2,2,srag
2020-03-18,3,3,3,3,srag
2020-03-19,3,3,3,3,srag
2020-03-20,5,5,5,5,srag
2020-03-21,7,7,7,7,srag
2020-03-22,9,9,9,9,srag
2020-03-23,9,9,9,9,srag
2020-03-24,10,10,10,10,srag
2020-03-25,8,8,8,8,srag
2020-03-26,10,10,10,10,srag
2020-03-27,10,10,10,10,srag
2020-03-28,9,9,9,9,srag
2020-03-29,11,11,11,11,srag
2020-03-30,12,12,12,12,srag
2020-03-31,11,11,11,11,srag
2020-04-01,10,10,10,10,srag
2020-04-02,9,9,9,9,srag
2020-04-03,9,9,9,9,srag
2020-04-04,8,8,8,8,srag
2020-04-05,10,10,10,10,srag
2020-04-06,9,9,9,9,srag
2020-04-07,10,10,10,10,srag
2020-04-08,10,10,10,10,srag
2020-04-09,9,9,9,9,srag
2020-04-10,8,8,8,8,srag
2020-04-11,8,8,8,8,srag
2020-04-12,9,9,9,9,srag
2020-04-13,10,10,10,10,srag
2020-04-14,11,11,11,11,srag
2020-04-15,12,12,12,12,srag
2020-04-16,14,14,14,14,srag
2020-04-17,12,12,12,12,srag
2020-04-18,15,15,15,15,srag
2020-04-19,15,15,15,15,srag
2020-04-20,15,15,15,15,srag
2020-04-21,12,12,12,12,srag
2020-04-22,13,13,13,13,srag
2020-04-23,13,13,13,13,srag
2020-04-24,13,13,13,13,srag
2020-04-25,12,12,12,12,srag
2020-04-26,13,13,13,13,srag
2020-04-27,13,13,13,13,srag
2020-04-28,13,13,13,13,srag
2020-04-29,12,12,12,12,srag
2020-04-30,13,13,13,13,srag
2020-05-01,13,13,13,13,srag
2020-05-02,13,13,13,13,srag
2020-05-03,16,16,16,16,srag
2020-05-04,17,17,17,17,srag
2020-05-05,18,18,18,18,srag
2020-05-06,21,21,21,21,srag
2020-05-07,17,17,17,17,srag
2020-05-08,17,17,17,17,srag
2020-05-09,16,16,16,16,srag
2020-05-10,13,13,13,13,srag
2020-05-11,13,13,13,13,srag
2020-05-12,13,13,13,13,srag
2020-05-13,14,14,14,14,srag
2020-05-14,16,16,16,16,srag
2020-05-15,16,16,16,16,srag
2020-05-16,14,14,14,14,srag
2020-05-17,15,15,15,15,srag
2020-05-18,13,13,13,13,srag
2020-05-19,14,14,14,14,srag
2020-05-20,15,15,15,15,srag
2020-05-21,15,15,15,15,srag
2020-05-22,18,18,18,18,srag
2020-05-23,19,19,19,19,srag
2020-05-24,23,23,23,23,srag
2020-05-25,22,22,22,22,srag
2020-05-26,23,23,23,23,srag
2020-05-27,25,25,25,25,srag
2020-05-28,23,23,23,23,srag
2020-05-29,23,23,23,23,srag
2020-05-30,24,24,24,24,srag
2020-05-31,23,23,23,23,srag
2020-06-01,26,26,26,26,srag
2020-06-02,30,30,30,30,srag
2020-06-03,32,32,32,32,srag
2020-06-04,30,30,30,30,srag
2020-06-05,30,30,30,30,srag
2020-06-06,27,27,27,27,srag
2020-06-07,26,26,26,26,srag
2020-06-08,31,31,31,31,srag
2020-06-09,30,30,30,30,srag
2020-06-10,33,33,33,33,srag
2020-06-11,31,31,31,31,srag
