"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-15,3,NA,3,7.1,NA,NA
2020-03-16,6,NA,6,7.8,NA,NA
2020-03-17,10,NA,10,8.3,NA,NA
2020-03-18,3,NA,3,9.5,NA,NA
2020-03-19,9,NA,9,10.5,NA,NA
2020-03-20,24,NA,24,11.7,NA,NA
2020-03-21,9,NA,9,13,NA,NA
2020-03-22,6,NA,6,14,NA,NA
2020-03-23,18,NA,18,15.4,NA,NA
2020-03-24,17,NA,17,16,NA,NA
2020-03-25,15,NA,15,15.4,NA,NA
2020-03-26,19,NA,19,15.9,NA,NA
2020-03-27,20,NA,20,17.9,NA,NA
2020-03-28,17,NA,17,17.6,NA,NA
2020-03-29,15,NA,15,17.4,NA,NA
2020-03-30,18,NA,18,17.7,NA,NA
2020-03-31,14,NA,14,18,NA,NA
2020-04-01,26,NA,26,17,NA,NA
2020-04-02,15,NA,15,16.9,NA,NA
2020-04-03,15,NA,15,17,NA,NA
2020-04-04,18,NA,18,17.4,NA,NA
2020-04-05,22,NA,22,18.8,NA,NA
2020-04-06,10,NA,10,18.6,NA,NA
2020-04-07,16,NA,16,20.2,NA,NA
2020-04-08,16,NA,16,21.3,NA,NA
2020-04-09,22,NA,22,22.2,NA,NA
2020-04-10,28,NA,28,22.6,NA,NA
2020-04-11,24,NA,24,24.1,NA,NA
2020-04-12,31,NA,31,24.6,NA,NA
2020-04-13,26,NA,26,25.4,NA,NA
2020-04-14,27,NA,27,26,NA,NA
2020-04-15,26,NA,26,28.2,NA,NA
2020-04-16,25,NA,25,29,NA,NA
2020-04-17,21,NA,21,29.3,NA,NA
2020-04-18,24,NA,24,30.3,NA,NA
2020-04-19,28,NA,28,31.3,NA,NA
2020-04-20,50,NA,50,32,NA,NA
2020-04-21,32,NA,32,32.6,NA,NA
2020-04-22,34,NA,34,34.2,NA,NA
2020-04-23,36,NA,36,36.4,NA,NA
2020-04-24,37,NA,37,36.5,NA,NA
2020-04-25,33,NA,33,37.5,NA,NA
2020-04-26,31,NA,31,40.3,NA,NA
2020-04-27,37,NA,37,41.7,NA,NA
2020-04-28,46,NA,46,41.7,NA,NA
2020-04-29,29,NA,29,43.2,NA,NA
2020-04-30,60,NA,60,45,NA,NA
2020-05-01,60,NA,60,44.6,NA,NA
2020-05-02,48,NA,48,45.7,NA,NA
2020-05-03,36,NA,36,47.3,NA,NA
2020-05-04,52,NA,52,49.5,NA,NA
2020-05-05,51,NA,51,51.3,NA,NA
2020-05-06,27,NA,27,50.1,NA,NA
2020-05-07,48,NA,48,50,NA,NA
2020-05-08,62,NA,62,50.8,NA,NA
2020-05-09,51,NA,51,50.4,NA,NA
2020-05-10,78,NA,78,51.8,NA,NA
2020-05-11,48,NA,48,55.6,NA,NA
2020-05-12,47,NA,47,56.7,NA,NA
2020-05-13,44,NA,44,58.4,NA,NA
2020-05-14,48,NA,48,59.1,NA,NA
2020-05-15,65,NA,65,58.6,NA,NA
2020-05-16,65,NA,65,59.1,NA,NA
2020-05-17,59,NA,59,61.2,NA,NA
2020-05-18,79,NA,79,61.3,NA,NA
2020-05-19,58,NA,58,61.5,NA,NA
2020-05-20,73,NA,73,60.5,NA,NA
2020-05-21,53,NA,53,58.7,NA,NA
2020-05-22,68,NA,68,57.3,NA,NA
2020-05-23,45,NA,45,54.1,NA,NA
2020-05-24,50,NA,50,52,NA,NA
2020-05-25,55,NA,55,50.8,NA,NA
2020-05-26,47,NA,47,50.7,NA,NA
2020-05-27,45,NA,45,52.3,NA,NA
2020-05-28,47,NA,47,52.8,NA,NA
2020-05-29,37,NA,37,52.5,NA,NA
2020-05-30,61,NA,61,51.3,NA,NA
2020-05-31,52,NA,52,50.5,NA,NA
2020-06-01,84,NA,84,49.4,NA,NA
2020-06-02,50,NA,50,49.6,NA,NA
2020-06-03,47,NA,47,52.4,NA,NA
2020-06-04,43,NA,43,52.6,NA,NA
2020-06-05,39,NA,39,53.4,NA,NA
2020-06-06,34,NA,34,49.3,NA,NA
2020-06-07,49,NA,49,49.5,NA,NA
2020-06-08,65,NA,65,49.3,NA,NA
2020-06-09,63,NA,63,48.6,NA,NA
2020-06-10,60,NA,60,49.5,NA,NA
2020-06-11,43,NA,43,50.6,NA,NA
2020-06-12,52,NA,52,50.2,NA,NA
2020-06-13,45,NA,45,47.2,NA,NA
2020-06-14,36,NA,36,44.2,NA,NA
2020-06-15,48,NA,48,42.1,NA,NA
2020-06-16,45,NA,45,40.2,NA,NA
2020-06-17,45,NA,45,37.4,NA,NA
2020-06-18,35,NA,35,35.3,NA,NA
2020-06-19,33,NA,33,33.9,NA,NA
2020-06-20,39,NA,39,31.8,NA,NA
2020-06-21,24,NA,24,30.1,NA,NA
2020-06-22,24,NA,24,26.9,NA,NA
2020-06-23,24,NA,24,26.2,NA,NA
2020-06-24,22,NA,22,24.4,NA,NA
2020-06-25,27,NA,27,22.8,NA,NA
2020-06-26,28,NA,28,22.9,NA,NA
2020-06-27,13,NA,13,22.8,NA,NA
2020-06-28,28,NA,28,22.7,NA,NA
2020-06-29,15,NA,15,23.3,NA,NA
2020-06-30,23,NA,23,22.5,NA,NA
2020-07-01,25,NA,25,22,NA,NA
2020-07-02,23,NA,23,22.9,NA,NA
2020-07-03,23,NA,23,22.1,NA,NA
2020-07-04,28,NA,28,21.5,NA,NA
2020-07-05,19,NA,19,23.2,NA,NA
