"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-15,338,NA,338,NA,NA,NA
2020-03-22,658,NA,658,NA,NA,NA
2020-03-29,707,NA,707,NA,NA,NA
2020-04-05,743,NA,743,NA,NA,NA
2020-04-12,671,NA,671,NA,NA,NA
2020-04-19,725,NA,725,NA,NA,NA
2020-04-26,814,NA,814,NA,NA,NA
2020-05-03,808,NA,808,NA,NA,NA
2020-05-10,842,NA,842,NA,NA,NA
2020-05-17,864,NA,864,NA,NA,NA
2020-05-24,983,NA,983,NA,NA,NA
2020-05-31,1194,NA,1194,NA,NA,NA
2020-06-07,1468,NA,1468,NA,NA,NA
2020-06-14,1687,NA,1687,NA,NA,NA
2020-06-21,1819,NA,1819,NA,NA,NA
2020-06-28,1774,NA,1774,NA,NA,NA
2020-07-05,2140,NA,2140,NA,NA,NA
2020-07-12,2318,NA,2318,NA,NA,NA
2020-07-19,2082,NA,2082,NA,NA,NA
2020-07-26,2038,NA,2038,NA,NA,NA
2020-08-02,2158,NA,2158,NA,NA,NA
2020-08-09,2090,NA,2090,NA,NA,NA
2020-08-16,2095,NA,2095,NA,NA,NA
2020-08-23,1904,NA,1904,NA,NA,NA
2020-08-30,2008,NA,2008,NA,NA,NA
2020-09-06,2057,NA,2057,NA,NA,NA
2020-09-13,1726,NA,1726,NA,NA,NA
2020-09-20,1734,NA,1734,NA,NA,NA
2020-09-27,1488,NA,1488,NA,NA,NA
2020-10-04,1688,NA,1688,NA,NA,NA
2020-10-11,1485,NA,1485,NA,NA,NA
2020-10-18,1425,NA,1425,NA,NA,NA
2020-10-25,1372,NA,1372,NA,NA,NA
2020-11-01,1506,NA,1506,NA,NA,NA
2020-11-08,1961,NA,1961,NA,NA,NA
2020-11-15,2504,NA,2504,NA,NA,NA
2020-11-22,2605,NA,2605,NA,NA,NA
2020-11-29,2626,NA,2626,NA,NA,NA
2020-12-06,2697,NA,2697,NA,NA,NA
2020-12-13,2550,NA,2550,NA,NA,NA
2020-12-20,2147,NA,2147,NA,NA,NA
2020-12-27,2098,NA,2098,NA,NA,NA
2021-01-03,2398,NA,2398,NA,NA,NA
2021-01-10,2412,NA,2412,NA,NA,NA
2021-01-17,2090,NA,2090,NA,NA,NA
2021-01-24,2122,NA,2122,NA,NA,NA
2021-01-31,2057,NA,2057,NA,NA,NA
2021-02-07,2593,NA,2593,NA,NA,NA
2021-02-14,3290,NA,3290,NA,NA,NA
2021-02-21,4073,NA,4073,NA,NA,NA
2021-02-28,4443,NA,4443,NA,NA,NA
2021-03-07,5103,NA,5103,NA,NA,NA
2021-03-14,4656,NA,4656,NA,NA,NA
2021-03-21,4275,NA,4275,NA,NA,NA
2021-03-28,3310,NA,3310,NA,NA,NA
2021-04-04,3239,NA,3239,NA,NA,NA
2021-04-11,3524,NA,3524,NA,NA,NA
2021-04-18,3194,NA,3194,NA,NA,NA
2021-04-25,3375,NA,3375,NA,NA,NA
2021-05-02,4011,NA,4011,NA,NA,NA
2021-05-09,4253,NA,4253,NA,NA,NA
2021-05-16,5074,NA,5074,NA,NA,NA
2021-05-23,5122,NA,5122,NA,NA,NA
2021-05-30,5006,NA,5006,NA,NA,NA
2021-06-06,4635,NA,4635,NA,NA,NA
2021-06-13,3557,NA,3557,NA,NA,NA
2021-06-20,3431,NA,3431,NA,NA,NA
2021-06-27,2779,NA,2779,NA,NA,NA
2021-07-04,2708,NA,2708,NA,NA,NA
2021-07-11,2516,NA,2516,NA,NA,NA
2021-07-18,2134,NA,2134,NA,NA,NA
2021-07-25,2088,NA,2088,NA,NA,NA
