"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-15,1022,NA,NA,NA,1022,NA,NA,NA
2020-03-22,1680,NA,NA,NA,1680,NA,NA,NA
2020-03-29,2389,NA,NA,NA,2389,NA,NA,NA
2020-04-05,3136,NA,NA,NA,3136,NA,NA,NA
2020-04-12,3811,NA,NA,NA,3811,NA,NA,NA
2020-04-19,4544,NA,NA,NA,4544,NA,NA,NA
2020-04-26,5362,NA,NA,NA,5362,NA,NA,NA
2020-05-03,6171,NA,NA,NA,6171,NA,NA,NA
2020-05-10,7014,NA,NA,NA,7014,NA,NA,NA
2020-05-17,7878,NA,NA,NA,7878,NA,NA,NA
2020-05-24,8861,NA,NA,NA,8861,NA,NA,NA
2020-05-31,10055,NA,NA,NA,10055,NA,NA,NA
2020-06-07,11523,NA,NA,NA,11523,NA,NA,NA
2020-06-14,13210,NA,NA,NA,13210,NA,NA,NA
2020-06-21,15029,NA,NA,NA,15029,NA,NA,NA
2020-06-28,16803,NA,NA,NA,16803,NA,NA,NA
2020-07-05,18942,NA,NA,NA,18942,NA,NA,NA
2020-07-12,21261,NA,NA,NA,21261,NA,NA,NA
2020-07-19,23344,NA,NA,NA,23344,NA,NA,NA
2020-07-26,25382,NA,NA,NA,25382,NA,NA,NA
2020-08-02,27540,NA,NA,NA,27540,NA,NA,NA
2020-08-09,29631,NA,NA,NA,29631,NA,NA,NA
2020-08-16,31726,NA,NA,NA,31726,NA,NA,NA
2020-08-23,33630,NA,NA,NA,33630,NA,NA,NA
2020-08-30,35638,NA,NA,NA,35638,NA,NA,NA
2020-09-06,37695,NA,NA,NA,37695,NA,NA,NA
2020-09-13,39421,NA,NA,NA,39421,NA,NA,NA
2020-09-20,41154,NA,NA,NA,41154,NA,NA,NA
2020-09-27,42642,NA,NA,NA,42642,NA,NA,NA
2020-10-04,44330,NA,NA,NA,44330,NA,NA,NA
2020-10-11,45815,NA,NA,NA,45815,NA,NA,NA
2020-10-18,47240,NA,NA,NA,47240,NA,NA,NA
2020-10-25,48612,NA,NA,NA,48612,NA,NA,NA
2020-11-01,50118,NA,NA,NA,50118,NA,NA,NA
2020-11-08,52079,NA,NA,NA,52079,NA,NA,NA
2020-11-15,54582,NA,NA,NA,54582,NA,NA,NA
2020-11-22,57188,NA,NA,NA,57188,NA,NA,NA
2020-11-29,59813,NA,NA,NA,59813,NA,NA,NA
2020-12-06,62510,NA,NA,NA,62510,NA,NA,NA
2020-12-13,65060,NA,NA,NA,65060,NA,NA,NA
2020-12-20,67207,NA,NA,NA,67207,NA,NA,NA
2020-12-27,69305,NA,NA,NA,69305,NA,NA,NA
2021-01-03,71703,NA,NA,NA,71703,NA,NA,NA
2021-01-10,74113,NA,NA,NA,74113,NA,NA,NA
2021-01-17,76202,NA,NA,NA,76202,NA,NA,NA
2021-01-24,78322,NA,NA,NA,78322,NA,NA,NA
2021-01-31,80379,NA,NA,NA,80379,NA,NA,NA
2021-02-07,82972,NA,NA,NA,82972,NA,NA,NA
2021-02-14,86259,NA,NA,NA,86259,NA,NA,NA
2021-02-21,90330,NA,NA,NA,90330,NA,NA,NA
2021-02-28,94770,NA,NA,NA,94770,NA,NA,NA
2021-03-07,99873,NA,NA,NA,99873,NA,NA,NA
2021-03-14,104528,NA,NA,NA,104528,NA,NA,NA
2021-03-21,108800,NA,NA,NA,108800,NA,NA,NA
2021-03-28,112113,NA,NA,NA,112113,NA,NA,NA
2021-04-04,115350,NA,NA,NA,115350,NA,NA,NA
2021-04-11,118873,NA,NA,NA,118873,NA,NA,NA
2021-04-18,122066,NA,NA,NA,122066,NA,NA,NA
2021-04-25,125439,NA,NA,NA,125439,NA,NA,NA
2021-05-02,129450,NA,NA,NA,129450,NA,NA,NA
2021-05-09,133704,NA,NA,NA,133704,NA,NA,NA
2021-05-16,138778,NA,NA,NA,138778,NA,NA,NA
2021-05-23,143904,NA,NA,NA,143904,NA,NA,NA
2021-05-30,148901,NA,NA,NA,148901,NA,NA,NA
2021-06-06,153510,NA,NA,NA,153510,NA,NA,NA
2021-06-13,157039,NA,NA,NA,157039,NA,NA,NA
2021-06-20,160453,NA,NA,NA,160453,NA,NA,NA
2021-06-27,163220,NA,NA,NA,163220,NA,NA,NA
2021-07-04,165919,NA,NA,NA,165919,NA,NA,NA
2021-07-11,168423,NA,NA,NA,168423,NA,NA,NA
2021-07-18,170544,NA,NA,NA,170544,NA,NA,NA
2021-07-25,172618,NA,NA,NA,172618,NA,NA,NA
2021-08-01,174794,NA,NA,NA,174794,NA,NA,NA
2021-08-08,177123,NA,NA,NA,177123,NA,NA,NA
2021-08-15,179411,NA,NA,NA,179411,NA,NA,NA
2021-08-22,181478,NA,NA,NA,181478,NA,NA,NA
2021-08-29,183358,NA,NA,NA,183358,NA,NA,NA
2021-09-05,185223,NA,NA,NA,185223,NA,NA,NA
2021-09-12,187027,NA,NA,NA,187027,NA,NA,NA
2021-09-19,188646,NA,NA,NA,188646,NA,NA,NA
2021-09-26,190046,NA,NA,NA,190046,NA,NA,NA
2021-10-03,191380,NA,NA,NA,191380,NA,NA,NA
2021-10-10,192543,NA,NA,NA,192543,NA,NA,NA
2021-10-17,193739,NA,NA,NA,193739,NA,NA,NA
2021-10-24,194917,NA,NA,NA,194917,NA,NA,NA
2021-10-31,196006,NA,NA,NA,196006,NA,NA,NA
2021-11-07,197058,NA,NA,NA,197058,NA,NA,NA
2021-11-14,198008,NA,NA,NA,198008,NA,NA,NA
2021-11-21,198923,NA,NA,NA,198923,NA,NA,NA
2021-11-28,199768,NA,NA,NA,199768,NA,NA,NA
