"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-15,4636,NA,NA,NA,4636,NA,NA,NA
2020-03-22,10421,NA,NA,NA,10421,NA,NA,NA
2020-03-29,16979,NA,NA,NA,16979,NA,NA,NA
2020-04-05,23325,NA,NA,NA,23325,NA,NA,NA
2020-04-12,29734,NA,NA,NA,29734,NA,NA,NA
2020-04-19,37380,NA,NA,NA,37380,NA,NA,NA
2020-04-26,46482,NA,NA,NA,46482,NA,NA,NA
2020-05-03,56199,NA,NA,NA,56199,NA,NA,NA
2020-05-10,66571,NA,NA,NA,66571,NA,NA,NA
2020-05-17,77163,NA,NA,NA,77163,NA,NA,NA
2020-05-24,87378,NA,NA,NA,87378,NA,NA,NA
2020-05-31,97324,NA,NA,NA,97324,NA,NA,NA
2020-06-07,108499,NA,NA,NA,108499,NA,NA,NA
2020-06-14,118832,NA,NA,NA,118832,NA,NA,NA
2020-06-21,129126,NA,NA,NA,129126,NA,NA,NA
2020-06-28,138800,NA,NA,NA,138800,NA,NA,NA
2020-07-05,150159,NA,NA,NA,150159,NA,NA,NA
2020-07-12,161261,NA,NA,NA,161261,NA,NA,NA
2020-07-19,171438,NA,NA,NA,171438,NA,NA,NA
2020-07-26,181313,NA,NA,NA,181313,NA,NA,NA
2020-08-02,190660,NA,NA,NA,190660,NA,NA,NA
2020-08-09,199299,NA,NA,NA,199299,NA,NA,NA
2020-08-16,207987,NA,NA,NA,207987,NA,NA,NA
2020-08-23,215754,NA,NA,NA,215754,NA,NA,NA
2020-08-30,223288,NA,NA,NA,223288,NA,NA,NA
2020-09-06,230761,NA,NA,NA,230761,NA,NA,NA
2020-09-13,237486,NA,NA,NA,237486,NA,NA,NA
2020-09-20,243831,NA,NA,NA,243831,NA,NA,NA
2020-09-27,249455,NA,NA,NA,249455,NA,NA,NA
2020-10-04,255599,NA,NA,NA,255605,NA,NA,NA
2020-10-11,261041,NA,NA,NA,261024,NA,NA,NA
2020-10-18,266175,NA,NA,NA,266094,NA,NA,NA
2020-10-25,271495,NA,NA,NA,271323,NA,NA,NA
2020-11-01,276537,NA,NA,NA,276244,NA,NA,NA
2020-11-08,282569,NA,NA,NA,282006,NA,NA,NA
2020-11-15,289591,NA,NA,NA,288484,NA,NA,NA
2020-11-22,296935,NA,NA,NA,294807,NA,NA,NA
2020-11-29,303795,NA,NA,NA,299678,NA,NA,NA
2020-12-06,311229,311229,310356,312160,301769,301769,301769,301769
2020-12-13,NA,318564,317420,319779,NA,302709,302675,302746
