"t_start","t_end","Mean.R","Std.R","Quantile.0.025.R","Quantile.0.05.R","Quantile.0.25.R","Median.R","Quantile.0.75.R","Quantile.0.95.R","Quantile.0.975.R","data"
8,15,2.38809553920091,0.326151438713356,1.80819696319352,1.89043745166345,2.15900955631034,2.36524173268672,2.59480419751367,2.958050810624,3.08307053527529,2020-03-08
15,22,2.60772305104951,0.298384277122753,2.07484703394559,2.14963235286615,2.39832938593534,2.59038639526768,2.7990011717333,3.12554188116562,3.23887744091221,2020-03-15
22,29,1.87262955360622,0.149019978800271,1.61134031563589,1.6479927089559,1.7673763566453,1.86289152980489,1.9669223342485,2.13059607700679,2.19284364772299,2020-03-22
29,36,1.35391669107416,0.0652468813498076,1.24196747800442,1.25753554072356,1.30820766000089,1.34853533708949,1.39383949283195,1.46609362872821,1.4960546584366,2020-03-29
36,43,1.07241194213046,0.0271452661424902,1.02464656238422,1.03165981835253,1.05405125331903,1.0707154280734,1.08866145806669,1.11816916563537,1.12990370522104,2020-04-05
43,50,1.0367195537559,0.0179726460463884,1.00178206434707,1.00754199528086,1.0244751533031,1.03646517910917,1.04869816753999,1.06648975575168,1.07254023545251,2020-04-12
50,57,1.15792619495112,0.0222259471326113,1.11441414978769,1.12133124760622,1.14287143341616,1.15799109963025,1.17279990119658,1.19461420319719,1.20181383364942,2020-04-19
57,64,1.14780704291678,0.0250666548710069,1.1012214075475,1.1080218053811,1.13062819515909,1.14700871691376,1.16410764218955,1.19012425143788,1.19902661641234,2020-04-26
64,71,1.08942218297507,0.0188443786891323,1.05424204584899,1.05955814149001,1.07659611312199,1.08884094665249,1.10142959685476,1.1208977427287,1.12843803791318,2020-05-03
71,78,1.06953328098602,0.0154555988501025,1.04017873374831,1.04466012177832,1.05908364387537,1.06915128551114,1.079677967256,1.09543255849333,1.10075787000556,2020-05-10
78,85,1.0430528708624,0.013785123969972,1.01663092116393,1.0208689804564,1.03368651760791,1.04285439177936,1.05206054899536,1.06598927057248,1.07064873063297,2020-05-17
85,92,0.991950287131017,0.0118758531751659,0.968880171301161,0.972500821498872,0.983874147381057,0.991875280434389,0.999934702737596,1.01156197381856,1.01529164522436,2020-05-24
92,99,0.975465625522235,0.0119953808634646,0.952093384973563,0.955702808566177,0.967348467679967,0.975485851870668,0.98345085821454,0.995371915185195,0.999086214917029,2020-05-31
99,106,1.03595369111192,0.0122348353019924,1.01201862807257,1.01584461049374,1.02773074963817,1.03592535560041,1.04412722870556,1.05630894726836,1.06006474670298,2020-06-07
106,113,1.00669016646265,0.0122627002520203,0.982769771063845,0.986527158994897,0.998454517827595,1.00660100792591,1.01483591537387,1.02703157854554,1.03096100753325,2020-06-14
113,120,0.975522810892844,0.0117548683129966,0.9526275943405,0.956269580589232,0.967567157689614,0.9754709016139,0.983443101636398,0.994914561218748,0.998747252587679,2020-06-21
120,127,0.968472089975789,0.0119770758628597,0.945090253086675,0.948882531498014,0.960371531190954,0.968464732359832,0.976536894935749,0.988254537367194,0.992026795065288,2020-06-28
127,134,1.05511478444894,0.0127269003075286,1.03017902743818,1.03409516129079,1.04647009877815,1.05513569032268,1.06369568918557,1.07601555993454,1.08013549548565,2020-07-05
134,141,1.0300654824969,0.01369609214604,1.00386776912915,1.00796391919165,1.020687632374,1.02984721375024,1.03916183180132,1.05296000527487,1.05753949227665,2020-07-12
