"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-15,159,NA,NA,NA,159,NA,NA,NA
2020-03-16,176,NA,NA,NA,176,NA,NA,NA
2020-03-17,186,NA,NA,NA,186,NA,NA,NA
2020-03-18,218,NA,NA,NA,218,NA,NA,NA
2020-03-19,247,NA,NA,NA,247,NA,NA,NA
2020-03-20,291,NA,NA,NA,291,NA,NA,NA
2020-03-21,359,NA,NA,NA,359,NA,NA,NA
2020-03-22,426,NA,NA,NA,426,NA,NA,NA
2020-03-23,512,NA,NA,NA,512,NA,NA,NA
2020-03-24,603,NA,NA,NA,603,NA,NA,NA
2020-03-25,697,NA,NA,NA,697,NA,NA,NA
2020-03-26,814,NA,NA,NA,814,NA,NA,NA
2020-03-27,950,NA,NA,NA,950,NA,NA,NA
2020-03-28,1084,NA,NA,NA,1084,NA,NA,NA
2020-03-29,1223,NA,NA,NA,1223,NA,NA,NA
2020-03-30,1371,NA,NA,NA,1371,NA,NA,NA
2020-03-31,1545,NA,NA,NA,1545,NA,NA,NA
2020-04-01,1722,NA,NA,NA,1722,NA,NA,NA
2020-04-02,1900,NA,NA,NA,1900,NA,NA,NA
2020-04-03,2097,NA,NA,NA,2097,NA,NA,NA
2020-04-04,2326,NA,NA,NA,2326,NA,NA,NA
2020-04-05,2542,NA,NA,NA,2542,NA,NA,NA
2020-04-06,2758,NA,NA,NA,2758,NA,NA,NA
2020-04-07,2993,NA,NA,NA,2993,NA,NA,NA
2020-04-08,3175,NA,NA,NA,3175,NA,NA,NA
2020-04-09,3354,NA,NA,NA,3354,NA,NA,NA
2020-04-10,3561,NA,NA,NA,3561,NA,NA,NA
2020-04-11,3764,NA,NA,NA,3764,NA,NA,NA
2020-04-12,3972,NA,NA,NA,3972,NA,NA,NA
2020-04-13,4214,NA,NA,NA,4214,NA,NA,NA
2020-04-14,4419,NA,NA,NA,4419,NA,NA,NA
2020-04-15,4610,NA,NA,NA,4610,NA,NA,NA
2020-04-16,4830,NA,NA,NA,4830,NA,NA,NA
2020-04-17,5032,NA,NA,NA,5032,NA,NA,NA
2020-04-18,5232,NA,NA,NA,5232,NA,NA,NA
2020-04-19,5458,NA,NA,NA,5458,NA,NA,NA
2020-04-20,5698,NA,NA,NA,5698,NA,NA,NA
2020-04-21,5906,NA,NA,NA,5906,NA,NA,NA
2020-04-22,6148,NA,NA,NA,6148,NA,NA,NA
2020-04-23,6425,NA,NA,NA,6425,NA,NA,NA
2020-04-24,6682,NA,NA,NA,6682,NA,NA,NA
2020-04-25,6932,NA,NA,NA,6932,NA,NA,NA
2020-04-26,7200,NA,NA,NA,7200,NA,NA,NA
2020-04-27,7496,NA,NA,NA,7496,NA,NA,NA
2020-04-28,7788,NA,NA,NA,7788,NA,NA,NA
2020-04-29,8119,NA,NA,NA,8119,NA,NA,NA
2020-04-30,8383,NA,NA,NA,8383,NA,NA,NA
2020-05-01,8690,NA,NA,NA,8690,NA,NA,NA
2020-05-02,8977,NA,NA,NA,8977,NA,NA,NA
2020-05-03,9271,NA,NA,NA,9271,NA,NA,NA
2020-05-04,9540,NA,NA,NA,9540,NA,NA,NA
2020-05-05,9862,NA,NA,NA,9862,NA,NA,NA
2020-05-06,10147,NA,NA,NA,10147,NA,NA,NA
2020-05-07,10457,NA,NA,NA,10457,NA,NA,NA
2020-05-08,10827,NA,NA,NA,10827,NA,NA,NA
2020-05-09,11138,NA,NA,NA,11138,NA,NA,NA
2020-05-10,11481,NA,NA,NA,11481,NA,NA,NA
2020-05-11,11826,NA,NA,NA,11826,NA,NA,NA
2020-05-12,12177,NA,NA,NA,12177,NA,NA,NA
2020-05-13,12510,NA,NA,NA,12510,NA,NA,NA
2020-05-14,12866,NA,NA,NA,12866,NA,NA,NA
2020-05-15,13198,NA,NA,NA,13198,NA,NA,NA
2020-05-16,13556,NA,NA,NA,13556,NA,NA,NA
2020-05-17,13903,NA,NA,NA,13903,NA,NA,NA
2020-05-18,14276,NA,NA,NA,14276,NA,NA,NA
2020-05-19,14632,NA,NA,NA,14632,NA,NA,NA
2020-05-20,14986,NA,NA,NA,14986,NA,NA,NA
2020-05-21,15391,NA,NA,NA,15391,NA,NA,NA
2020-05-22,15766,NA,NA,NA,15766,NA,NA,NA
2020-05-23,16148,NA,NA,NA,16148,NA,NA,NA
2020-05-24,16489,NA,NA,NA,16489,NA,NA,NA
2020-05-25,16859,NA,NA,NA,16859,NA,NA,NA
2020-05-26,17240,NA,NA,NA,17240,NA,NA,NA
2020-05-27,17643,NA,NA,NA,17643,NA,NA,NA
2020-05-28,18007,NA,NA,NA,18007,NA,NA,NA
2020-05-29,18400,NA,NA,NA,18400,NA,NA,NA
2020-05-30,18769,NA,NA,NA,18769,NA,NA,NA
2020-05-31,19147,NA,NA,NA,19147,NA,NA,NA
2020-06-01,19561,NA,NA,NA,19561,NA,NA,NA
2020-06-02,19955,NA,NA,NA,19955,NA,NA,NA
2020-06-03,20333,NA,NA,NA,20333,NA,NA,NA
2020-06-04,20714,NA,NA,NA,20714,NA,NA,NA
2020-06-05,21075,NA,NA,NA,21075,NA,NA,NA
2020-06-06,21442,NA,NA,NA,21442,NA,NA,NA
2020-06-07,21816,NA,NA,NA,21816,NA,NA,NA
2020-06-08,22223,NA,NA,NA,22223,NA,NA,NA
2020-06-09,22596,NA,NA,NA,22596,NA,NA,NA
2020-06-10,22998,NA,NA,NA,22998,NA,NA,NA
2020-06-11,23411,NA,NA,NA,23411,NA,NA,NA
2020-06-12,23810,NA,NA,NA,23810,NA,NA,NA
2020-06-13,24224,NA,NA,NA,24224,NA,NA,NA
2020-06-14,24591,NA,NA,NA,24591,NA,NA,NA
2020-06-15,24979,NA,NA,NA,24979,NA,NA,NA
2020-06-16,25363,NA,NA,NA,25363,NA,NA,NA
2020-06-17,25755,NA,NA,NA,25755,NA,NA,NA
2020-06-18,26134,NA,NA,NA,26134,NA,NA,NA
2020-06-19,26521,NA,NA,NA,26521,NA,NA,NA
2020-06-20,26896,NA,NA,NA,26896,NA,NA,NA
2020-06-21,27259,NA,NA,NA,27259,NA,NA,NA
2020-06-22,27608,NA,NA,NA,27608,NA,NA,NA
2020-06-23,27997,NA,NA,NA,27997,NA,NA,NA
2020-06-24,28339,NA,NA,NA,28339,NA,NA,NA
2020-06-25,28670,NA,NA,NA,28670,NA,NA,NA
2020-06-26,29020,NA,NA,NA,29020,NA,NA,NA
2020-06-27,29373,NA,NA,NA,29373,NA,NA,NA
2020-06-28,29700,NA,NA,NA,29700,NA,NA,NA
2020-06-29,30054,NA,NA,NA,30054,NA,NA,NA
2020-06-30,30420,NA,NA,NA,30420,NA,NA,NA
2020-07-01,30756,NA,NA,NA,30756,NA,NA,NA
2020-07-02,31109,NA,NA,NA,31109,NA,NA,NA
2020-07-03,31446,NA,NA,NA,31446,NA,NA,NA
2020-07-04,31763,NA,NA,NA,31763,NA,NA,NA
2020-07-05,32152,NA,NA,NA,32152,NA,NA,NA
2020-07-06,32501,NA,NA,NA,32501,NA,NA,NA
2020-07-07,32872,NA,NA,NA,32872,NA,NA,NA
2020-07-08,33227,NA,NA,NA,33227,NA,NA,NA
2020-07-09,33583,NA,NA,NA,33583,NA,NA,NA
2020-07-10,33946,NA,NA,NA,33946,NA,NA,NA
2020-07-11,34279,NA,NA,NA,34279,NA,NA,NA
2020-07-12,34664,NA,NA,NA,34664,NA,NA,NA
2020-07-13,35039,NA,NA,NA,35039,NA,NA,NA
2020-07-14,35414,NA,NA,NA,35414,NA,NA,NA
2020-07-15,35773,NA,NA,NA,35773,NA,NA,NA
2020-07-16,36140,NA,NA,NA,36140,NA,NA,NA
2020-07-17,36529,NA,NA,NA,36529,NA,NA,NA
2020-07-18,36908,NA,NA,NA,36908,NA,NA,NA
2020-07-19,37212,NA,NA,NA,37212,NA,NA,NA
2020-07-20,37569,NA,NA,NA,37569,NA,NA,NA
2020-07-21,37931,NA,NA,NA,37931,NA,NA,NA
2020-07-22,38289,NA,NA,NA,38289,NA,NA,NA
2020-07-23,38623,NA,NA,NA,38623,NA,NA,NA
2020-07-24,38950,NA,NA,NA,38950,NA,NA,NA
2020-07-25,39326,NA,NA,NA,39326,NA,NA,NA
2020-07-26,39633,NA,NA,NA,39633,NA,NA,NA
2020-07-27,39969,NA,NA,NA,39969,NA,NA,NA
2020-07-28,40301,NA,NA,NA,40301,NA,NA,NA
2020-07-29,40638,NA,NA,NA,40638,NA,NA,NA
2020-07-30,40953,NA,NA,NA,40953,NA,NA,NA
2020-07-31,41244,NA,NA,NA,41244,NA,NA,NA
2020-08-01,41552,NA,NA,NA,41552,NA,NA,NA
2020-08-02,41856,NA,NA,NA,41856,NA,NA,NA
2020-08-03,42169,NA,NA,NA,42169,NA,NA,NA
2020-08-04,42469,NA,NA,NA,42469,NA,NA,NA
2020-08-05,42794,NA,NA,NA,42794,NA,NA,NA
2020-08-06,43107,NA,NA,NA,43107,NA,NA,NA
2020-08-07,43431,NA,NA,NA,43431,NA,NA,NA
2020-08-08,43740,NA,NA,NA,43740,NA,NA,NA
2020-08-09,44015,NA,NA,NA,44015,NA,NA,NA
2020-08-10,44313,NA,NA,NA,44313,NA,NA,NA
2020-08-11,44559,NA,NA,NA,44559,NA,NA,NA
2020-08-12,44871,NA,NA,NA,44871,NA,NA,NA
2020-08-13,45143,NA,NA,NA,45143,NA,NA,NA
2020-08-14,45431,NA,NA,NA,45431,NA,NA,NA
2020-08-15,45719,NA,NA,NA,45722,NA,NA,NA
2020-08-16,45999,NA,NA,NA,46006,NA,NA,NA
2020-08-17,46266,NA,NA,NA,46277,NA,NA,NA
2020-08-18,46506,NA,NA,NA,46522,NA,NA,NA
2020-08-19,46755,NA,NA,NA,46777,NA,NA,NA
2020-08-20,46994,NA,NA,NA,47019,NA,NA,NA
2020-08-21,47211,NA,NA,NA,47239,NA,NA,NA
2020-08-22,47466,NA,NA,NA,47498,NA,NA,NA
2020-08-23,47703,NA,NA,NA,47739,NA,NA,NA
2020-08-24,47947,NA,NA,NA,47986,NA,NA,NA
2020-08-25,48201,NA,NA,NA,48243,NA,NA,NA
2020-08-26,48444,NA,NA,NA,48487,NA,NA,NA
2020-08-27,48697,NA,NA,NA,48742,NA,NA,NA
2020-08-28,48917,NA,NA,NA,48969,NA,NA,NA
2020-08-29,49141,NA,NA,NA,49193,NA,NA,NA
2020-08-30,49407,NA,NA,NA,49462,NA,NA,NA
2020-08-31,49672,NA,NA,NA,49729,NA,NA,NA
2020-09-01,49904,NA,NA,NA,49961,NA,NA,NA
2020-09-02,50131,NA,NA,NA,50185,NA,NA,NA
2020-09-03,50343,NA,NA,NA,50394,NA,NA,NA
2020-09-04,50595,NA,NA,NA,50646,NA,NA,NA
2020-09-05,50786,NA,NA,NA,50837,NA,NA,NA
2020-09-06,50981,NA,NA,NA,51028,NA,NA,NA
2020-09-07,51215,NA,NA,NA,51261,NA,NA,NA
2020-09-08,51466,NA,NA,NA,51505,NA,NA,NA
2020-09-09,51686,NA,NA,NA,51719,NA,NA,NA
2020-09-10,51886,NA,NA,NA,51912,NA,NA,NA
2020-09-11,52115,NA,NA,NA,52131,NA,NA,NA
2020-09-12,52331,NA,NA,NA,52336,NA,NA,NA
2020-09-13,52567,NA,NA,NA,52554,NA,NA,NA
2020-09-14,52787,NA,NA,NA,52754,NA,NA,NA
2020-09-15,52995,NA,NA,NA,52943,NA,NA,NA
2020-09-16,53180,NA,NA,NA,53113,NA,NA,NA
2020-09-17,53392,NA,NA,NA,53296,NA,NA,NA
2020-09-18,53591,NA,NA,NA,53467,NA,NA,NA
2020-09-19,53800,NA,NA,NA,53639,NA,NA,NA
2020-09-20,54015,NA,NA,NA,53805,NA,NA,NA
2020-09-21,54219,NA,NA,NA,53943,NA,NA,NA
2020-09-22,54415,NA,NA,NA,54054,NA,NA,NA
2020-09-23,54603,54603,54352,54902,54175,54175,54175,54175
2020-09-24,NA,54815,54545,55134,NA,54356,54335,54379
2020-09-25,NA,55018,54725,55362,NA,54533,54492,54578
2020-09-26,NA,55222,54906,55591,NA,54706,54644,54772
2020-09-27,NA,55427,55087,55821,NA,54872,54791,54960
2020-09-28,NA,55632,55269,56052,NA,55031,54931,55138
2020-09-29,NA,55838,55451,56284,NA,55181,55063,55307
2020-09-30,NA,56045,55634,56517,NA,55317,55184,55461
2020-10-01,NA,56253,55818,56751,NA,55435,55288,55594
2020-10-02,NA,56462,56002,56986,NA,55528,55370,55698
2020-10-03,NA,56671,56187,57222,NA,55576,55413,55753
