"data","now.mean.c","now.mean.c.proj","now.low.c.proj","now.upp.c.proj","not.mean.c","not.mean.c.proj","not.low.c.proj","not.upp.c.proj"
2020-03-15,42,NA,NA,NA,42,NA,NA,NA
2020-03-22,87,NA,NA,NA,87,NA,NA,NA
2020-03-29,135,NA,NA,NA,135,NA,NA,NA
2020-04-05,180,NA,NA,NA,180,NA,NA,NA
2020-04-12,213,NA,NA,NA,213,NA,NA,NA
2020-04-19,263,NA,NA,NA,263,NA,NA,NA
2020-04-26,315,NA,NA,NA,315,NA,NA,NA
2020-05-03,371,NA,NA,NA,371,NA,NA,NA
2020-05-10,439,NA,NA,NA,439,NA,NA,NA
2020-05-17,516,NA,NA,NA,516,NA,NA,NA
2020-05-24,593,NA,NA,NA,593,NA,NA,NA
2020-05-31,698,NA,NA,NA,698,NA,NA,NA
2020-06-07,824,NA,NA,NA,824,NA,NA,NA
2020-06-14,961,NA,NA,NA,961,NA,NA,NA
2020-06-21,1075,NA,NA,NA,1075,NA,NA,NA
2020-06-28,1217,NA,NA,NA,1217,NA,NA,NA
2020-07-05,1387,NA,NA,NA,1387,NA,NA,NA
2020-07-12,1547,NA,NA,NA,1547,NA,NA,NA
2020-07-19,1686,NA,NA,NA,1686,NA,NA,NA
2020-07-26,1823,NA,NA,NA,1823,NA,NA,NA
2020-08-02,1948,NA,NA,NA,1948,NA,NA,NA
2020-08-09,2084,NA,NA,NA,2084,NA,NA,NA
2020-08-16,2215,NA,NA,NA,2215,NA,NA,NA
2020-08-23,2308,NA,NA,NA,2308,NA,NA,NA
2020-08-30,2405,NA,NA,NA,2405,NA,NA,NA
2020-09-06,2500,NA,NA,NA,2500,NA,NA,NA
2020-09-13,2594,NA,NA,NA,2594,NA,NA,NA
2020-09-20,2691,NA,NA,NA,2691,NA,NA,NA
2020-09-27,2781,NA,NA,NA,2781,NA,NA,NA
2020-10-04,2864,NA,NA,NA,2864,NA,NA,NA
2020-10-11,2945,NA,NA,NA,2945,NA,NA,NA
2020-10-18,3017,NA,NA,NA,3017,NA,NA,NA
2020-10-25,3096,NA,NA,NA,3096,NA,NA,NA
2020-11-01,3171,NA,NA,NA,3171,NA,NA,NA
2020-11-08,3254,NA,NA,NA,3254,NA,NA,NA
2020-11-15,3350,NA,NA,NA,3350,NA,NA,NA
2020-11-22,3447,NA,NA,NA,3447,NA,NA,NA
2020-11-29,3560,NA,NA,NA,3559,NA,NA,NA
2020-12-06,3678,NA,NA,NA,3674,NA,NA,NA
2020-12-13,3768,NA,NA,NA,3758,NA,NA,NA
2020-12-20,3857,NA,NA,NA,3827,NA,NA,NA
2020-12-27,3934,NA,NA,NA,3855,NA,NA,NA
2021-01-03,4023,4023,3960,4107,3864,3864,3864,3864
2021-01-10,NA,4107,4021,4217,NA,3871,3869,3873
