"t_start","t_end","Mean.R","Std.R","Quantile.0.025.R","Quantile.0.05.R","Quantile.0.25.R","Median.R","Quantile.0.75.R","Quantile.0.95.R","Quantile.0.975.R","data"
36,43,1.73572430900258,0.30763734126156,1.18961403340133,1.26609498540642,1.51937446437179,1.71615923048101,1.93015565639299,2.27610608831875,2.39561682688707,2020-04-05
43,50,1.37059090528485,0.189610964737004,1.02780948473712,1.07598640402371,1.23717490561074,1.3611231673892,1.49241601170792,1.69819396257026,1.76905757083967,2020-04-12
50,57,1.35207052006741,0.148732210785257,1.0784245638004,1.1184052715844,1.24851703198138,1.34577773019487,1.44864661674448,1.60671953726574,1.66051541595756,2020-04-19
57,64,1.59615390828169,0.137217833088992,1.34321115704042,1.38009701926156,1.50135977705177,1.59043620122142,1.68505289690233,1.82974388950701,1.88144745059031,2020-04-26
64,71,1.39169474847144,0.096678978829733,1.2138924039699,1.23963763608011,1.32539045927032,1.38762491300706,1.45332732222655,1.5568892101017,1.5926812703573,2020-05-03
71,78,1.24915745250634,0.0673442182926209,1.12233394011052,1.14249599591292,1.2034302149708,1.24688375497076,1.29252660136377,1.36320556878921,1.38872310338395,2020-05-10
78,85,1.09957924040335,0.0505205884115953,1.00421066072578,1.01888360706545,1.06501595393908,1.09839144828904,1.13287502166495,1.18507262065945,1.20277793942479,2020-05-17
85,92,1.08430768045569,0.0448881474070603,0.997759878133111,1.01108467347029,1.05362264395179,1.0838120327234,1.11400605788711,1.1594797274005,1.1744181530844,2020-05-24
92,99,0.978944142614419,0.0404868738920479,0.902282830959752,0.913709549592745,0.951230276538023,0.978407027148546,1.0060202910658,1.0464281561866,1.06002380697721,2020-05-31
99,106,0.921589567736832,0.0411211534974983,0.842600479661082,0.854734457809402,0.893236622016296,0.921063702247178,0.949320495995618,0.989684455448449,1.00358616233804,2020-06-07
106,113,0.93602379025068,0.0435910812547655,0.853178071089637,0.865916557790818,0.906175649432321,0.935377084306587,0.965127951923913,1.00908208264147,1.02338094953891,2020-06-14
113,120,0.957274589507271,0.0460350014076589,0.869265118677729,0.88260898501726,0.925798988678716,0.95661857490709,0.98799693201205,1.03380562479603,1.04905137865627,2020-06-21
120,127,0.974886840723236,0.047464497376833,0.883997418845268,0.897874340991951,0.942552181681752,0.973825548162392,1.00659957417203,1.05386049114489,1.06991639962595,2020-06-28
127,134,1.02444542512571,0.0490190920073026,0.930616916878469,0.945584224054263,0.991188275009891,1.0234240323594,1.05674876658787,1.10689733805618,1.12290554491017,2020-07-05
134,141,0.979022941161066,0.0476520452059828,0.887288887266904,0.901440704917374,0.946580549988548,0.978492886405635,1.01087545734663,1.05863110070156,1.07418256701479,2020-07-12
141,148,0.927737217407042,0.0483445036205939,0.83552864568293,0.849877026517643,0.89462003604106,0.926975694193381,0.960069532544857,1.00906789236244,1.02539914758984,2020-07-19
148,155,0.985901331024842,0.0518581524011033,0.8862054891363,0.902583942555469,0.950509966469893,0.985110780102883,1.02002114525432,1.07305056180104,1.09104583858529,2020-07-26
155,162,0.945763435413342,0.0513189460387157,0.848338368202348,0.862855110023675,0.910769874611815,0.944867338625829,0.980176685217888,1.03121131309414,1.04810675826002,2020-08-02
162,169,0.927691469690098,0.0542580931088537,0.824543697130894,0.839749758740351,0.890492841162395,0.926706222070575,0.96380640153825,1.01828542947642,1.03686163245323,2020-08-09
169,176,0.904158223195995,0.0562614767599819,0.797931623194506,0.813677170155389,0.865136210532258,0.903206141952414,0.941414204247596,0.99855062046778,1.01751829849917,2020-08-16
176,183,1.01650310722637,0.0642254468143182,0.894732930953998,0.91321373808977,0.972799536407226,1.01476643112175,1.05918363124699,1.12378393940984,1.14624932230896,2020-08-23
183,190,0.970561624414727,0.0607937121184044,0.854947678578454,0.872314757009509,0.928872988994855,0.969484552412094,1.01082112766247,1.07272862377649,1.09305657516225,2020-08-30
190,197,0.96369698514813,0.0633902481823443,0.843340043482718,0.862150375907671,0.920137070656696,0.962372303356245,1.00590531204366,1.07052084139002,1.09172054726142,2020-09-06
197,204,0.948935711378553,0.0646007959879867,0.826572438175295,0.845913372432674,0.904424015634311,0.947469050013991,0.991844333437242,1.05731345458363,1.07961386948648,2020-09-13
