"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-18,3,NA,3,2,NA,NA
2020-03-21,2,NA,2,1.85714285714286,NA,NA
2020-03-22,1,NA,1,1.75,NA,NA
2020-03-25,2,NA,2,2,NA,NA
2020-03-27,3,NA,3,2.1,NA,NA
2020-03-28,1,NA,1,1.9,NA,NA
2020-03-30,1,NA,1,2.2,NA,NA
2020-03-31,1,NA,1,2.7,NA,NA
2020-04-01,4,NA,4,2.8,NA,NA
2020-04-02,3,NA,3,2.8,NA,NA
2020-04-03,1,NA,1,2.8,NA,NA
2020-04-04,5,NA,5,3,NA,NA
2020-04-05,6,NA,6,3.3,NA,NA
2020-04-06,3,NA,3,3.1,NA,NA
2020-04-07,3,NA,3,3.3,NA,NA
2020-04-08,1,NA,1,3.7,NA,NA
2020-04-09,3,NA,3,3.6,NA,NA
2020-04-10,4,NA,4,3.1,NA,NA
2020-04-11,2,NA,2,3.4,NA,NA
2020-04-12,5,NA,5,3.3,NA,NA
2020-04-13,5,NA,5,3.5,NA,NA
2020-04-14,4,NA,4,3.4,NA,NA
2020-04-15,1,NA,1,3.4,NA,NA
2020-04-16,6,NA,6,3.5,NA,NA
2020-04-18,2,NA,2,3.6,NA,NA
2020-04-19,3,NA,3,3.7,NA,NA
2020-04-20,2,NA,2,3.9,NA,NA
2020-04-21,4,NA,4,4,NA,NA
2020-04-22,3,NA,3,4.3,NA,NA
2020-04-23,6,NA,6,4.8,NA,NA
2020-04-24,6,NA,6,4.8,NA,NA
2020-04-25,6,NA,6,4.9,NA,NA
2020-04-26,2,NA,2,5.1,NA,NA
2020-04-27,9,NA,9,5.7,NA,NA
2020-04-28,7,NA,7,5.6,NA,NA
2020-04-29,3,NA,3,5.2,NA,NA
2020-04-30,3,NA,3,5,NA,NA
2020-05-01,6,NA,6,5.5,NA,NA
2020-05-02,9,NA,9,5,NA,NA
2020-05-03,5,NA,5,5,NA,NA
2020-05-04,2,NA,2,5.3,NA,NA
2020-05-05,4,NA,4,5.3,NA,NA
2020-05-06,7,NA,7,5.2,NA,NA
2020-05-07,4,NA,4,4.9,NA,NA
2020-05-08,7,NA,7,5.3,NA,NA
2020-05-10,6,NA,6,5.7,NA,NA
2020-05-11,3,NA,3,5.7,NA,NA
2020-05-12,5,NA,5,5.6,NA,NA
2020-05-13,6,NA,6,5.8,NA,NA
2020-05-14,9,NA,9,5.9,NA,NA
2020-05-15,6,NA,6,5.9,NA,NA
2020-05-16,4,NA,4,6.5,NA,NA
2020-05-17,6,NA,6,6.7,NA,NA
2020-05-18,6,NA,6,6.8,NA,NA
2020-05-19,8,NA,8,6.8,NA,NA
2020-05-20,6,NA,6,7.1,NA,NA
2020-05-21,9,NA,9,7.5,NA,NA
2020-05-22,7,NA,7,8.1,NA,NA
2020-05-23,7,NA,7,8.3,NA,NA
2020-05-24,NA,9,9,8.4,9,9
2020-05-25,NA,9,9,9.2,9,9
2020-05-26,NA,8,8,9.2,8,8
2020-05-27,NA,12,12,9.4,12,12
2020-05-28,NA,8,8,9.1,8,8
2020-05-29,NA,9,9,9.1,9,9
2020-05-30,NA,14,14,8.5,14,14
2020-05-31,NA,9,9,8.2,9,9
2020-06-01,NA,9,9,7.9,9,9
2020-06-02,NA,4,4,7.6,4,4
2020-06-03,NA,9,9,7.5,9,9
2020-06-04,NA,3,3,6.9,3,3
2020-06-05,NA,5,5,6.8,5,6
2020-06-06,NA,9,9,6.7,9,11
2020-06-07,NA,5,5,7.3,5,7
2020-06-08,NA,8,8,7.6,8,10
2020-06-09,NA,8,8,8,8,11
2020-06-10,NA,8,8,8.7,8,11
2020-06-11,NA,8,8,9,8,11
2020-06-12,NA,10,10,9.3,9,13
2020-06-13,NA,12,12,9.9,11,15
2020-06-14,NA,7,7,10.3,6,10
2020-06-15,NA,12,12,10.9,11,15
2020-06-16,NA,12,12,11.3,10,15
2020-06-17,NA,8,8,11.1,6,12
2020-06-18,NA,14,14,11.1,12,18
2020-06-19,NA,12,12,11.5,9,16
2020-06-20,NA,14,14,11.6,11,19
2020-06-21,NA,12,12,11.2,9,17
2020-06-22,NA,8,8,11.5,5,13
2020-06-23,NA,12,12,11.2,8,17
2020-06-24,NA,11,11,11.1,7,17
2020-06-25,NA,13,13,10.8,9,19
2020-06-26,NA,8,8,10.8,4,15
2020-06-27,NA,11,11,11.1111111111111,6,19
2020-06-28,NA,11,11,11,6,19
2020-06-29,NA,11,11,11,5,20
2020-06-30,NA,11,11,10.6666666666667,5,21
2020-07-01,NA,12,12,11.2,5,23
