date,observed,estimate,upper,lower,type
2020-03-01,0,0,0,0,covid
2020-03-02,0,0,0,0,covid
2020-03-03,1,1,1,1,covid
2020-03-04,1,1,1,1,covid
2020-03-05,1,1,1,1,covid
2020-03-06,1,1,1,1,covid
2020-03-07,1,1,1,1,covid
2020-03-08,1,1,1,1,covid
2020-03-09,1,1,1,1,covid
2020-03-10,1,1,1,1,covid
2020-03-11,1,1,1,1,covid
2020-03-12,1,1,1,1,covid
2020-03-13,1,1,1,1,covid
2020-03-14,1,1,1,1,covid
2020-03-15,1,1,1,1,covid
2020-03-16,2,2,2,2,covid
2020-03-17,2,2,2,2,covid
2020-03-18,3,3,3,3,covid
2020-03-19,4,4,4,4,covid
2020-03-20,4,4,4,4,covid
2020-03-21,6,6,6,6,covid
2020-03-22,6,6,6,6,covid
2020-03-23,6,6,6,6,covid
2020-03-24,8,8,8,8,covid
2020-03-25,11,11,11,11,covid
2020-03-26,13,13,13,13,covid
2020-03-27,12,12,12,12,covid
2020-03-28,13,13,13,13,covid
2020-03-29,14,14,14,14,covid
2020-03-30,17,17,17,17,covid
2020-03-31,16,16,16,16,covid
2020-04-01,18,18,18,18,covid
2020-04-02,20,20,20,20,covid
2020-04-03,23,23,23,23,covid
2020-04-04,27,27,27,27,covid
2020-04-05,26,26,26,26,covid
2020-04-06,29,29,29,29,covid
2020-04-07,28,28,28,28,covid
2020-04-08,27,27,27,27,covid
2020-04-09,27,27,27,27,covid
2020-04-10,23,23,23,23,covid
2020-04-11,22,22,22,22,covid
2020-04-12,24,24,24,24,covid
2020-04-13,23,23,23,23,covid
2020-04-14,25,25,25,25,covid
2020-04-15,27,27,27,27,covid
2020-04-16,25,25,25,25,covid
2020-04-17,25,25,25,25,covid
2020-04-18,25,25,25,25,covid
2020-04-19,24,24,24,24,covid
2020-04-20,25,25,25,25,covid
2020-04-21,29,29,29,29,covid
2020-04-22,31,31,31,31,covid
2020-04-23,31,31,31,31,covid
2020-04-24,32,32,32,32,covid
2020-04-25,37,37,37,37,covid
2020-04-26,33,33,33,33,covid
2020-04-27,34,34,34,34,covid
2020-04-28,36,36,36,36,covid
2020-04-29,37,37,37,37,covid
2020-04-30,37,37,37,37,covid
2020-05-01,39,39,39,39,covid
2020-05-02,40,40,40,40,covid
2020-05-03,40,40,40,40,covid
2020-05-04,43,43,43,43,covid
2020-05-05,42,42,42,42,covid
2020-05-06,39,39,39,39,covid
2020-05-07,40,40,40,40,covid
2020-05-08,43,43,43,43,covid
2020-05-09,41,41,41,41,covid
2020-05-10,40,40,41,40,covid
2020-05-11,44,44,45,44,covid
2020-05-12,44,44,45,44,covid
2020-05-13,48,48,48,48,covid
2020-05-14,49,49,51,49,covid
2020-05-15,50,50,55,50,covid
2020-05-16,49,49,53,49,covid
2020-05-17,49,49,53,49,covid
2020-05-18,47,47,51,47,covid
2020-05-19,47,47,51,47,covid
2020-05-20,51,51,58,51,covid
2020-05-21,54,54,63,54,covid
2020-05-22,53,53,64,53,covid
2020-05-23,59,59,72,59,covid
2020-05-24,60,60,74,60,covid
2020-05-25,65,65,81,65,covid
2020-05-26,70,70,85,70,covid
2020-05-27,72,72,88,72,covid
2020-05-28,73,73,90,73,covid
2020-05-29,77,77,94,77,covid
2020-05-30,74,74,96,74,covid
2020-05-31,74,74,97,74,covid
2020-06-01,74,74,97,74,covid
2020-06-02,74,74,99,74,covid
2020-06-03,76,76,103,76,covid
2020-06-04,79,80,111,79,covid
2020-06-05,84,84,120,84,covid
2020-06-06,85,85,127,85,covid
2020-06-07,85,86,131,85,covid
2020-06-08,82,83,141,82,covid
2020-06-09,78,81,140,78,covid
2020-06-10,78,82,146,78,covid
2020-06-11,78,83,147,78,covid
2020-06-12,82,88,159,82,covid
2020-06-13,83,91,165,83,covid
2020-03-01,9,9,9,9,srag
2020-03-02,8,8,8,8,srag
2020-03-03,9,9,9,9,srag
2020-03-04,9,9,9,9,srag
2020-03-05,10,10,10,10,srag
2020-03-06,9,9,9,9,srag
2020-03-07,10,10,10,10,srag
2020-03-08,13,13,13,13,srag
2020-03-09,14,14,14,14,srag
2020-03-10,13,13,13,13,srag
2020-03-11,13,13,13,13,srag
2020-03-12,14,14,14,14,srag
2020-03-13,15,15,15,15,srag
2020-03-14,16,16,16,16,srag
2020-03-15,17,17,17,17,srag
2020-03-16,20,20,20,20,srag
2020-03-17,23,23,23,23,srag
2020-03-18,26,26,26,26,srag
2020-03-19,26,26,26,26,srag
2020-03-20,26,26,26,26,srag
2020-03-21,29,29,29,29,srag
2020-03-22,32,32,32,32,srag
2020-03-23,36,36,36,36,srag
2020-03-24,44,44,44,44,srag
2020-03-25,52,52,52,52,srag
2020-03-26,63,63,63,63,srag
2020-03-27,67,67,67,67,srag
2020-03-28,69,69,69,69,srag
2020-03-29,72,72,72,72,srag
2020-03-30,81,81,81,81,srag
2020-03-31,77,77,77,77,srag
2020-04-01,78,78,78,78,srag
2020-04-02,82,82,82,82,srag
2020-04-03,81,81,81,81,srag
2020-04-04,87,87,87,87,srag
2020-04-05,85,85,85,85,srag
2020-04-06,91,91,91,91,srag
2020-04-07,87,87,87,87,srag
2020-04-08,94,94,94,94,srag
2020-04-09,91,91,91,91,srag
2020-04-10,92,92,92,92,srag
2020-04-11,92,92,92,92,srag
2020-04-12,97,97,97,97,srag
2020-04-13,96,96,96,96,srag
2020-04-14,101,101,101,101,srag
2020-04-15,108,108,108,108,srag
2020-04-16,112,112,112,112,srag
2020-04-17,113,113,113,113,srag
2020-04-18,110,110,110,110,srag
2020-04-19,113,113,113,113,srag
2020-04-20,116,116,116,116,srag
2020-04-21,121,121,121,121,srag
2020-04-22,121,121,121,121,srag
2020-04-23,119,119,119,119,srag
2020-04-24,115,115,115,115,srag
2020-04-25,121,121,121,121,srag
2020-04-26,118,118,118,118,srag
2020-04-27,124,124,124,124,srag
2020-04-28,121,121,121,121,srag
2020-04-29,126,126,126,126,srag
2020-04-30,130,130,130,130,srag
2020-05-01,132,132,132,132,srag
2020-05-02,134,134,134,134,srag
2020-05-03,140,140,140,140,srag
2020-05-04,145,145,145,145,srag
2020-05-05,145,145,145,145,srag
2020-05-06,143,143,143,143,srag
2020-05-07,145,145,145,145,srag
2020-05-08,149,149,149,149,srag
2020-05-09,151,151,151,151,srag
2020-05-10,153,153,153,153,srag
2020-05-11,162,162,162,162,srag
2020-05-12,158,158,158,158,srag
2020-05-13,166,166,166,166,srag
2020-05-14,167,167,167,167,srag
2020-05-15,162,162,163,162,srag
2020-05-16,167,167,168,167,srag
2020-05-17,170,170,175,170,srag
2020-05-18,173,173,180,173,srag
2020-05-19,180,180,189,180,srag
2020-05-20,186,186,197,186,srag
2020-05-21,180,180,195,180,srag
2020-05-22,179,179,194,179,srag
2020-05-23,188,188,203,188,srag
2020-05-24,193,193,216,193,srag
2020-05-25,200,200,226,200,srag
2020-05-26,213,213,244,213,srag
2020-05-27,215,215,250,215,srag
2020-05-28,210,210,247,210,srag
2020-05-29,213,213,249,213,srag
2020-05-30,215,215,256,215,srag
2020-05-31,223,224,267,223,srag
2020-06-01,228,229,275,228,srag
2020-06-02,234,236,288,234,srag
2020-06-03,236,240,291,236,srag
2020-06-04,239,243,297,239,srag
2020-06-05,247,251,307,247,srag
2020-06-06,246,253,317,246,srag
2020-06-07,250,257,326,250,srag
2020-06-08,253,263,336,253,srag
2020-06-09,248,263,332,248,srag
2020-06-10,257,272,347,257,srag
2020-06-11,256,271,347,257,srag
2020-06-12,262,283,363,263,srag
2020-06-13,273,298,386,276,srag
2020-06-14,282,314,409,287,srag
2020-06-15,287,327,421,292,srag
2020-06-16,261,306,405,266,srag
2020-06-17,268,324,420,273,srag
