date,observed,estimate,upper,lower,type
2020-03-01,0,0,0,0,covid
2020-03-02,0,0,0,0,covid
2020-03-03,1,1,1,1,covid
2020-03-04,1,1,1,1,covid
2020-03-05,1,1,1,1,covid
2020-03-06,1,1,1,1,covid
2020-03-07,1,1,1,1,covid
2020-03-08,1,1,1,1,covid
2020-03-09,1,1,1,1,covid
2020-03-10,1,1,1,1,covid
2020-03-11,1,1,1,1,covid
2020-03-12,1,1,1,1,covid
2020-03-13,2,2,2,2,covid
2020-03-14,2,2,2,2,covid
2020-03-15,2,2,2,2,covid
2020-03-16,3,3,3,3,covid
2020-03-17,3,3,3,3,covid
2020-03-18,4,4,4,4,covid
2020-03-19,6,6,6,6,covid
2020-03-20,7,7,7,7,covid
2020-03-21,10,10,10,10,covid
2020-03-22,10,10,10,10,covid
2020-03-23,12,12,12,12,covid
2020-03-24,16,16,16,16,covid
2020-03-25,20,20,20,20,covid
2020-03-26,28,28,28,28,covid
2020-03-27,33,33,33,33,covid
2020-03-28,37,37,37,37,covid
2020-03-29,45,45,45,45,covid
2020-03-30,52,52,52,52,covid
2020-03-31,51,51,51,51,covid
2020-04-01,61,61,61,61,covid
2020-04-02,69,69,69,69,covid
2020-04-03,73,73,73,73,covid
2020-04-04,81,81,81,81,covid
2020-04-05,81,81,81,81,covid
2020-04-06,80,80,80,80,covid
2020-04-07,83,83,83,83,covid
2020-04-08,87,87,87,87,covid
2020-04-09,86,86,86,86,covid
2020-04-10,81,81,81,81,covid
2020-04-11,80,80,80,80,covid
2020-04-12,87,87,87,87,covid
2020-04-13,88,88,88,88,covid
2020-04-14,88,88,88,88,covid
2020-04-15,87,87,87,87,covid
2020-04-16,78,78,78,78,covid
2020-04-17,74,74,74,74,covid
2020-04-18,72,72,72,72,covid
2020-04-19,75,75,75,75,covid
2020-04-20,80,80,80,80,covid
2020-04-21,85,85,85,85,covid
2020-04-22,91,91,91,91,covid
2020-04-23,96,96,96,96,covid
2020-04-24,97,97,97,97,covid
2020-04-25,96,96,96,96,covid
2020-04-26,90,90,90,90,covid
2020-04-27,91,91,91,91,covid
2020-04-28,99,99,99,99,covid
2020-04-29,102,102,102,102,covid
2020-04-30,107,107,107,107,covid
2020-05-01,111,111,111,111,covid
2020-05-02,115,115,115,115,covid
2020-05-03,119,119,119,119,covid
2020-05-04,123,123,123,123,covid
2020-05-05,119,119,119,119,covid
2020-05-06,125,125,125,125,covid
2020-05-07,121,121,121,121,covid
2020-05-08,127,127,127,127,covid
2020-05-09,126,126,127,126,covid
2020-05-10,131,131,133,131,covid
2020-05-11,146,146,148,146,covid
2020-05-12,142,142,142,142,covid
2020-05-13,140,140,144,140,covid
2020-05-14,145,145,154,145,covid
2020-05-15,151,151,165,151,covid
2020-05-16,148,148,165,148,covid
2020-05-17,156,156,178,156,covid
2020-05-18,168,168,192,168,covid
2020-05-19,173,173,201,173,covid
2020-05-20,159,159,196,159,covid
2020-05-21,167,167,210,167,covid
2020-05-22,167,167,214,167,covid
2020-05-23,184,184,233,184,covid
2020-05-24,192,192,246,192,covid
2020-05-25,196,196,256,196,covid
2020-05-26,211,211,275,211,covid
2020-05-27,209,209,283,209,covid
2020-05-28,214,214,288,214,covid
2020-05-29,212,212,293,212,covid
2020-05-30,197,197,281,197,covid
2020-05-31,193,193,285,193,covid
2020-06-01,203,203,298,203,covid
2020-06-02,203,203,303,203,covid
2020-06-03,195,198,310,195,covid
2020-06-04,198,203,323,198,covid
2020-06-05,210,216,349,210,covid
2020-06-06,204,213,355,204,covid
2020-06-07,205,215,369,205,covid
2020-06-08,206,218,377,206,covid
2020-06-09,193,208,380,193,covid
2020-06-10,180,201,382,180,covid
2020-06-11,177,199,391,177,covid
2020-06-12,175,206,413,175,covid
2020-06-13,180,217,429,180,covid
2020-03-01,43,43,43,43,srag
2020-03-02,43,43,43,43,srag
2020-03-03,47,47,47,47,srag
2020-03-04,48,48,48,48,srag
2020-03-05,51,51,51,51,srag
2020-03-06,49,49,49,49,srag
2020-03-07,50,50,50,50,srag
2020-03-08,55,55,55,55,srag
2020-03-09,59,59,59,59,srag
2020-03-10,58,58,58,58,srag
2020-03-11,60,60,60,60,srag
2020-03-12,72,72,72,72,srag
2020-03-13,80,80,80,80,srag
2020-03-14,91,91,91,91,srag
2020-03-15,94,94,94,94,srag
2020-03-16,110,110,110,110,srag
2020-03-17,121,121,121,121,srag
2020-03-18,142,142,142,142,srag
2020-03-19,163,163,163,163,srag
2020-03-20,176,176,176,176,srag
2020-03-21,193,193,193,193,srag
2020-03-22,205,205,205,205,srag
2020-03-23,230,230,230,230,srag
2020-03-24,243,243,243,243,srag
2020-03-25,263,263,263,263,srag
2020-03-26,295,295,295,295,srag
2020-03-27,321,321,321,321,srag
2020-03-28,338,338,338,338,srag
2020-03-29,363,363,363,363,srag
2020-03-30,391,391,391,391,srag
2020-03-31,396,396,396,396,srag
2020-04-01,413,413,413,413,srag
2020-04-02,442,442,442,442,srag
2020-04-03,446,446,446,446,srag
2020-04-04,461,461,461,461,srag
2020-04-05,463,463,463,463,srag
2020-04-06,473,473,473,473,srag
2020-04-07,475,475,475,475,srag
2020-04-08,498,498,498,498,srag
2020-04-09,501,501,501,501,srag
2020-04-10,507,507,507,507,srag
2020-04-11,507,507,507,507,srag
2020-04-12,513,513,513,513,srag
2020-04-13,525,525,525,525,srag
2020-04-14,537,537,537,537,srag
2020-04-15,549,549,549,549,srag
2020-04-16,548,548,548,548,srag
2020-04-17,544,544,544,544,srag
2020-04-18,533,533,533,533,srag
2020-04-19,543,543,543,543,srag
2020-04-20,552,552,552,552,srag
2020-04-21,550,550,550,550,srag
2020-04-22,560,560,560,560,srag
2020-04-23,548,548,548,548,srag
2020-04-24,553,553,553,553,srag
2020-04-25,550,550,550,550,srag
2020-04-26,553,553,553,553,srag
2020-04-27,574,574,574,574,srag
2020-04-28,567,567,567,567,srag
2020-04-29,585,585,585,585,srag
2020-04-30,588,588,588,588,srag
2020-05-01,588,588,588,588,srag
2020-05-02,598,598,598,598,srag
2020-05-03,613,613,613,613,srag
2020-05-04,634,634,634,634,srag
2020-05-05,616,616,616,616,srag
2020-05-06,636,636,636,636,srag
2020-05-07,637,637,637,637,srag
2020-05-08,659,659,659,659,srag
2020-05-09,655,655,655,655,srag
2020-05-10,677,677,677,677,srag
2020-05-11,703,703,703,703,srag
2020-05-12,683,683,685,683,srag
2020-05-13,695,695,700,695,srag
2020-05-14,705,705,714,705,srag
2020-05-15,686,686,699,686,srag
2020-05-16,674,674,692,674,srag
2020-05-17,705,705,730,705,srag
2020-05-18,730,730,765,730,srag
2020-05-19,744,744,787,744,srag
2020-05-20,717,717,766,717,srag
2020-05-21,713,713,768,713,srag
2020-05-22,696,696,760,696,srag
2020-05-23,731,731,808,731,srag
2020-05-24,753,753,836,753,srag
2020-05-25,759,759,856,759,srag
2020-05-26,795,795,901,795,srag
2020-05-27,792,792,915,792,srag
2020-05-28,791,791,924,791,srag
2020-05-29,776,777,920,776,srag
2020-05-30,764,767,914,764,srag
2020-05-31,775,779,936,775,srag
2020-06-01,797,802,976,797,srag
2020-06-02,793,801,987,793,srag
2020-06-03,799,812,1010,799,srag
2020-06-04,800,816,1029,800,srag
2020-06-05,806,827,1047,806,srag
2020-06-06,809,832,1060,809,srag
2020-06-07,818,852,1081,818,srag
2020-06-08,851,898,1120,851,srag
2020-06-09,853,904,1154,854,srag
2020-06-10,844,900,1159,846,srag
2020-06-11,852,929,1197,854,srag
2020-06-12,875,962,1253,880,srag
2020-06-13,903,1001,1322,911,srag
2020-06-14,923,1038,1371,931,srag
2020-06-15,938,1065,1436,950,srag
2020-06-16,863,1013,1395,879,srag
2020-06-17,856,1022,1440,876,srag
