"data","n.casos","estimate","estimate.merged","estimate.merged.smooth","lower.merged.pred","upper.merged.pred"
2020-03-15,108,NA,108,NA,NA,NA
2020-03-22,177,NA,177,NA,NA,NA
2020-03-29,146,NA,146,NA,NA,NA
2020-04-05,149,NA,149,NA,NA,NA
2020-04-12,165,NA,165,NA,NA,NA
2020-04-19,182,NA,182,NA,NA,NA
2020-04-26,184,NA,184,NA,NA,NA
2020-05-03,269,NA,269,NA,NA,NA
2020-05-10,312,NA,312,NA,NA,NA
2020-05-17,360,NA,360,NA,NA,NA
2020-05-24,467,NA,467,NA,NA,NA
2020-05-31,578,NA,578,NA,NA,NA
2020-06-07,840,NA,840,NA,NA,NA
2020-06-14,907,NA,907,NA,NA,NA
2020-06-21,1051,NA,1051,NA,NA,NA
2020-06-28,1026,NA,1026,NA,NA,NA
2020-07-05,1204,NA,1204,NA,NA,NA
2020-07-12,1164,NA,1164,NA,NA,NA
2020-07-19,1176,NA,1176,NA,NA,NA
2020-07-26,1222,NA,1222,NA,NA,NA
2020-08-02,1126,NA,1126,NA,NA,NA
2020-08-09,972,NA,972,NA,NA,NA
2020-08-16,999,NA,999,NA,NA,NA
2020-08-23,812,NA,812,NA,NA,NA
2020-08-30,664,NA,664,NA,NA,NA
2020-09-06,586,NA,586,NA,NA,NA
2020-09-13,575,NA,575,NA,NA,NA
2020-09-20,538,NA,538,NA,NA,NA
2020-09-27,491,NA,491,NA,NA,NA
2020-10-04,498,NA,498,NA,NA,NA
2020-10-11,473,NA,473,NA,NA,NA
2020-10-18,403,NA,403,NA,NA,NA
2020-10-25,337,NA,337,NA,NA,NA
2020-11-01,326,NA,326,NA,NA,NA
2020-11-08,340,NA,340,NA,NA,NA
2020-11-15,403,NA,403,NA,NA,NA
2020-11-22,407,NA,407,NA,NA,NA
2020-11-29,390,NA,390,NA,NA,NA
2020-12-06,473,NA,473,NA,NA,NA
2020-12-13,453,NA,453,NA,NA,NA
2020-12-20,472,NA,472,NA,NA,NA
2020-12-27,421,NA,421,NA,NA,NA
2021-01-03,515,NA,515,NA,NA,NA
2021-01-10,491,NA,491,NA,NA,NA
2021-01-17,361,NA,361,NA,NA,NA
2021-01-24,359,NA,359,NA,NA,NA
2021-01-31,352,NA,352,NA,NA,NA
2021-02-07,481,NA,481,NA,NA,NA
2021-02-14,569,NA,569,NA,NA,NA
2021-02-21,812,NA,812,NA,NA,NA
2021-02-28,1123,NA,1123,NA,NA,NA
2021-03-07,1758,NA,1758,NA,NA,NA
2021-03-14,1642,NA,1642,NA,NA,NA
2021-03-21,1559,NA,1559,NA,NA,NA
2021-03-28,1326,NA,1326,NA,NA,NA
2021-04-04,1312,NA,1312,NA,NA,NA
2021-04-11,1102,NA,1102,NA,NA,NA
2021-04-18,930,NA,930,NA,NA,NA
2021-04-25,796,NA,796,NA,NA,NA
2021-05-02,711,NA,711,NA,NA,NA
2021-05-09,732,NA,732,NA,NA,NA
2021-05-16,745,NA,745,NA,NA,NA
2021-05-23,817,NA,817,NA,NA,NA
2021-05-30,718,NA,718,NA,NA,NA
2021-06-06,749,NA,749,NA,NA,NA
2021-06-13,648,NA,648,NA,NA,NA
2021-06-20,542,NA,542,NA,NA,NA
2021-06-27,464,NA,464,NA,NA,NA
2021-07-04,546,NA,546,NA,NA,NA
2021-07-11,556,NA,556,NA,NA,NA
2021-07-18,511,NA,511,NA,NA,NA
2021-07-25,468,NA,468,NA,NA,NA
2021-08-01,440,NA,440,NA,NA,NA
2021-08-08,432,NA,432,NA,NA,NA
2021-08-15,500,NA,500,NA,NA,NA
2021-08-22,418,NA,418,NA,NA,NA
2021-08-29,403,NA,403,NA,NA,NA
2021-09-05,472,NA,472,NA,NA,NA
2021-09-12,476,NA,476,NA,NA,NA
2021-09-19,546,NA,546,NA,NA,NA
2021-09-26,601,NA,601,NA,NA,NA
2021-10-03,427,NA,427,NA,NA,NA
2021-10-10,319,NA,319,NA,NA,NA
2021-10-17,249,NA,249,NA,NA,NA
2021-10-24,208,NA,208,NA,NA,NA
2021-10-31,190,NA,190,NA,NA,NA
2021-11-07,167,NA,167,NA,NA,NA
2021-11-14,176,NA,176,NA,NA,NA
2021-11-21,172,NA,172,NA,NA,NA
2021-11-28,189,NA,189,NA,NA,NA
2021-12-05,212,NA,212,NA,NA,NA
2021-12-12,203,NA,203,NA,NA,NA
2021-12-19,232,NA,232,NA,NA,NA
2021-12-26,326,NA,326,NA,NA,NA
2022-01-02,505,NA,505,NA,NA,NA
2022-01-09,569,NA,569,NA,NA,NA
2022-01-16,556,NA,556,NA,NA,NA
2022-01-23,548,NA,548,NA,NA,NA
2022-01-30,532,NA,532,NA,NA,NA
2022-02-06,476,NA,476,NA,NA,NA
2022-02-13,332,NA,332,NA,NA,NA
2022-02-20,308,NA,308,NA,NA,NA
2022-02-27,249,NA,249,NA,NA,NA
2022-03-06,301,NA,301,NA,NA,NA
2022-03-13,235,NA,235,NA,NA,NA
2022-03-20,247,NA,247,NA,NA,NA
2022-03-27,227,NA,227,NA,NA,NA
2022-04-03,244,NA,244,NA,NA,NA
2022-04-10,223,NA,223,NA,NA,NA
2022-04-17,175,NA,175,NA,NA,NA
2022-04-24,206,NA,206,NA,NA,NA
2022-05-01,199,NA,199,NA,NA,NA
2022-05-08,218,NA,218,NA,NA,NA
2022-05-15,231,NA,231,NA,NA,NA
2022-05-22,242,NA,242,NA,NA,NA
2022-05-29,307,NA,307,NA,NA,NA
2022-06-05,478,NA,478,NA,NA,NA
2022-06-12,519,NA,519,NA,NA,NA
2022-06-19,NA,423,423,NA,423,426
2022-06-26,NA,372,372,NA,371,375
2022-07-03,NA,334,334,NA,331,338
2022-07-10,NA,229,229,NA,225,234
2022-07-17,NA,181,181,NA,178,187
2022-07-24,NA,165,165,NA,160,171
2022-07-31,NA,129,129,NA,121,138
2022-08-07,NA,154,154,NA,139,173
2022-08-14,NA,183,183,NA,136,247
