date,observed,estimate,upper,lower,type
2020-03-01,0,0,0,0,covid
2020-03-02,0,0,0,0,covid
2020-03-03,0,0,0,0,covid
2020-03-04,0,0,0,0,covid
2020-03-05,0,0,0,0,covid
2020-03-06,0,0,0,0,covid
2020-03-07,0,0,0,0,covid
2020-03-08,0,0,0,0,covid
2020-03-09,0,0,0,0,covid
2020-03-10,0,0,0,0,covid
2020-03-11,0,0,0,0,covid
2020-03-12,0,0,0,0,covid
2020-03-13,0,0,0,0,covid
2020-03-14,0,0,0,0,covid
2020-03-15,0,0,0,0,covid
2020-03-16,0,0,0,0,covid
2020-03-17,0,0,0,0,covid
2020-03-18,1,1,1,1,covid
2020-03-19,2,2,2,2,covid
2020-03-20,2,2,2,2,covid
2020-03-21,2,2,2,2,covid
2020-03-22,3,3,3,3,covid
2020-03-23,4,4,4,4,covid
2020-03-24,7,7,7,7,covid
2020-03-25,11,11,11,11,covid
2020-03-26,12,12,12,12,covid
2020-03-27,13,13,13,13,covid
2020-03-28,18,18,18,18,covid
2020-03-29,21,21,21,21,covid
2020-03-30,29,29,29,29,covid
2020-03-31,32,32,32,32,covid
2020-04-01,38,38,38,38,covid
2020-04-02,41,41,41,41,covid
2020-04-03,45,45,45,45,covid
2020-04-04,46,46,46,46,covid
2020-04-05,48,48,48,48,covid
2020-04-06,51,51,51,51,covid
2020-04-07,54,54,54,54,covid
2020-04-08,52,52,52,52,covid
2020-04-09,55,55,55,55,covid
2020-04-10,53,53,53,53,covid
2020-04-11,54,54,54,54,covid
2020-04-12,53,53,53,53,covid
2020-04-13,50,50,50,50,covid
2020-04-14,47,47,47,47,covid
2020-04-15,47,47,47,47,covid
2020-04-16,44,44,44,44,covid
2020-04-17,42,42,42,42,covid
2020-04-18,36,36,36,36,covid
2020-04-19,35,35,35,35,covid
2020-04-20,30,30,30,30,covid
2020-04-21,36,36,36,36,covid
2020-04-22,39,39,39,39,covid
2020-04-23,41,41,41,41,covid
2020-04-24,44,44,44,44,covid
2020-04-25,46,46,46,46,covid
2020-04-26,50,50,50,50,covid
2020-04-27,58,58,58,58,covid
2020-04-28,66,66,66,66,covid
2020-04-29,64,64,64,64,covid
2020-04-30,66,66,67,66,covid
2020-05-01,64,64,65,64,covid
2020-05-02,63,63,66,63,covid
2020-05-03,69,69,73,69,covid
2020-05-04,70,70,76,70,covid
2020-05-05,70,70,76,70,covid
2020-05-06,76,76,85,76,covid
2020-05-07,73,73,85,73,covid
2020-05-08,72,72,88,72,covid
2020-05-09,76,76,95,76,covid
2020-05-10,85,85,109,85,covid
2020-05-11,90,90,117,90,covid
2020-05-12,85,85,116,85,covid
2020-05-13,83,83,114,83,covid
2020-05-14,87,87,124,87,covid
2020-05-15,84,84,120,84,covid
2020-05-16,72,72,114,72,covid
2020-05-17,76,76,122,76,covid
2020-05-18,80,80,128,80,covid
2020-05-19,84,84,137,84,covid
2020-05-20,80,80,136,80,covid
2020-05-21,85,85,146,85,covid
2020-05-22,80,80,137,80,covid
2020-05-23,80,80,145,80,covid
2020-05-24,85,85,152,85,covid
2020-05-25,88,88,164,88,covid
2020-05-26,92,92,177,92,covid
2020-05-27,92,94,181,92,covid
2020-05-28,100,102,197,100,covid
2020-05-29,105,109,207,105,covid
2020-05-30,112,118,223,112,covid
2020-05-31,110,118,221,110,covid
2020-06-01,114,124,236,114,covid
2020-03-01,6,6,6,6,srag
2020-03-02,8,8,8,8,srag
2020-03-03,9,9,9,9,srag
2020-03-04,6,6,6,6,srag
2020-03-05,6,6,6,6,srag
2020-03-06,6,6,6,6,srag
2020-03-07,6,6,6,6,srag
2020-03-08,9,9,9,9,srag
2020-03-09,11,11,11,11,srag
2020-03-10,12,12,12,12,srag
2020-03-11,13,13,13,13,srag
2020-03-12,17,17,17,17,srag
2020-03-13,19,19,19,19,srag
2020-03-14,20,20,20,20,srag
2020-03-15,19,19,19,19,srag
2020-03-16,18,18,18,18,srag
2020-03-17,20,20,20,20,srag
2020-03-18,26,26,26,26,srag
2020-03-19,37,37,37,37,srag
2020-03-20,49,49,49,49,srag
2020-03-21,56,56,56,56,srag
2020-03-22,62,62,62,62,srag
2020-03-23,77,77,77,77,srag
2020-03-24,87,87,87,87,srag
2020-03-25,88,88,88,88,srag
2020-03-26,87,87,87,87,srag
2020-03-27,92,92,92,92,srag
2020-03-28,98,98,98,98,srag
2020-03-29,107,107,107,107,srag
2020-03-30,122,122,122,122,srag
2020-03-31,134,134,134,134,srag
2020-04-01,138,138,138,138,srag
2020-04-02,149,149,149,149,srag
2020-04-03,160,160,160,160,srag
2020-04-04,158,158,158,158,srag
2020-04-05,162,162,162,162,srag
2020-04-06,168,168,168,168,srag
2020-04-07,173,173,173,173,srag
2020-04-08,173,173,173,173,srag
2020-04-09,179,179,179,179,srag
2020-04-10,174,174,174,174,srag
2020-04-11,181,181,181,181,srag
2020-04-12,186,186,186,186,srag
2020-04-13,193,193,193,193,srag
2020-04-14,196,196,196,196,srag
2020-04-15,193,193,193,193,srag
2020-04-16,196,196,196,196,srag
2020-04-17,197,197,197,197,srag
2020-04-18,178,178,178,178,srag
2020-04-19,178,178,178,178,srag
2020-04-20,173,173,173,173,srag
2020-04-21,181,181,181,181,srag
2020-04-22,191,191,191,191,srag
2020-04-23,192,192,192,192,srag
2020-04-24,199,199,199,199,srag
2020-04-25,196,196,196,196,srag
2020-04-26,207,207,207,207,srag
2020-04-27,227,227,227,227,srag
2020-04-28,222,222,222,222,srag
2020-04-29,220,220,220,220,srag
2020-04-30,226,226,226,226,srag
2020-05-01,226,226,226,226,srag
2020-05-02,228,228,228,228,srag
2020-05-03,246,246,249,246,srag
2020-05-04,247,247,251,247,srag
2020-05-05,249,249,253,249,srag
2020-05-06,267,267,273,267,srag
2020-05-07,246,246,255,246,srag
2020-05-08,234,234,250,234,srag
2020-05-09,231,231,250,231,srag
2020-05-10,251,251,274,251,srag
2020-05-11,266,266,291,266,srag
2020-05-12,269,269,300,269,srag
2020-05-13,282,282,316,282,srag
2020-05-14,281,281,320,281,srag
2020-05-15,285,285,328,285,srag
2020-05-16,277,277,322,277,srag
2020-05-17,286,286,330,286,srag
2020-05-18,313,313,362,313,srag
2020-05-19,318,318,372,318,srag
2020-05-20,312,312,381,312,srag
2020-05-21,317,317,388,317,srag
2020-05-22,312,312,388,312,srag
2020-05-23,316,316,396,316,srag
2020-05-24,314,314,405,314,srag
2020-05-25,323,323,417,323,srag
2020-05-26,326,326,430,326,srag
2020-05-27,319,319,434,319,srag
2020-05-28,322,326,440,322,srag
2020-05-29,331,338,459,331,srag
2020-05-30,335,345,470,335,srag
2020-05-31,345,358,494,345,srag
2020-06-01,366,378,542,366,srag
2020-06-02,369,387,565,369,srag
2020-06-03,374,404,599,374,srag
