"Index","predito","ic.low","ic.upp"
"2020-06-24",8934.71286002965,8734.38678701119,9139.63347832181
"2020-06-25",9139.70805727801,8877.79471467332,9409.34838628407
"2020-06-26",9349.40659883675,9021.7862154673,9688.92430642069
"2020-06-27",9563.91639673499,9167.15308325159,9977.85201284022
"2020-06-28",9783.34783890101,9314.28565317986,10276.0317324231
