"Index","estimativa","ic.inf","ic.sup"
"2020-03-11",2.79115367121341,1.8955827598775,5.18112868052831
"2020-03-12",2.15920280093992,1.63565767192471,3.13729561230502
"2020-03-13",1.99542778043611,1.58655432930679,2.6657424092536
"2020-03-14",2.3185929554066,1.84984726301032,3.08649701487156
"2020-03-15",2.13865035389424,1.78695603238048,2.65201554417763
"2020-03-16",2.34513597443327,1.97961388665138,2.86774818365444
"2020-03-17",2.54162688239557,2.16428795401834,3.0714585906269
"2020-03-18",2.42026365120244,2.11652976963948,2.82125300842528
"2020-03-19",2.28400844543658,2.04767645858096,2.57911707289121
"2020-03-20",1.95251517493816,1.79921723562417,2.13268091208176
"2020-03-21",2.07569156844204,1.92745383084225,2.24734556637497
"2020-03-22",2.24720856228126,2.09955609802065,2.41620896651063
"2020-03-23",2.57324533599758,2.40674644983591,2.76364448564278
"2020-03-24",3.10077061965939,2.8892689724517,3.34487449371373
"2020-03-25",3.85206042914667,3.55984641922852,4.19569316533185
"2020-03-26",4.59812883677766,4.22200044548045,5.04697583266159
"2020-03-27",4.68851480875218,4.32553359683399,5.11726222121039
"2020-03-28",4.65295698932799,4.31847810222356,5.04297735234062
"2020-03-29",5.02160391777712,4.65745954624152,5.44693037284915
"2020-03-30",6.31136152106737,5.7788825369028,6.9512531033921
"2020-03-31",5.71060239352227,5.29748674479878,6.19308331049869
"2020-04-01",4.74364414210021,4.47301111360412,5.04877577843937
"2020-04-02",4.1974949519119,3.99787487569054,4.41782834881737
"2020-04-03",4.19088329449319,4.00577136606294,4.39370364684828
"2020-04-04",4.82010221785707,4.59502850597424,5.06813459952628
"2020-04-05",5.68165611673682,5.39074798740346,6.00551631649783
"2020-04-06",6.71328425402846,6.33207411296639,7.14308183762026
"2020-04-07",6.99379552481107,6.60191500807866,7.43489907782193
"2020-04-08",6.26762345356459,5.96748991099216,6.59936116647552
"2020-04-09",5.61920155989935,5.38914847095013,5.86962562821466
"2020-04-10",5.65054157201714,5.43034175609967,5.88922389101442
"2020-04-11",6.83939402702103,6.53580005631014,7.17242276351348
"2020-04-12",8.6724557398812,8.21167402794048,9.1878541959552
"2020-04-13",10.5034406045719,9.85896031637781,11.237879929731
"2020-04-14",11.0335387087543,10.3472500340707,11.8171414076429
"2020-04-15",9.07099103112817,8.61784283056743,9.57429851791335
"2020-04-16",8.3702607762384,7.99680215659964,8.7801910150503
"2020-04-17",7.59456870951125,7.29793082673964,7.9162451176117
"2020-04-18",7.60171814530079,7.31701715032749,7.90938181110989
"2020-04-19",8.63599620066037,8.28512729163308,9.01780337446185
"2020-04-20",9.84483960870108,9.40687653308038,10.3254745903667
"2020-04-21",11.7047976334022,11.1108854954856,12.3656749824971
"2020-04-22",12.4600094614064,11.8083888872437,13.1876330325901
"2020-04-23",11.213620048589,10.698061211668,11.7812911965125
"2020-04-24",10.2702976447242,9.84903678001444,10.729124062319
"2020-04-25",9.06784607284933,8.74924674300417,9.4104601247285
"2020-04-26",8.99879825434298,8.69574199840195,9.32368080021462
"2020-04-27",9.32664731278528,9.01305889484994,9.66278560226432
"2020-04-28",9.42034171955376,9.11186779243284,9.75037956485928
"2020-04-29",9.45199750473336,9.15293629479077,9.77121161139719
"2020-04-30",8.57592723523918,8.33787203369195,8.8279336045997
"2020-05-01",8.6163722759296,8.38502170295141,8.86081264798194
"2020-05-02",9.4148644046345,9.1491434196739,9.69644240505219
"2020-05-03",10.9861748454011,10.6378369452471,11.3580544369935
"2020-05-04",12.2102426899441,11.7945992412012,12.6562054059583
"2020-05-05",12.1593261582412,11.7586813968215,12.5881931273207
"2020-05-06",10.5949409934347,10.2986516150365,10.9087492710358
"2020-05-07",9.46239709852491,9.23299633642115,9.70345906800583
"2020-05-08",9.09666536966824,8.8918270410588,9.31113844696429
"2020-05-09",9.11893631714068,8.92041045110983,9.32647620070563
"2020-05-10",10.4616535022239,10.2099817366607,10.7260206544167
"2020-05-11",12.6754673635359,12.3183810459766,13.0538449621171
"2020-05-12",14.5830762999568,14.1247479680512,15.0721142745015
"2020-05-13",14.6009462142222,14.1530493962185,15.0780879241229
"2020-05-14",12.3333551799749,12.0203386314962,12.6630857439639
"2020-05-15",10.5735145934532,10.3491148953459,10.8078419663285
"2020-05-16",10.0622795148022,9.86522510903693,10.2673493948713
"2020-05-17",11.1629662107537,10.9281360807363,11.4080923375215
