"Index","predito","ic.low","ic.upp"
"2020-05-25",7259.50639667769,7073.61715528007,7450.28066497299
"2020-05-26",7669.93132091368,7418.17240812852,7930.23446085881
"2020-05-27",8103.56011180805,7777.65556248211,8443.12093254098
"2020-05-28",8561.70462786671,8153.52981517482,8990.31312774595
"2020-05-29",9045.75089509381,8546.93501044439,9573.67865276842
