"Index","predito","ic.low","ic.upp"
"2020-04-29",720.342575990227,662.035447786753,783.784959731303
"2020-04-30",781.243258491557,700.621533528185,871.142264019426
"2020-05-01",847.292731655481,740.853054401669,969.024786833071
"2020-05-02",918.926295123948,783.059485040813,1078.36703596817
"2020-05-03",996.61605053586,827.463231723741,1200.34765788518
