"Index","estimativa","ic.inf","ic.sup"
"2020-03-16",3.9236818461637,2.20930856445547,16.3743258207617
"2020-03-17",4.01050257759761,2.30991334169065,14.464214377415
"2020-03-18",3.85307806338566,2.3520569081254,10.3354478596227
"2020-03-19",2.78522328744613,1.96626141091459,4.70290286478574
"2020-03-20",1.98389186937315,1.57723281631829,2.65050069323944
"2020-03-21",2.08101103345676,1.68624913668784,2.7001912825393
"2020-03-22",2.06283262015556,1.72599077574782,2.55224901214181
"2020-03-23",2.30074594980544,1.94345022926421,2.81050115759712
"2020-03-24",2.52680032422013,2.15469427419846,3.04750984993143
"2020-03-25",2.62955418897379,2.26976612379882,3.11957963227463
"2020-03-26",3.39918754420692,2.88086612979719,4.13924335461044
"2020-03-27",3.91856586808843,3.29908943347092,4.81893193334157
"2020-03-28",4.68765760982627,3.88834946184533,5.89477807372993
"2020-03-29",5.63370614287851,4.57819726612902,7.31519153806404
"2020-03-30",6.50205854473623,5.19738134965473,8.67416101243689
"2020-03-31",7.87731567034191,6.11338849469951,11.0633296875117
"2020-04-01",7.06052460787606,5.66875494228948,9.35188700808135
"2020-04-02",5.43905878771349,4.61418462435728,6.61947551586597
"2020-04-03",5.24645122904598,4.51233540555207,6.26289087778847
"2020-04-04",5.06241345194371,4.41259883955777,5.93424901410836
"2020-04-05",5.53380702939899,4.81052352158029,6.51074786715232
"2020-04-06",6.76520580303412,5.76466680280769,8.1833072987191
"2020-04-07",6.56163249795473,5.65832665040694,7.8058663422992
"2020-04-08",6.35101033373222,5.54339334864504,7.43219091163716
"2020-04-09",5.64762074670722,5.03187342412358,6.43365900609565
"2020-04-10",5.3041630010405,4.78460164229248,5.94915772264658
"2020-04-11",6.36695321436775,5.67020118763562,7.25765396130063
"2020-04-12",7.49876248460801,6.59379817454149,8.6902478831459
"2020-04-13",7.63029528855099,6.73638067075771,8.79648222318814
"2020-04-14",8.00029989607676,7.05966667805893,9.22890187794569
"2020-04-15",7.74365494237737,6.89126244140899,8.83561348432561
"2020-04-16",8.83172725035385,7.77919533940622,10.2124916391343
"2020-04-17",9.32492054292969,8.20160496707348,10.8036524092629
"2020-04-18",9.62694263914347,8.46960045985425,11.1495591840358
"2020-04-19",11.1766418291998,9.69030292111169,13.2003296867759
"2020-04-20",13.3944474406319,11.361896594946,16.3111729287159
"2020-04-21",14.5582841485578,12.2467111400471,17.9439604053863
"2020-04-22",13.5631902898651,11.5764715715688,16.3717733359403
"2020-04-23",10.6541790285219,9.42202362025472,12.2562039783896
"2020-04-24",10.7484709519406,9.52601772315843,12.3300259454182
"2020-04-25",11.0524287498498,9.80134711825824,12.6688236337762
"2020-04-26",11.7165208226912,10.3558122588095,13.4880917998732
"2020-04-27",10.8661005070154,9.72286885297928,12.313322840701
"2020-04-28",9.12000368282605,8.32416116408474,10.0835995635682
"2020-04-29",9.91882051178859,9.01354463906869,11.0257196271588
"2020-04-30",10.3309753603996,9.38113141997598,11.4943220017589
"2020-05-01",11.5329546791787,10.3989025519969,12.9440909674016
"2020-05-02",12.2300886265333,10.9942597606037,13.778388098275
"2020-05-03",12.3308160868223,11.1057215890685,13.8591897781205
"2020-05-04",13.3276889510827,11.94298029941,15.075067363199
