"Index","predito","ic.low","ic.upp"
"2020-06-19",4580.31924529992,4432.49246404398,4733.07615501829
"2020-06-20",4862.75515890978,4661.66562595909,5072.51905924477
"2020-06-21",5162.60689902093,4901.19571580845,5437.96076289155
"2020-06-22",5480.94837655654,5152.20452525125,5830.66820411459
"2020-06-23",5818.91972293588,5415.5568187332,6252.32600733615
