"Index","estimativa","ic.inf","ic.sup"
"2020-03-23",3.3041505654962,2.23182659535862,6.25872614704518
"2020-03-24",4.26824537137344,2.74068764634773,9.49497841854215
"2020-03-25",4.44740210101299,2.90841386369244,9.33176868342439
"2020-03-26",3.74902242642895,2.65906252104746,6.30187758518756
"2020-03-27",3.53909759875868,2.61221393155653,5.45140878185047
"2020-03-28",3.93090645969625,2.88942650302275,6.11382864704786
"2020-03-29",4.8555031569207,3.44607218853239,8.17562992063365
"2020-03-30",6.71568467568956,4.39239797968263,14.179447169734
"2020-03-31",7.13664692555536,4.66078279426064,15.1497749330529
"2020-04-01",5.42227314599328,3.93099610962843,8.70846940631314
"2020-04-02",4.75080417274755,3.62078553538939,6.88850730946045
"2020-04-03",4.1699473114893,3.32149944125811,5.5891053840743
"2020-04-04",3.62240034987743,3.0126426071506,4.53444992855723
"2020-04-05",3.8550922664896,3.22146432928267,4.79270523238321
"2020-04-06",4.61134939023288,3.78492296350627,5.89257321253714
"2020-04-07",6.18543879690479,4.85958021918331,8.49685536249523
"2020-04-08",9.13935085239511,6.62208156137737,14.7270036462034
"2020-04-09",8.32227323539616,6.25004175439024,12.4379633416595
"2020-04-10",7.98884933927894,6.11561428758964,11.5062538811157
"2020-04-11",9.12675252105658,6.82932032794192,13.7418764283991
"2020-04-12",9.53317625656696,7.12424878574572,14.3920644043491
"2020-04-13",12.1780268390489,8.5918866309177,20.8849223259031
"2020-04-14",13.2720991253997,9.19710063370302,23.8111909453069
"2020-04-15",16.984527002488,10.9269136638078,38.076103165936
"2020-04-16",23.1155643282466,13.2934001707575,88.3790329293602
"2020-04-17",20.2886930694079,12.3886598124923,55.9335178571653
"2020-04-18",15.5138126973078,10.5041234493249,29.636643228818
"2020-04-19",12.7831664775162,9.23322481096518,20.7552170228239
"2020-04-20",13.8928761933861,9.86407295384332,23.4705721139956
"2020-04-21",18.5122529139602,12.076736382189,39.6018259818515
"2020-04-22",25.5138755079497,14.8326936609808,91.0490733821531
"2020-04-23",29.0881187818219,16.0715843872644,152.763150976246
"2020-04-24",26.021888911514,15.1684453779139,91.373079004927
"2020-04-25",26.1198279886265,15.2804592355676,89.7755692091843
"2020-04-26",31.5827389492713,17.09648639422,206.454738704783
"2020-04-27",32.1498955233089,17.3488767889493,218.478526928302
"2020-04-28",23.2491048096559,14.4661362519098,59.1363318594392
"2020-04-29",15.9149484015932,11.302869577538,26.8729798487076
"2020-04-30",13.2793927937852,9.95863248655931,19.9149030874972
"2020-05-01",14.0145333778085,10.4269563724393,21.3576524413192
"2020-05-02",17.8359089704361,12.4913447344669,31.1610559275457
"2020-05-03",23.9539229731698,15.3102655907188,54.9823990837066
"2020-05-04",27.2843509538745,16.7017238970504,74.4254211096723
"2020-05-05",29.936216476629,17.747102773662,95.5218229023001
"2020-05-06",31.3582711696088,18.326897581241,108.445161435724
"2020-05-07",31.560398854304,18.4757423589884,108.08262963448
"2020-05-08",30.8401931241302,18.3176185614053,97.4200472847494
"2020-05-09",24.2573700490083,15.8479957001502,51.6584275239999
"2020-05-10",21.9015774377478,14.8763626084158,41.4839076809805
"2020-05-11",24.0095591466498,15.8889962398112,49.0884757415592
"2020-05-12",27.7367028900196,17.5310802083499,66.3495547284375
"2020-05-13",26.3429382703162,17.0565594700305,57.8035991342123
"2020-05-14",22.1736208981759,15.2740115125535,40.4295580529307
"2020-05-15",18.7104325636431,13.6035141190661,29.9483865931393
"2020-05-16",17.5864485424417,13.0643840037328,26.889588213938
"2020-05-17",19.5801376671242,14.2049327807154,31.4919050385474
"2020-05-18",20.7376066244204,14.8752608467624,34.2176457531825
"2020-05-19",19.881644386168,14.5022702050112,31.5977011427712
"2020-05-20",17.6072006670991,13.3188938909753,25.9629064096416
"2020-05-21",13.3295972163028,10.763870277867,17.4982300702518
"2020-05-22",12.2947113501689,10.1239108373662,15.6480316981227
"2020-05-23",12.3833723090925,10.232834584375,15.6759628714393
"2020-05-24",13.7223467570772,11.1844139005165,17.7475461082974
"2020-05-25",16.2126044020265,12.850209066409,21.954979995662
"2020-05-26",16.176999808053,12.8866688731476,21.7206407776651
"2020-05-27",15.3083182844424,12.3848705383771,20.0357794480694
"2020-05-28",12.7671350054259,10.7105596955613,15.7993397290578
"2020-05-29",11.3873706251287,9.76105980900526,13.6624911875195
"2020-05-30",11.2696914083836,9.7144099110768,13.4165637560604
"2020-05-31",11.9710231533118,10.2737129484031,14.3387841008959
"2020-06-01",14.2894436444193,11.9875599695053,17.6838070042137
"2020-06-02",14.6206797447333,12.2713947428494,18.0808621279505
"2020-06-03",13.5569005391649,11.5577665288012,16.3909072181614
"2020-06-04",12.3052319980641,10.6729569234963,14.5258125655089
"2020-06-05",10.3913017074184,9.23410194145211,11.8792709478702
"2020-06-06",10.8954688095713,9.66467190704178,12.4846857297919
"2020-06-07",12.013444207833,10.5716060951522,13.9098296183252
"2020-06-08",15.2449179721322,13.0430859793839,18.3399969081071
"2020-06-09",20.0932603881683,16.5043518607602,25.6751205035546
